name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Victor da Silva,Burnley,Manchester City,,True,90,,,,,1,,,0.0,0,0,3,2.21,1,10467,1.0,0.0,90.0,0.0,0.0,Burnley,True,Aston Villa,,0.64
Victor da Silva,Burnley,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,16995,0.5,0.0,45.0,0.0,0.0,Burnley,True,Tottenham,,0.69
Victor da Silva,Burnley,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,15516,0.33,0.0,30.0,0.0,0.0,Burnley,False,Nottingham Forest,,-0.55
Victor da Silva,Burnley,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,13304,0.25,0.0,22.5,0.0,0.0,Burnley,True,Manchester United,,0.38
Victor da Silva,Burnley,Manchester United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,13002,0.2,0.0,18.0,0.0,1.0,Burnley,False,Newcastle United,,-0.41
Victor da Silva,Burnley,Newcastle United,,False,2,,,,,1,,,0.9,0,0,0,0.05,0,12644,0.2,0.0,15.33,0.0,0.0,Burnley,False,Luton,,
Victor da Silva,Burnley,Luton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,12644,0.2,0.0,13.14,0.0,1.0,Burnley,True,Chelsea,,-0.25
Victor da Silva,Burnley,Chelsea,,True,60,,,,,1,,,0.0,0,0,2,1.19,1,12407,0.4,0.0,19.0,0.0,0.0,Burnley,False,Brentford,,-0.53
Victor da Silva,Burnley,Brentford,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,12413,0.4,0.0,16.89,0.0,1.0,Burnley,False,Bournemouth,,0.19
Victor da Silva,Burnley,Bournemouth,,False,90,,,,,1,,,3.1,0,0,2,1.08,1,12233,0.6,0.0,24.2,0.0,1.0,Burnley,True,Crystal Palace,,0.88
Victor da Silva,Burnley,Crystal Palace,,True,90,,,,,1,,,0.9,0,0,2,1.32,1,12153,0.6,0.0,30.18,0.0,1.0,Burnley,False,Arsenal,,-0.48
Victor da Silva,Burnley,Arsenal,,False,87,,,,,1,,,1.3,0,0,3,2.03,1,12049,0.8,0.0,34.92,0.0,1.0,Burnley,True,West Ham,,0.49
Victor da Silva,Burnley,West Ham,,True,90,,,,,1,,,1.0,0,0,2,1.03,1,12148,0.8,0.0,39.15,0.0,6.0,Burnley,True,Sheffield,,0.68
Victor da Silva,Burnley,Sheffield,,True,90,,,,,6,,,3.0,0,1,0,0.39,1,13399,2.0,0.0,42.79,0.12,2.0,Burnley,False,Wolverhampton,,-0.52
Victor da Silva,Burnley,Wolverhampton,,False,90,,,,,2,,,1.2,0,0,1,0.83,1,13204,2.2,0.0,45.93,0.11,2.0,Burnley,False,Brighton,,-0.6
Victor da Silva,Burnley,Brighton,,False,90,,,,,2,,,1.7,0,0,1,2.72,1,12861,2.4,0.0,48.69,0.1,1.0,Burnley,True,Everton,,0.53
Victor da Silva,Burnley,Everton,,True,86,,,,,1,,,1.1,0,0,2,1.07,1,12664,2.4,0.0,50.88,0.09,6.0,Burnley,False,Fulham,,0.86
Victor da Silva,Burnley,Fulham,,False,90,,,,,6,,,2.9,0,1,0,1.38,1,12941,3.4,0.0,53.06,0.17,1.0,Burnley,True,Liverpool,,0.18
Victor da Silva,Burnley,Liverpool,,True,90,,,,,1,,,1.3,0,0,2,1.69,1,13190,2.4,0.0,55.0,0.15,1.0,Burnley,False,Aston Villa,,0.29
Victor da Silva,Burnley,Aston Villa,,False,90,,,,,1,,,2.5,0,0,3,3.15,1,13318,2.2,0.0,56.75,0.14,2.0,Burnley,True,Luton,,
Victor da Silva,Burnley,Luton,,True,90,,,,,2,,,3.0,0,0,1,0.85,1,17054,2.2,0.0,58.33,0.13,1.0,Burnley,False,Manchester City,,-1.32
Victor da Silva,Burnley,Manchester City,2024-01-31,False,90,0.0,0.0,0.0,0.13,1,0.0,2.0,2.1,0,0,3,1.75,1,14509,2.2,0.0,59.77,0.12,1.0,Burnley,True,Fulham,,-0.13
Victor da Silva,Burnley,Fulham,,True,86,,,,,1,,,3.7,0,0,2,1.28,1,15670,1.2,0.0,60.91,0.12,1.0,Burnley,False,Liverpool,,-1.01
Victor da Silva,Burnley,Liverpool,,False,10,,,,,1,,,0.2,0,0,0,0.72,0,14887,1.2,0.0,58.79,0.11,1.0,Burnley,True,Arsenal,,-0.11
Victor da Silva,Burnley,Arsenal,,True,11,,,,,1,,,1.0,0,0,0,0.19,0,14740,1.2,0.0,56.88,0.11,1.0,Burnley,False,Crystal Palace,,0.38
Victor da Silva,Burnley,Crystal Palace,,False,15,,,,,1,,,0.4,0,0,1,0.98,0,14546,1.0,0.0,55.27,0.1,1.0,Burnley,True,Bournemouth,,1.22
Victor da Silva,Burnley,Bournemouth,,True,75,,,,,1,,,2.7,0,0,1,1.05,1,13897,1.0,0.0,56.0,0.1,1.0,Burnley,False,West Ham,,-0.22
Victor da Silva,Burnley,West Ham,,False,90,,,,,1,,,1.9,0,0,2,1.47,1,13734,1.0,0.0,57.21,0.09,5.0,Burnley,True,Brentford,,0.79
Victor da Silva,Burnley,Brentford,,True,90,,,,,5,,,4.7,0,0,1,1.07,1,36649,1.8,0.0,58.34,0.09,1.0,Burnley,False,Chelsea,,-0.85
Victor da Silva,Burnley,Chelsea,,False,90,,,,,1,,,2.5,0,0,2,4.11,1,17056,1.8,0.0,59.4,0.08,4.0,Burnley,True,Wolverhampton,,0.05
