name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Ben Jackson,Brighton,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,Brighton,False,Chelsea,,-0.85
Ben Jackson,Brighton,Chelsea,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,555,0.0,0.0,0.0,0,0.0,Brighton,True,Brentford,,0.79
Ben Jackson,Brighton,Brentford,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,936,0.0,0.0,0.0,0,0.0,Brighton,True,Burnley,,0.39
Ben Jackson,Brighton,Burnley,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,1282,0.0,0.0,0.0,0,0.0,Brighton,False,Arsenal,,-0.48
Ben Jackson,Brighton,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1616,0.0,0.0,0.0,0,0.0,Brighton,False,Crystal Palace,,0.38
Ben Jackson,Brighton,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1732,0.0,0.0,0.0,0,0.0,Brighton,True,Tottenham,,0.69
Ben Jackson,Brighton,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,1863,0.0,0.0,0.0,0,0.0,Brighton,False,West Ham,,-0.22
Ben Jackson,Brighton,West Ham,2024-01-02,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,2001,0.0,0.0,0.0,0,0.0,Brighton,True,Wolverhampton,,0.05
Ben Jackson,Brighton,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,2287,0.0,0.0,0.0,0,0.0,Brighton,False,Luton,,
Ben Jackson,Brighton,Luton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,2542,0.0,0.0,0.0,0,0.0,Brighton,True,Crystal Palace,,0.88
Ben Jackson,Brighton,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,2625,0.0,0.0,0.0,0,0.0,Brighton,False,Tottenham,,-0.36
Ben Jackson,Brighton,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,2823,0.0,0.0,0.0,0,0.0,Brighton,False,Sheffield,,-0.61
Ben Jackson,Brighton,Sheffield,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,3178,0.0,0.0,0.0,0,0.0,Brighton,True,Everton,,0.53
Ben Jackson,Brighton,Everton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,3568,0.0,0.0,0.0,0,0.0,Brighton,False,Fulham,,0.86
Ben Jackson,Brighton,Fulham,2024-03-02,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,3666,0.0,0.0,0.0,0,0.0,Brighton,True,Nottingham Forest,,1.55
Ben Jackson,Brighton,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,3742,0.0,0.0,0.0,0,0.0,Brighton,False,Liverpool,,-1.01
Ben Jackson,Brighton,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,3882,0.0,0.0,0.0,0,0.0,Brighton,False,Brentford,,-0.53
Ben Jackson,Brighton,Brentford,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,3961,0.0,0.0,0.0,0,0.0,Brighton,True,Arsenal,,-0.11
Ben Jackson,Brighton,Arsenal,2024-04-06,True,0,0.0,0.07,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0,4026,0.0,0.01,0.0,0,0.0,Brighton,False,Burnley,,0.0
Ben Jackson,Brighton,Burnley,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,4186,0.0,0.01,0.0,0,0.0,Brighton,True,Manchester City,,-0.96
Ben Jackson,Brighton,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,4237,0.0,0.01,0.0,0,0.0,Brighton,False,Bournemouth,,0.19
Ben Jackson,Brighton,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,4319,0.0,0.01,0.0,0,0.0,Brighton,True,Aston Villa,,0.64
Ben Jackson,Brighton,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,4373,0.0,0.01,0.0,0,0.0,Brighton,False,Newcastle United,,-0.41
Ben Jackson,Brighton,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,4707,0.0,0.0,0.0,0,0.0,Brighton,True,Chelsea,,-0.25
Ben Jackson,Brighton,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,4707,0.0,0.0,0.0,0,0.0,Brighton,True,Manchester United,,0.38
Ben Jackson,Brighton,Manchester United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,4723,0.0,0.0,0.0,0,,Southampton,False,Newcastle United,,-0.41
