name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
James Sweet,Arsenal,Burnley,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,Arsenal,True,Newcastle United,,0.55
James Sweet,Arsenal,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,185,0.0,0.0,0.0,0,0.0,Arsenal,False,Sheffield,,-0.61
James Sweet,Arsenal,Sheffield,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,282,0.0,0.0,0.0,0,0.0,Arsenal,True,Brentford,,0.79
James Sweet,Arsenal,Brentford,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,379,0.0,0.0,0.0,0,0.0,Arsenal,False,Manchester City,,-1.32
James Sweet,Arsenal,Manchester City,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,551,0.0,0.0,0.0,0,0.0,Arsenal,True,Luton,,
James Sweet,Arsenal,Luton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,583,0.0,0.0,0.0,0,0.0,Arsenal,False,Brighton,,-0.6
James Sweet,Arsenal,Brighton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,623,0.0,0.0,0.0,0,0.0,Arsenal,True,Aston Villa,,0.64
James Sweet,Arsenal,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,699,0.0,0.0,0.0,0,0.0,Arsenal,False,Wolverhampton,,-0.52
James Sweet,Arsenal,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,783,0.0,0.0,0.0,0,0.0,Arsenal,True,Chelsea,,-0.25
James Sweet,Arsenal,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,783,0.0,0.0,0.0,0,0.0,Arsenal,False,Tottenham,,-0.36
James Sweet,Arsenal,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,840,0.0,0.0,0.0,0,0.0,Arsenal,True,Bournemouth,,1.22
James Sweet,Arsenal,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,872,0.0,0.0,0.0,0,0.0,Arsenal,False,Manchester United,,-0.63
James Sweet,Arsenal,Manchester United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,998,0.0,0.0,0.0,0,0.0,Arsenal,True,Everton,,0.53
James Sweet,Arsenal,Everton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,1079,0.0,0.0,0.0,0,,Southampton,False,Newcastle United,,-0.41
