name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Ashley Phillips,Spurs,Burnley,2023-09-02,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Spurs,True,Sheffield,,0.68
Ashley Phillips,Spurs,Sheffield,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.04,0.0,0.0,0.0,0,0,0,0,0,0.0,Spurs,False,Arsenal,,-0.48
Ashley Phillips,Spurs,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.05,0.0,0.0,0.0,0,0,0,0,0,0.0,Spurs,True,Liverpool,,0.18
Ashley Phillips,Spurs,Liverpool,2023-09-30,True,0,0.0,0.09,0.0,0.0,0,2.0,0.0,0.0,0,0,0,0.0,0,0.06,0.0,0.02,0.0,0,0,0,0,0,0.0,Spurs,False,Luton,,
Ashley Phillips,Spurs,Luton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.07,0.0,0.02,0.0,0,0,0,0,0,0.0,Spurs,True,Fulham,,-0.13
Ashley Phillips,Spurs,Fulham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.08,0.0,0.02,0.0,0,0,0,0,0,0.0,Spurs,False,Crystal Palace,,0.38
Ashley Phillips,Spurs,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.08,0.0,0.02,0.0,0,0,0,0,0,0.0,Spurs,True,Chelsea,,-0.25
Ashley Phillips,Spurs,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.09,0.0,0.02,0.0,0,0,0,0,0,0.0,Spurs,False,Wolverhampton,,-0.52
Ashley Phillips,Spurs,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.1,0.0,0.0,0.0,0,0,0,0,0,0.0,Spurs,True,Aston Villa,,0.64
Ashley Phillips,Spurs,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.09,0.0,0.0,0.0,0,0,0,0,0,0.0,Spurs,False,Manchester City,,-1.32
Ashley Phillips,Spurs,Manchester City,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.09,0.0,0.0,0.0,0,0,0,0,0,0.0,Spurs,True,West Ham,,0.49
Ashley Phillips,Spurs,West Ham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.08,0.0,0.0,0.0,0,0,0,0,0,0.0,Spurs,True,Newcastle United,,0.55
