goals,shots,xG,time,position,date,xA,assists,key_passes
0,1,0.013386221602559,64,FW,2022-05-19,0.0,0,0
0,2,0.0915062502026557,90,FW,2022-05-08,0.3498354256153106,0,1
1,2,0.0518666133284568,90,FW,2022-05-01,0.0,0,0
0,2,0.1691178232431411,78,FW,2022-04-20,0.0856991112232208,0,1
0,1,0.1644063144922256,7,Sub,2022-04-17,0.0,0,0
0,0,0.0,12,Sub,2022-04-10,0.0,0,0
1,3,0.6698039174079895,90,FW,2022-04-02,0.0163406040519475,0,1
0,3,0.381252259016037,87,FW,2022-03-20,0.0542071536183357,0,2
0,1,0.0299737267196178,75,FW,2022-03-13,0.0,0,0
0,0,0.0,28,Sub,2022-03-05,0.0866704061627388,1,1
0,0,0.0,15,Sub,2022-02-20,0.0,0,0
0,1,0.0536000840365886,28,Sub,2022-02-10,0.0,0,0
0,1,0.0505828224122524,57,FW,2021-12-28,0.0589467026293277,0,1
1,3,1.0487500429153442,90,FW,2021-12-26,0.7413749098777771,2,2
0,0,0.0,1,Sub,2021-12-05,0.0,0,0
0,0,0.0,42,Sub,2021-11-20,0.0,0,0
0,1,0.0241095293313264,48,FW,2021-10-30,0.0,0,0
0,1,0.0273990165442228,90,FW,2021-10-24,0.0636317878961563,0,2
0,3,0.1715397983789444,81,FW,2021-10-16,0.0333100222051143,1,1
1,1,0.301516056060791,73,FW,2021-10-03,0.1654818952083587,0,2
0,2,0.1290253847837448,24,Sub,2021-09-25,0.5142980813980103,1,1
0,0,0.0,13,Sub,2021-09-19,0.0529899261891841,0,1
0,1,0.0887173265218734,14,Sub,2021-09-11,0.4863051772117615,0,1
0,1,0.0825991109013557,18,Sub,2021-08-28,0.0,0,0
0,0,0.0,5,Sub,2021-08-23,0.0,0,0
0,1,0.0841811820864677,16,Sub,2021-08-14,0.0,0,0
