name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,clean_sheet_probability,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty,saves_per_game,last_season_total_saves
Robert Sánchez,Chelsea,Liverpool,2023-08-13,True,90,1,1.28,0,0,2,0,False,0.0,True,0.0,0.0,1,13.06,0.26,2.0,Chelsea,True,Brentford,4.42,0.0,48
Robert Sánchez,Chelsea,Brentford,2023-10-28,True,90,2,2.16,3,0,2,0,False,0.0,True,2.0,0.0,1,13.06,0.26,3.0,Chelsea,False,Tottenham,-1.07,1.5,48
Robert Sánchez,Chelsea,Tottenham,2023-11-06,False,90,1,0.94,4,0,3,0,False,0.0,True,2.0,0.0,1,13.06,0.26,2.0,Chelsea,True,Manchester City,0.19,2.33,48
Robert Sánchez,Chelsea,Manchester City,2023-11-12,True,90,4,2.9,6,0,2,0,False,0.0,True,2.33,0.0,1,13.06,0.26,0.0,Chelsea,False,Newcastle United,0.94,3.25,48
Robert Sánchez,Chelsea,Newcastle United,2023-11-25,False,90,4,2.28,1,0,0,0,False,0.0,True,2.25,0.0,1,13.06,0.26,2.0,Chelsea,True,Brighton,-0.67,2.8,48
Robert Sánchez,Chelsea,Brighton,2023-12-03,True,90,2,1.02,7,0,2,0,False,0.0,True,1.8,0.0,1,13.06,0.26,11.0,Chelsea,False,Manchester United,1.87,3.5,48
Robert Sánchez,Chelsea,Manchester United,2023-12-06,False,90,2,4.07,7,1,11,3,False,0.0,True,1.8,0.0,1,13.06,0.26,3.0,Chelsea,False,Everton,0.79,4.0,48
Robert Sánchez,Chelsea,Everton,2023-12-10,False,83,1,1.01,3,0,3,0,False,0.0,True,3.6,0.0,1,13.06,0.26,0.0,Chelsea,True,Sheffield,-2.07,3.88,48
Robert Sánchez,Chelsea,Sheffield,,True,0,0,0.0,0,0,0,0,False,,False,3.6,0.0,1,13.06,0.26,0.0,Chelsea,False,Wolverhampton,1.62,3.44,48
Robert Sánchez,Chelsea,Wolverhampton,,False,0,0,0.0,0,0,0,0,False,,False,3.2,0.0,1,13.06,0.26,0.0,Chelsea,True,Crystal Palace,-1.51,3.1,48
Robert Sánchez,Chelsea,Crystal Palace,,True,0,0,0.0,0,0,0,0,False,,False,3.2,0.0,1,13.06,0.26,2.0,Chelsea,False,West Ham,2.89,2.82,48
Robert Sánchez,Chelsea,West Ham,2023-08-20,False,90,3,1.8,3,0,2,0,False,0.0,True,2.8,0.0,1,13.06,0.26,0.0,Chelsea,False,Luton,-0.0,2.83,48
Robert Sánchez,Chelsea,Luton,,False,0,0,0.0,0,0,0,0,False,,False,1.0,0.0,1,13.06,0.26,0.0,Chelsea,True,Fulham,-1.08,2.62,48
Robert Sánchez,Chelsea,Fulham,,True,0,0,0.0,0,0,0,0,False,,False,0.4,0.0,1,13.06,0.26,0.0,Chelsea,False,Liverpool,0.96,2.43,48
Robert Sánchez,Chelsea,Liverpool,,False,0,0,0.0,0,0,0,0,False,,False,0.4,0.0,1,13.06,0.26,0.0,Chelsea,True,Wolverhampton,0.07,2.27,48
Robert Sánchez,Chelsea,Wolverhampton,,True,0,0,0.0,0,0,0,0,False,,False,0.4,0.0,1,13.06,0.26,0.0,Chelsea,False,Crystal Palace,-1.06,2.12,48
Robert Sánchez,Chelsea,Crystal Palace,,False,0,0,0.0,0,0,0,0,False,,False,0.4,0.0,1,13.06,0.26,0.0,Chelsea,False,Manchester City,-0.89,2.0,48
Robert Sánchez,Chelsea,Manchester City,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,1,13.06,0.26,0.0,Chelsea,False,Brentford,0.61,1.89,48
Robert Sánchez,Chelsea,Brentford,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,1,13.06,0.26,0.0,Chelsea,True,Newcastle United,-0.99,1.79,48
Robert Sánchez,Chelsea,Newcastle United,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,1,13.06,0.26,6.0,Chelsea,True,Luton,-3.04,1.7,48
Robert Sánchez,Chelsea,Luton,2023-08-25,True,90,0,0.43,1,0,6,0,True,0.0,True,0.0,0.1,1,13.06,0.26,0.0,Chelsea,True,Burnley,0.34,1.67,48
Robert Sánchez,Chelsea,Burnley,,True,0,0,0.0,0,0,0,0,False,,False,1.2,0.1,1,13.06,0.26,0.0,Chelsea,True,Manchester United,-1.31,1.59,48
Robert Sánchez,Chelsea,Manchester United,,True,0,0,0.0,0,0,0,0,False,,False,1.2,0.1,1,13.06,0.26,0.0,Chelsea,False,Sheffield,1.84,1.52,48
Robert Sánchez,Chelsea,Sheffield,,False,0,0,0.0,0,0,0,0,False,,False,1.2,0.1,1,13.06,0.26,0.0,Chelsea,True,Everton,-2.38,1.46,48
Robert Sánchez,Chelsea,Everton,,True,0,0,0.0,0,0,0,0,False,,False,1.2,0.1,1,13.06,0.26,0.0,Chelsea,False,Arsenal,1.29,1.4,48
Robert Sánchez,Chelsea,Arsenal,,False,0,0,0.0,0,0,0,0,False,,False,1.2,0.1,1,13.06,0.26,0.0,Chelsea,False,Aston Villa,-1.37,1.35,48
Robert Sánchez,Chelsea,Aston Villa,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.1,1,13.06,0.26,0.0,Chelsea,True,Tottenham,-2.11,1.3,48
Robert Sánchez,Chelsea,Tottenham,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.1,1,13.06,0.26,0.0,Chelsea,True,West Ham,-2.56,1.25,48
Robert Sánchez,Chelsea,West Ham,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.1,1,13.06,0.26,0.0,Chelsea,False,Nottingham Forest,-0.41,1.21,48
Robert Sánchez,Chelsea,Nottingham Forest,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.1,1,13.06,0.26,0.0,Chelsea,False,Brighton,1.01,1.17,48
Robert Sánchez,Chelsea,Brighton,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.1,1,13.06,0.26,0.0,Chelsea,True,Bournemouth,-3.02,1.13,48
Robert Sánchez,Chelsea,Bournemouth,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.1,1,13.06,0.26,2.0,Chelsea,True,Nottingham Forest,1.3,1.09,48
Robert Sánchez,Chelsea,Nottingham Forest,2023-09-02,True,90,1,0.71,2,0,2,0,False,0.0,True,0.0,0.09,1,13.06,0.26,10.0,Chelsea,False,Bournemouth,-1.53,1.12,48
Robert Sánchez,Chelsea,Bournemouth,2023-09-17,False,90,0,1.19,4,0,10,3,True,0.0,True,0.4,0.17,1,13.06,0.26,4.0,Chelsea,True,Aston Villa,0.42,1.21,48
Robert Sánchez,Chelsea,Aston Villa,2023-09-24,True,90,1,1.04,6,0,4,0,False,0.0,True,2.4,0.15,1,13.06,0.26,7.0,Chelsea,False,Fulham,-2.13,1.34,48
Robert Sánchez,Chelsea,Fulham,2023-10-02,False,90,0,1.08,3,0,7,1,True,0.0,True,3.2,0.21,1,13.06,0.26,2.0,Chelsea,False,Burnley,-2.71,1.39,48
Robert Sánchez,Chelsea,Burnley,2023-10-07,False,90,1,0.75,2,0,2,0,False,0.0,True,4.6,0.2,1,13.06,0.26,1.0,Chelsea,True,Arsenal,2.1,1.41,48
Robert Sánchez,Chelsea,Arsenal,2023-10-21,True,90,2,1.06,1,0,1,0,False,0.0,True,5.0,0.19,1,13.06,0.26,,,,,,1.39,48
