name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,clean_sheet_probability,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty,saves_per_game,last_season_total_saves
Hugo Lloris,Spurs,Brentford,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,14.74,0.29,0.0,Spurs,False,Crystal Palace,0.96,0.0,79
Hugo Lloris,Spurs,Crystal Palace,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,14.74,0.29,0.0,Spurs,True,Chelsea,2.8,0.0,79
Hugo Lloris,Spurs,Chelsea,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,14.74,0.29,0.0,Spurs,False,Wolverhampton,0.79,0.0,79
Hugo Lloris,Spurs,Wolverhampton,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,14.74,0.29,0.0,Spurs,True,Aston Villa,1.75,0.0,79
Hugo Lloris,Spurs,Aston Villa,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,14.74,0.29,0.0,Spurs,False,Manchester City,-0.2,0.0,79
Hugo Lloris,Spurs,Manchester City,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,14.74,0.29,0.0,Spurs,True,West Ham,0.26,0.0,79
Hugo Lloris,Spurs,West Ham,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,14.74,0.29,0.0,Spurs,True,Newcastle United,-2.91,0.0,79
Hugo Lloris,Spurs,Newcastle United,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,14.74,0.29,0.0,Spurs,False,Nottingham Forest,-3.55,0.0,79
Hugo Lloris,Spurs,Nottingham Forest,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,14.74,0.29,0.0,Spurs,True,Everton,-2.75,0.0,79
Hugo Lloris,Spurs,Everton,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,14.74,0.29,0.0,Spurs,False,Brighton,0.26,0.0,79
Hugo Lloris,Spurs,Brighton,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,14.74,0.29,0.0,Spurs,True,Manchester United,-0.02,0.0,79
Hugo Lloris,Spurs,Manchester United,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,14.74,0.29,0.0,Spurs,True,Bournemouth,-1.78,0.0,79
Hugo Lloris,Spurs,Bournemouth,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,14.74,0.29,0.0,Spurs,False,Manchester United,2.48,0.0,79
Hugo Lloris,Spurs,Manchester United,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,14.74,0.29,0.0,Spurs,True,Brentford,-1.31,0.0,79
Hugo Lloris,Spurs,Brentford,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,14.74,0.29,0.0,Spurs,False,Everton,0.55,0.0,79
Hugo Lloris,Spurs,Everton,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,14.74,0.29,0.0,Spurs,True,Brighton,-0.2,0.0,79
Hugo Lloris,Spurs,Brighton,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,14.74,0.29,0.0,Spurs,True,Wolverhampton,2.72,0.0,79
Hugo Lloris,Spurs,Wolverhampton,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,14.74,0.29,0.0,Spurs,True,Crystal Palace,-2.03,0.0,79
Hugo Lloris,Spurs,Crystal Palace,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,14.74,0.29,0.0,Spurs,False,Aston Villa,-2.16,0.0,79
Hugo Lloris,Spurs,Aston Villa,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,14.74,0.29,0.0,Spurs,False,Fulham,1.2,0.0,79
Hugo Lloris,Spurs,Fulham,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,14.74,0.29,0.0,Spurs,False,Bournemouth,-2.08,0.0,79
Hugo Lloris,Spurs,Bournemouth,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,14.74,0.29,0.0,Spurs,True,Luton,-0.34,0.0,79
Hugo Lloris,Spurs,Luton,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,14.74,0.29,0.0,Spurs,False,West Ham,2.47,0.0,79
