name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,clean_sheet_probability,saves_per_game,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,last_season_total_saves,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Ionuț Radu,Bournemouth,West Ham,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,3.0,Bournemouth,True,Burnley,
Ionuț Radu,Bournemouth,Burnley,2023-10-28,True,90,1,0.88,3,0,3,0,False,0.0,True,0.0,0.0,1.5,0,0,0,0,-1.0,Bournemouth,False,Manchester City,1.61
Ionuț Radu,Bournemouth,Manchester City,2023-11-04,False,90,6,1.88,2,0,-1,0,False,0.0,True,1.5,0.0,1.67,0,0,0,0,0.0,Bournemouth,True,Newcastle United,-1.09
Ionuț Radu,Bournemouth,Newcastle United,,True,0,0,0.0,0,0,0,0,False,,False,0.67,0.0,1.25,0,0,0,0,0.0,Bournemouth,False,Sheffield,
Ionuț Radu,Bournemouth,Sheffield,,False,0,0,0.0,0,0,0,0,False,,False,0.5,0.0,1.0,0,0,0,0,0.0,Bournemouth,True,Aston Villa,-2.77
Ionuț Radu,Bournemouth,Aston Villa,,True,0,0,0.0,0,0,0,0,False,,False,0.4,0.0,0.83,0,0,0,0,0.0,Bournemouth,False,Crystal Palace,3.33
Ionuț Radu,Bournemouth,Crystal Palace,,False,0,0,0.0,0,0,0,0,False,,False,0.4,0.0,0.71,0,0,0,0,0.0,Bournemouth,False,Manchester United,2.68
Ionuț Radu,Bournemouth,Manchester United,,False,0,0,0.0,0,0,0,0,False,,False,-0.2,0.0,0.62,0,0,0,0,0.0,Bournemouth,False,Nottingham Forest,-0.1
Ionuț Radu,Bournemouth,Nottingham Forest,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.56,0,0,0,0,0.0,Bournemouth,True,Fulham,-2.88
Ionuț Radu,Bournemouth,Fulham,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.5,0,0,0,0,0.0,Bournemouth,False,Liverpool,7.33
Ionuț Radu,Bournemouth,Liverpool,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.45,0,0,0,0,0.0,Bournemouth,False,Tottenham,-1.42
Ionuț Radu,Bournemouth,Tottenham,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.42,0,0,0,0,0.0,Bournemouth,True,Liverpool,-2.32
Ionuț Radu,Bournemouth,Liverpool,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.38,0,0,0,0,0.0,Bournemouth,False,West Ham,2.67
Ionuț Radu,Bournemouth,West Ham,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.36,0,0,0,0,0.0,Bournemouth,True,Nottingham Forest,0.51
Ionuț Radu,Bournemouth,Nottingham Forest,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.33,0,0,0,0,0.0,Bournemouth,False,Fulham,-1.43
Ionuț Radu,Bournemouth,Fulham,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.31,0,0,0,0,0.0,Bournemouth,False,Newcastle United,-1.45
Ionuț Radu,Bournemouth,Newcastle United,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.29,0,0,0,0,0.0,Bournemouth,True,Manchester City,1.02
Ionuț Radu,Bournemouth,Manchester City,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.28,0,0,0,0,0.0,Bournemouth,False,Burnley,
Ionuț Radu,Bournemouth,Burnley,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.26,0,0,0,0,0.0,Bournemouth,True,Sheffield,
Ionuț Radu,Bournemouth,Sheffield,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.25,0,0,0,0,0.0,Bournemouth,True,Luton,
Ionuț Radu,Bournemouth,Luton,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.24,0,0,0,0,0.0,Bournemouth,True,Tottenham,1.6
Ionuț Radu,Bournemouth,Tottenham,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.23,0,0,0,0,0.0,Bournemouth,True,Everton,-5.04
Ionuț Radu,Bournemouth,Everton,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.22,0,0,0,0,0.0,Bournemouth,True,Crystal Palace,3.26
Ionuț Radu,Bournemouth,Crystal Palace,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.21,0,0,0,0,0.0,Bournemouth,False,Luton,
Ionuț Radu,Bournemouth,Luton,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.2,0,0,0,0,0.0,Bournemouth,True,Manchester United,
Ionuț Radu,Bournemouth,Manchester United,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.19,0,0,0,0,0.0,Bournemouth,False,Aston Villa,
Ionuț Radu,Bournemouth,Aston Villa,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.19,0,0,0,0,0.0,Bournemouth,False,Wolverhampton,
Ionuț Radu,Bournemouth,Wolverhampton,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.18,0,0,0,0,0.0,Bournemouth,True,Brighton,
Ionuț Radu,Bournemouth,Brighton,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.17,0,0,0,0,0.0,Bournemouth,False,Arsenal,
Ionuț Radu,Bournemouth,Arsenal,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.17,0,0,0,0,0.0,Bournemouth,True,Brentford,0.49
Ionuț Radu,Bournemouth,Brentford,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.16,0,0,0,0,0.0,Bournemouth,False,Chelsea,2.82
Ionuț Radu,Bournemouth,Chelsea,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.16,0,0,0,0,0.0,Bournemouth,False,Brentford,0.82
Ionuț Radu,Bournemouth,Brentford,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.15,0,0,0,0,0.0,Bournemouth,True,Chelsea,-1.09
Ionuț Radu,Bournemouth,Chelsea,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.15,0,0,0,0,0.0,Bournemouth,False,Brighton,1.13
Ionuț Radu,Bournemouth,Brighton,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.14,0,0,0,0,0.0,Bournemouth,True,Arsenal,4.06
