name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,clean_sheet_probability,saves_per_game,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,last_season_total_saves,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Jason Steele,Brighton,Luton,2023-08-12,True,90,1,1.45,2,0,2,0,False,0.0,True,0.0,0.0,2.0,1,23.46,0.4,37,3.0,Brighton,True,Fulham,0.36
Jason Steele,Brighton,Fulham,2023-10-29,True,90,1,0.71,4,0,3,0,False,0.0,True,2.0,0.0,3.0,1,23.46,0.4,37,0.0,Brighton,False,Everton,-2.97
Jason Steele,Brighton,Everton,,False,0,0,0.0,0,0,0,0,False,,False,2.5,0.0,2.0,1,23.46,0.4,37,2.0,Brighton,True,Sheffield,
Jason Steele,Brighton,Sheffield,2023-11-12,True,90,1,1.32,1,0,2,0,False,0.0,True,1.67,0.0,1.75,1,23.46,0.4,37,0.0,Brighton,False,Nottingham Forest,3.35
Jason Steele,Brighton,Nottingham Forest,,False,0,0,0.0,0,0,0,0,False,,False,1.75,0.0,1.4,1,23.46,0.4,37,1.0,Brighton,False,Chelsea,-1.77
Jason Steele,Brighton,Chelsea,2023-12-03,False,90,3,1.93,2,0,1,0,False,0.0,True,1.4,0.0,1.5,1,23.46,0.4,37,2.0,Brighton,True,Brentford,-2.16
Jason Steele,Brighton,Brentford,2023-12-06,True,90,1,1.33,0,0,2,0,False,0.0,True,1.2,0.0,1.29,1,23.46,0.4,37,0.0,Brighton,True,Burnley,4.68
Jason Steele,Brighton,Burnley,,True,0,0,0.0,0,0,0,0,False,,False,1.0,0.0,1.12,1,23.46,0.4,37,0.0,Brighton,False,Arsenal,-3.23
Jason Steele,Brighton,Arsenal,,False,0,0,0.0,0,0,0,0,False,,False,1.0,0.0,1.0,1,23.46,0.4,37,0.0,Brighton,False,Crystal Palace,0.25
Jason Steele,Brighton,Crystal Palace,,False,0,0,0.0,0,0,0,0,False,,False,0.6,0.0,0.9,1,23.46,0.4,37,1.0,Brighton,True,Tottenham,2.15
Jason Steele,Brighton,Tottenham,2023-12-28,True,90,2,2.48,1,0,1,0,False,0.0,True,0.6,0.0,0.91,1,23.46,0.4,37,3.0,Brighton,False,Wolverhampton,-2.92
Jason Steele,Brighton,Wolverhampton,2023-08-19,False,90,1,2.06,4,0,3,0,False,0.0,True,0.6,0.0,1.17,1,23.46,0.4,37,8.0,Brighton,False,West Ham,-1.66
Jason Steele,Brighton,West Ham,2024-01-02,False,90,0,0.68,2,0,8,2,True,0.0,True,0.8,0.12,1.23,1,23.46,0.4,37,10.0,Brighton,True,Wolverhampton,-2.74
Jason Steele,Brighton,Wolverhampton,2024-01-22,True,90,0,1.38,3,0,10,3,True,0.0,True,2.4,0.22,1.36,1,23.46,0.4,37,1.0,Brighton,False,Luton,
Jason Steele,Brighton,Luton,2024-01-30,False,90,4,2.89,4,0,1,0,False,0.0,True,4.4,0.2,1.53,1,23.46,0.4,37,0.0,Brighton,True,Crystal Palace,-0.55
Jason Steele,Brighton,Crystal Palace,,True,0,0,0.0,0,0,0,0,False,,False,4.6,0.2,1.44,1,23.46,0.4,37,2.0,Brighton,False,Tottenham,-0.85
Jason Steele,Brighton,Tottenham,2024-02-10,False,90,2,1.6,4,0,2,0,False,0.0,True,4.4,0.18,1.59,1,23.46,0.4,37,0.0,Brighton,False,Sheffield,
Jason Steele,Brighton,Sheffield,,False,0,0,0.0,0,0,0,0,False,,False,4.2,0.18,1.5,1,23.46,0.4,37,0.0,Brighton,True,Everton,4.16
Jason Steele,Brighton,Everton,,True,0,0,0.0,0,0,0,0,False,,False,2.6,0.18,1.42,1,23.46,0.4,37,1.0,Brighton,False,Fulham,0.07
