name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,clean_sheet_probability,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty,saves_per_game,last_season_total_saves
Brandon Austin,Spurs,Brentford,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0.0,0,0.0,Spurs,False,Crystal Palace,0.96,0.0,0
Brandon Austin,Spurs,Crystal Palace,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0.0,0,0.0,Spurs,True,Chelsea,2.8,0.0,0
Brandon Austin,Spurs,Chelsea,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0.0,0,0.0,Spurs,False,Wolverhampton,0.79,0.0,0
Brandon Austin,Spurs,Wolverhampton,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0.0,0,0.0,Spurs,True,Aston Villa,1.75,0.0,0
Brandon Austin,Spurs,Aston Villa,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0.0,0,0.0,Spurs,False,Manchester City,-0.2,0.0,0
Brandon Austin,Spurs,Manchester City,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0.0,0,0.0,Spurs,True,West Ham,0.26,0.0,0
Brandon Austin,Spurs,West Ham,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0.0,0,0.0,Spurs,True,Newcastle United,-2.91,0.0,0
Brandon Austin,Spurs,Newcastle United,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0.0,0,0.0,Spurs,False,Nottingham Forest,-3.55,0.0,0
Brandon Austin,Spurs,Nottingham Forest,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0.0,0,0.0,Spurs,True,Everton,-2.75,0.0,0
Brandon Austin,Spurs,Everton,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0.0,0,0.0,Spurs,False,Brighton,0.26,0.0,0
Brandon Austin,Spurs,Brighton,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0.0,0,0.0,Spurs,True,Manchester United,-0.02,0.0,0
Brandon Austin,Spurs,Manchester United,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0.0,0,0.0,Spurs,True,Bournemouth,-1.78,0.0,0
Brandon Austin,Spurs,Bournemouth,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0.0,0,0.0,Spurs,False,Manchester United,2.48,0.0,0
Brandon Austin,Spurs,Manchester United,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0.0,0,0.0,Spurs,True,Brentford,-1.31,0.0,0
Brandon Austin,Spurs,Brentford,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0.0,0,0.0,Spurs,False,Everton,0.55,0.0,0
