name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,clean_sheet_probability,saves_per_game,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,last_season_total_saves,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Nick Pope,Newcastle,Aston Villa,2023-08-12,True,90,1,1.9,5,0,3,0,False,0.0,True,0.0,0.0,5.0,2,25.17,0.39,87,2.0,Newcastle,False,Wolverhampton,1.1,-0.52
Nick Pope,Newcastle,Wolverhampton,2023-10-28,False,90,2,0.98,4,0,2,0,False,0.0,True,3.0,0.0,4.5,2,25.17,0.39,87,6.0,Newcastle,True,Arsenal,0.14,-0.11
Nick Pope,Newcastle,Arsenal,2023-11-04,True,90,0,0.56,1,0,6,0,True,0.0,True,2.5,0.33,3.33,2,25.17,0.39,87,4.0,Newcastle,False,Bournemouth,1.71,0.19
Nick Pope,Newcastle,Bournemouth,2023-11-11,False,90,2,2.49,8,0,4,1,False,0.0,True,3.67,0.25,4.5,2,25.17,0.39,87,3.0,Newcastle,True,Chelsea,0.4,-0.25
Nick Pope,Newcastle,Chelsea,2023-11-25,True,90,1,0.58,3,0,3,0,False,0.0,True,3.75,0.2,4.2,2,25.17,0.39,87,6.0,Newcastle,True,Manchester United,-2.03,
Nick Pope,Newcastle,Manchester United,2023-12-02,True,85,0,0.17,1,0,6,0,True,0.0,True,3.6,0.33,3.67,2,25.17,0.39,87,0.0,Newcastle,False,Everton,0.0,-0.24
Nick Pope,Newcastle,Everton,,False,0,0,0.0,0,0,0,0,False,,False,4.2,0.33,3.14,2,25.17,0.39,87,0.0,Newcastle,False,Tottenham,2.46,-0.36
Nick Pope,Newcastle,Tottenham,,False,0,0,0.0,0,0,0,0,False,,False,3.8,0.33,2.75,2,25.17,0.39,87,0.0,Newcastle,True,Fulham,-0.08,-0.13
Nick Pope,Newcastle,Fulham,,True,0,0,0.0,0,0,0,0,False,,False,2.6,0.33,2.44,2,25.17,0.39,87,0.0,Newcastle,False,Luton,,
Nick Pope,Newcastle,Luton,,False,0,0,0.0,0,0,0,0,False,,False,1.8,0.33,2.2,2,25.17,0.39,87,0.0,Newcastle,True,Nottingham Forest,-0.46,
Nick Pope,Newcastle,Nottingham Forest,,True,0,0,0.0,0,0,0,0,False,,False,1.2,0.33,2.0,2,25.17,0.39,87,3.0,Newcastle,False,Manchester City,3.85,
Nick Pope,Newcastle,Manchester City,2023-08-19,False,90,1,1.09,3,0,3,0,False,0.0,True,0.0,0.29,2.08,2,25.17,0.39,87,0.0,Newcastle,False,Liverpool,0.9,-1.01
Nick Pope,Newcastle,Liverpool,,False,0,0,0.0,0,0,0,0,False,,False,0.6,0.29,1.92,2,25.17,0.39,87,0.0,Newcastle,True,Manchester City,4.58,
Nick Pope,Newcastle,Manchester City,,True,0,0,0.0,0,0,0,0,False,,False,0.6,0.29,1.79,2,25.17,0.39,87,0.0,Newcastle,False,Aston Villa,4.29,
Nick Pope,Newcastle,Aston Villa,,False,0,0,0.0,0,0,0,0,False,,False,0.6,0.29,1.67,2,25.17,0.39,87,0.0,Newcastle,True,Luton,,
Nick Pope,Newcastle,Luton,,True,0,0,0.0,0,0,0,0,False,,False,0.6,0.29,1.56,2,25.17,0.39,87,0.0,Newcastle,False,Nottingham Forest,-0.04,
Nick Pope,Newcastle,Nottingham Forest,,False,0,0,0.0,0,0,0,0,False,,False,0.6,0.29,1.47,2,25.17,0.39,87,0.0,Newcastle,True,Bournemouth,2.6,1.22
Nick Pope,Newcastle,Bournemouth,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.29,1.39,2,25.17,0.39,87,0.0,Newcastle,False,Arsenal,0.96,-0.48
Nick Pope,Newcastle,Arsenal,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.29,1.32,2,25.17,0.39,87,0.0,Newcastle,True,Wolverhampton,-1.62,0.05
Nick Pope,Newcastle,Wolverhampton,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.29,1.25,2,25.17,0.39,87,0.0,Newcastle,False,Chelsea,-0.14,-0.85
Nick Pope,Newcastle,Chelsea,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.29,1.19,2,25.17,0.39,87,1.0,Newcastle,True,Liverpool,1.61,0.18
