name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,clean_sheet_probability,saves_per_game,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,last_season_total_saves,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Wayne Hennessey,Nott'm Forest,Arsenal,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,5.43,0.0,10,0.0,Nott'm Forest,False,Liverpool,1.21,-1.01
Wayne Hennessey,Nott'm Forest,Liverpool,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,5.43,0.0,10,0.0,Nott'm Forest,True,Aston Villa,-1.24,0.64
Wayne Hennessey,Nott'm Forest,Aston Villa,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,5.43,0.0,10,0.0,Nott'm Forest,False,West Ham,5.53,-0.22
Wayne Hennessey,Nott'm Forest,West Ham,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,5.43,0.0,10,0.0,Nott'm Forest,True,Brighton,-4.68,-0.66
Wayne Hennessey,Nott'm Forest,Brighton,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,5.43,0.0,10,0.0,Nott'm Forest,True,Everton,0.17,0.53
Wayne Hennessey,Nott'm Forest,Everton,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,5.43,0.0,10,0.0,Nott'm Forest,False,Fulham,3.69,0.86
Wayne Hennessey,Nott'm Forest,Fulham,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,5.43,0.0,10,0.0,Nott'm Forest,False,Wolverhampton,1.27,-0.52
Wayne Hennessey,Nott'm Forest,Wolverhampton,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,5.43,0.0,10,0.0,Nott'm Forest,True,Tottenham,5.64,0.69
Wayne Hennessey,Nott'm Forest,Tottenham,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,5.43,0.0,10,0.0,Nott'm Forest,True,Bournemouth,0.55,1.22
Wayne Hennessey,Nott'm Forest,Bournemouth,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,5.43,0.0,10,0.0,Nott'm Forest,False,Newcastle United,1.35,-0.41
Wayne Hennessey,Nott'm Forest,Newcastle United,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,5.43,0.0,10,0.0,Nott'm Forest,True,Sheffield,,0.68
Wayne Hennessey,Nott'm Forest,Sheffield,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,5.43,0.0,10,0.0,Nott'm Forest,True,Manchester United,2.69,0.38
Wayne Hennessey,Nott'm Forest,Manchester United,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,5.43,0.0,10,0.0,Nott'm Forest,False,Brentford,1.0,-0.53
Wayne Hennessey,Nott'm Forest,Brentford,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,5.43,0.0,10,0.0,Nott'm Forest,True,Arsenal,-2.77,-0.11
Wayne Hennessey,Nott'm Forest,Arsenal,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,5.43,0.0,10,0.0,Nott'm Forest,False,Bournemouth,1.05,0.19
Wayne Hennessey,Nott'm Forest,Bournemouth,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,5.43,0.0,10,0.0,Nott'm Forest,True,Newcastle United,1.26,0.55
Wayne Hennessey,Nott'm Forest,Newcastle United,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,5.43,0.0,10,0.0,Nott'm Forest,True,West Ham,-1.34,0.49
Wayne Hennessey,Nott'm Forest,West Ham,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,5.43,0.0,10,0.0,Nott'm Forest,False,Aston Villa,2.3,0.29
Wayne Hennessey,Nott'm Forest,Aston Villa,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,5.43,0.0,10,0.0,Nott'm Forest,True,Liverpool,-3.15,0.18
Wayne Hennessey,Nott'm Forest,Liverpool,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,5.43,0.0,10,0.0,Nott'm Forest,False,Brighton,0.45,-0.6
Wayne Hennessey,Nott'm Forest,Brighton,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,5.43,0.0,10,0.0,Nott'm Forest,False,Luton,,
Wayne Hennessey,Nott'm Forest,Luton,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,5.43,0.0,10,0.0,Nott'm Forest,False,Manchester United,1.16,-0.63
Wayne Hennessey,Nott'm Forest,Manchester United,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,5.43,0.0,10,0.0,Nott'm Forest,True,Crystal Palace,-1.59,0.88
