name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,clean_sheet_probability,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty,saves_per_game,last_season_total_saves
Zack Steffen,Man City,Everton,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0.0,0,0.0,Man City,True,Chelsea,-0.63,0.0,0
Zack Steffen,Man City,Chelsea,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0.0,0,0.0,Man City,True,Brentford,0.69,0.0,0
Zack Steffen,Man City,Brentford,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0.0,0,0.0,Man City,False,Bournemouth,-2.29,0.0,0
Zack Steffen,Man City,Bournemouth,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0.0,0,0.0,Man City,True,Manchester United,-1.86,0.0,0
Zack Steffen,Man City,Manchester United,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0.0,0,0.0,Man City,False,Liverpool,0.57,0.0,0
Zack Steffen,Man City,Liverpool,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0.0,0,0.0,Man City,False,Sheffield,-1.37,0.0,0
Zack Steffen,Man City,Sheffield,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0.0,0,0.0,Man City,True,Arsenal,-3.0,0.0,0
Zack Steffen,Man City,Arsenal,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0.0,0,0.0,Man City,True,Aston Villa,-1.8,0.0,0
Zack Steffen,Man City,Aston Villa,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0.0,0,0.0,Man City,False,Crystal Palace,-1.0,0.0,0
Zack Steffen,Man City,Crystal Palace,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0.0,0,0.0,Man City,True,Luton,-3.41,0.0,0
Zack Steffen,Man City,Luton,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0.0,0,0.0,Man City,False,Brighton,-3.49,0.0,0
Zack Steffen,Man City,Brighton,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0.0,0,0.0,Man City,False,Nottingham Forest,0.39,0.0,0
Zack Steffen,Man City,Nottingham Forest,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0.0,0,0.0,Man City,True,Wolverhampton,-3.86,0.0,0
Zack Steffen,Man City,Wolverhampton,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0.0,0,0.0,Man City,False,Fulham,-3.19,0.0,0
Zack Steffen,Man City,Fulham,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0.0,0,0.0,Man City,False,Tottenham,0.04,0.0,0
Zack Steffen,Man City,Tottenham,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0.0,0,0.0,Man City,True,West Ham,-1.87,0.0,0
Zack Steffen,Man City,West Ham,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0.0,0,0.0,Man City,True,Fulham,-1.5,0.0,0
Zack Steffen,Man City,Fulham,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0.0,0,0.0,Man City,False,West Ham,-1.27,0.0,0
Zack Steffen,Man City,West Ham,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0.0,0,0.0,Man City,True,Nottingham Forest,-4.8,0.0,0
Zack Steffen,Man City,Nottingham Forest,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0.0,0,0.0,Man City,False,Wolverhampton,-1.76,0.0,0
Zack Steffen,Man City,Wolverhampton,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0.0,0,0.0,Man City,False,Arsenal,-1.52,0.0,0
Zack Steffen,Man City,Arsenal,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0.0,0,0.0,Man City,True,Brighton,-2.1,0.0,0
Zack Steffen,Man City,Brighton,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0.0,0,,,,,,0.0,0
