name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,clean_sheet_probability,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty,saves_per_game,last_season_total_saves
Daniel Bentley,Wolves,Manchester United,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,4.66,0.0,0.0,Wolves,True,Newcastle United,-0.98,0.0,11
Daniel Bentley,Wolves,Newcastle United,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,4.66,0.0,0.0,Wolves,False,Sheffield,-0.53,0.0,11
Daniel Bentley,Wolves,Sheffield,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,4.66,0.0,0.0,Wolves,True,Tottenham,-0.94,0.0,11
Daniel Bentley,Wolves,Tottenham,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,4.66,0.0,0.0,Wolves,False,Fulham,-1.47,0.0,11
Daniel Bentley,Wolves,Fulham,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,4.66,0.0,8.0,Wolves,False,Arsenal,1.72,0.0,11
Daniel Bentley,Wolves,Arsenal,2023-12-02,False,67,0,2.35,3,0,8,1,True,0.0,False,0.0,1.0,0,4.66,0.0,7.0,Wolves,True,Burnley,-0.76,0.5,11
Daniel Bentley,Wolves,Burnley,2023-12-05,True,90,0,0.83,3,0,7,0,True,0.0,True,1.6,1.0,0,4.66,0.0,0.0,Wolves,True,Nottingham Forest,-0.48,0.86,11
Daniel Bentley,Wolves,Nottingham Forest,,True,0,0,0.0,0,0,0,0,False,,False,3.0,1.0,0,4.66,0.0,1.0,Wolves,False,West Ham,3.01,0.75,11
Daniel Bentley,Wolves,West Ham,2023-12-17,False,90,3,1.14,1,0,1,0,False,0.0,True,3.0,0.67,0,4.66,0.0,0.0,Wolves,True,Chelsea,-2.49,0.78,11
Daniel Bentley,Wolves,Chelsea,,True,0,0,0.0,0,0,0,0,False,,False,3.2,0.67,0,4.66,0.0,0.0,Wolves,False,Brentford,-2.66,0.7,11
Daniel Bentley,Wolves,Brentford,,False,0,0,0.0,0,0,0,0,False,,False,3.2,0.67,0,4.66,0.0,0.0,Wolves,True,Brighton,0.86,0.64,11
Daniel Bentley,Wolves,Brighton,,True,0,0,0.0,0,0,0,0,False,,False,1.6,0.67,0,4.66,0.0,0.0,Wolves,True,Everton,-2.28,0.58,11
Daniel Bentley,Wolves,Everton,,True,0,0,0.0,0,0,0,0,False,,False,0.2,0.67,0,4.66,0.0,0.0,Wolves,False,Brighton,0.59,0.54,11
Daniel Bentley,Wolves,Brighton,,False,0,0,0.0,0,0,0,0,False,,False,0.2,0.67,0,4.66,0.0,0.0,Wolves,True,Manchester United,0.06,0.5,11
