name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,clean_sheet_probability,saves_per_game,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,last_season_total_saves,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Jordan Pickford,Everton,Fulham,2023-08-12,True,90,1,1.5,1,0,2,0,False,0.01,True,0.0,0.0,1.0,1,44.01,0.22,124,5.0,Everton,False,West Ham,4.39,
Jordan Pickford,Everton,West Ham,2023-10-29,False,90,0,0.66,2,0,5,0,True,0.0,True,2.0,0.5,1.5,1,44.01,0.22,124,2.0,Everton,True,Brighton,2.15,-0.66
Jordan Pickford,Everton,Brighton,2023-11-04,True,90,1,0.53,2,0,2,0,False,0.01,True,3.5,0.33,1.67,1,44.01,0.22,124,2.0,Everton,False,Crystal Palace,0.85,
Jordan Pickford,Everton,Crystal Palace,2023-11-11,False,90,2,2.24,3,0,2,0,False,0.0,True,3.0,0.25,2.0,1,44.01,0.22,124,1.0,Everton,True,Manchester United,-0.7,
Jordan Pickford,Everton,Manchester United,2023-11-26,True,90,3,2.18,1,0,1,0,False,0.0,True,2.75,0.2,1.8,1,44.01,0.22,124,7.0,Everton,False,Nottingham Forest,1.05,
Jordan Pickford,Everton,Nottingham Forest,2023-12-02,False,90,0,0.71,2,0,7,1,True,0.0,True,2.4,0.33,1.83,1,44.01,0.22,124,7.0,Everton,True,Newcastle United,1.57,
Jordan Pickford,Everton,Newcastle United,2023-12-07,True,90,0,1.58,3,0,7,0,True,0.0,True,3.4,0.43,2.0,1,44.01,0.22,124,10.0,Everton,True,Chelsea,-0.66,-0.25
Jordan Pickford,Everton,Chelsea,2023-12-10,True,90,0,0.93,4,0,10,3,True,0.0,True,3.8,0.5,2.25,1,44.01,0.22,124,6.0,Everton,False,Burnley,-1.91,0.0
Jordan Pickford,Everton,Burnley,2023-12-16,False,90,0,0.77,2,0,6,0,True,0.0,True,5.4,0.56,2.22,1,44.01,0.22,124,2.0,Everton,False,Tottenham,4.06,-0.36
Jordan Pickford,Everton,Tottenham,2023-12-23,False,90,2,1.34,4,0,2,0,False,0.0,True,6.2,0.5,2.4,1,44.01,0.22,124,2.0,Everton,True,Manchester City,1.82,
Jordan Pickford,Everton,Manchester City,2023-12-27,True,90,3,2.6,6,0,2,0,False,0.0,True,6.4,0.45,2.73,1,44.01,0.22,124,0.0,Everton,False,Aston Villa,1.9,
Jordan Pickford,Everton,Aston Villa,2023-08-20,False,90,4,3.11,3,0,0,0,False,0.0,True,5.4,0.42,2.75,1,44.01,0.22,124,2.0,Everton,False,Wolverhampton,0.11,-0.52
Jordan Pickford,Everton,Wolverhampton,2023-12-30,False,90,3,2.06,4,0,2,0,False,0.0,True,4.0,0.38,2.85,1,44.01,0.22,124,9.0,Everton,True,Aston Villa,2.11,
Jordan Pickford,Everton,Aston Villa,2024-01-14,True,90,0,1.11,4,0,9,2,True,0.0,True,2.4,0.43,2.93,1,44.01,0.22,124,10.0,Everton,False,Fulham,-1.22,0.86
Jordan Pickford,Everton,Fulham,2024-01-30,False,90,0,1.71,5,0,10,3,True,0.0,True,3.0,0.47,3.07,1,44.01,0.22,124,2.0,Everton,True,Tottenham,1.13,0.69
Jordan Pickford,Everton,Tottenham,2024-02-03,True,90,2,0.98,4,0,2,0,False,0.0,True,4.6,0.44,3.12,1,44.01,0.22,124,1.0,Everton,False,Manchester City,0.21,
Jordan Pickford,Everton,Manchester City,2024-02-10,False,90,2,1.63,1,0,1,0,False,0.0,True,4.6,0.41,3.0,1,44.01,0.22,124,3.0,Everton,True,Crystal Palace,-2.96,
Jordan Pickford,Everton,Crystal Palace,2024-02-19,True,90,1,0.62,2,0,3,1,False,0.0,True,4.8,0.39,2.94,1,44.01,0.22,124,4.0,Everton,False,Brighton,-5.19,-0.6
