name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,clean_sheet_probability,saves_per_game,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,last_season_total_saves,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Bernd Leno,Fulham,Everton,2023-08-12,False,90,0,2.73,9,0,12,3,True,0.0,True,0.0,1.0,9.0,1,38.87,0.22,144,3.0,Fulham,False,Brighton,-1.45
Bernd Leno,Fulham,Brighton,2023-10-29,False,90,1,1.32,5,0,3,0,False,0.0,True,12.0,0.5,7.0,1,38.87,0.22,144,3.0,Fulham,True,Manchester United,2.97
Bernd Leno,Fulham,Manchester United,2023-11-04,True,90,1,0.69,4,0,3,0,False,0.0,True,7.5,0.33,6.0,1,38.87,0.22,144,2.0,Fulham,False,Aston Villa,1.75
Bernd Leno,Fulham,Aston Villa,2023-11-12,False,90,3,3.08,4,0,2,0,False,0.0,True,6.0,0.25,5.5,1,38.87,0.22,144,2.0,Fulham,True,Wolverhampton,0.25
Bernd Leno,Fulham,Wolverhampton,2023-11-27,True,90,2,1.41,4,0,2,0,False,0.0,True,5.0,0.2,5.2,1,38.87,0.22,144,1.0,Fulham,False,Liverpool,0.06
Bernd Leno,Fulham,Liverpool,2023-12-03,False,90,4,2.22,9,0,1,0,False,0.0,True,4.4,0.17,5.83,1,38.87,0.22,144,6.0,Fulham,True,Nottingham Forest,-2.94
Bernd Leno,Fulham,Nottingham Forest,2023-12-06,True,90,0,0.29,1,0,6,0,True,0.0,True,2.2,0.29,5.14,1,38.87,0.22,144,9.0,Fulham,True,West Ham,3.48
Bernd Leno,Fulham,West Ham,2023-12-10,True,90,0,1.39,5,0,9,2,True,0.0,True,2.8,0.38,5.12,1,38.87,0.22,144,3.0,Fulham,False,Newcastle United,0.12
Bernd Leno,Fulham,Newcastle United,2023-12-16,False,90,3,3.97,7,0,3,0,False,0.0,True,4.0,0.33,5.33,1,38.87,0.22,144,1.0,Fulham,True,Burnley,
Bernd Leno,Fulham,Burnley,2023-12-23,True,90,2,0.41,0,0,1,0,False,0.0,True,4.2,0.3,4.8,1,38.87,0.22,144,0.0,Fulham,False,Bournemouth,3.26
