name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,clean_sheet_probability,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points
Ivo Grbic,Sheffield Utd,Crystal Palace,2024-01-30,False,51,2,0.92,0,0,0,0,False,0,True,0.0,0.0,0,0,0,2
Ivo Grbic,Sheffield Utd,Wolverhampton,2024-02-25,False,90,1,1.24,1,0,2,0,False,0,True,0.0,0.0,0,0,0,0
Ivo Grbic,Sheffield Utd,Arsenal,2024-03-04,True,90,6,2.25,4,0,0,0,False,0,True,1.0,0.0,0,0,0,3
Ivo Grbic,Sheffield Utd,Bournemouth,2024-03-09,False,90,2,3.34,9,0,3,0,False,0,True,0.67,0.0,0,0,0,3
Ivo Grbic,Sheffield Utd,Fulham,2024-03-30,True,90,3,1.35,6,0,3,0,False,0,True,1.25,0.0,0,0,0,3
Ivo Grbic,Sheffield Utd,Liverpool,2024-04-04,False,90,3,1.65,6,0,3,0,False,0,True,1.6,0.0,0,0,0,1
Ivo Grbic,Sheffield Utd,Chelsea,2024-04-07,True,90,2,0.37,2,0,1,0,False,0,True,2.2,0.0,0,0,0,2
Ivo Grbic,Sheffield Utd,Brentford,2024-04-13,False,90,2,1.02,4,0,2,0,False,0,True,2.0,0.0,0,0,0,1
Ivo Grbic,Sheffield Utd,Burnley,2024-04-20,True,90,4,2.18,5,0,1,0,False,0,True,2.4,0.0,0,0,0,
