name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,clean_sheet_probability,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty,saves_per_game,last_season_total_saves
Stefan Ortega Moreno,Man City,Burnley,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,4.12,0.67,0.0,Man City,False,Manchester United,-1.52,0.0,14
Stefan Ortega Moreno,Man City,Manchester United,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,4.12,0.67,0.0,Man City,True,Bournemouth,-4.45,0.0,14
Stefan Ortega Moreno,Man City,Bournemouth,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,4.12,0.67,0.0,Man City,False,Chelsea,-0.75,0.0,14
Stefan Ortega Moreno,Man City,Chelsea,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,4.12,0.67,0.0,Man City,True,Liverpool,-1.11,0.0,14
Stefan Ortega Moreno,Man City,Liverpool,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,4.12,0.67,0.0,Man City,True,Tottenham,1.5,0.0,14
Stefan Ortega Moreno,Man City,Tottenham,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,4.12,0.67,0.0,Man City,False,Aston Villa,0.61,0.0,14
Stefan Ortega Moreno,Man City,Aston Villa,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,4.12,0.67,0.0,Man City,False,Luton,-2.0,0.0,14
Stefan Ortega Moreno,Man City,Luton,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,4.12,0.67,0.0,Man City,True,Crystal Palace,1.84,0.0,14
Stefan Ortega Moreno,Man City,Crystal Palace,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,4.12,0.67,0.0,Man City,False,Everton,-2.05,0.0,14
Stefan Ortega Moreno,Man City,Everton,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,4.12,0.67,0.0,Man City,True,Newcastle United,-3.3,0.0,14
Stefan Ortega Moreno,Man City,Newcastle United,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,4.12,0.67,0.0,Man City,True,Sheffield,-0.83,0.0,14
Stefan Ortega Moreno,Man City,Sheffield,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,4.12,0.67,2.0,Man City,False,Newcastle United,-1.93,0.0,14
Stefan Ortega Moreno,Man City,Newcastle United,2024-01-13,False,82,2,1.15,3,0,2,0,False,0.0,False,0.0,0.0,0,4.12,0.67,0.0,Man City,True,Burnley,-2.04,0.23,14
Stefan Ortega Moreno,Man City,Burnley,,True,0,0,0.0,0,0,0,0,False,,False,0.4,0.0,0,4.12,0.67,0.0,Man City,False,Brentford,-1.08,0.21,14
Stefan Ortega Moreno,Man City,Brentford,,False,0,0,0.0,0,0,0,0,False,,False,0.4,0.0,0,4.12,0.67,0.0,Man City,True,Everton,-1.11,0.2,14
Stefan Ortega Moreno,Man City,Everton,,True,0,0,0.0,0,0,0,0,False,,False,0.4,0.0,0,4.12,0.67,0.0,Man City,True,Chelsea,-0.63,0.19,14
Stefan Ortega Moreno,Man City,Chelsea,,True,0,0,0.0,0,0,0,0,False,,False,0.4,0.0,0,4.12,0.67,0.0,Man City,True,Brentford,0.69,0.18,14
Stefan Ortega Moreno,Man City,Brentford,,True,0,0,0.0,0,0,0,0,False,,False,0.4,0.0,0,4.12,0.67,0.0,Man City,False,Bournemouth,-2.29,0.17,14
Stefan Ortega Moreno,Man City,Bournemouth,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,4.12,0.67,0.0,Man City,True,Manchester United,-1.86,0.16,14
Stefan Ortega Moreno,Man City,Manchester United,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,4.12,0.67,2.0,Man City,False,Liverpool,0.57,0.15,14
Stefan Ortega Moreno,Man City,Liverpool,2024-03-10,False,34,0,1.16,4,0,2,0,False,0.0,False,0.0,0.0,0,4.12,0.67,0.0,Man City,False,Sheffield,-1.37,0.33,14
Stefan Ortega Moreno,Man City,Sheffield,,False,0,0,0.0,0,0,0,0,False,,False,0.4,0.0,0,4.12,0.67,8.0,Man City,True,Arsenal,-3.0,0.32,14
Stefan Ortega Moreno,Man City,Arsenal,2024-03-31,True,90,0,0.68,2,0,8,2,True,0.0,True,0.4,0.5,0,4.12,0.67,2.0,Man City,True,Aston Villa,-1.8,0.39,14
Stefan Ortega Moreno,Man City,Aston Villa,2024-04-03,True,90,1,0.73,2,0,2,0,False,0.0,True,2.0,0.33,0,4.12,0.67,1.0,Man City,False,Crystal Palace,-1.0,0.46,14
Stefan Ortega Moreno,Man City,Crystal Palace,2024-04-06,False,90,2,1.08,2,0,1,0,False,0.0,True,2.4,0.25,0,4.12,0.67,0.0,Man City,True,Luton,-3.41,0.52,14
Stefan Ortega Moreno,Man City,Luton,,True,0,0,0.0,0,0,0,0,False,,False,2.6,0.25,0,4.12,0.67,0.0,Man City,False,Brighton,-3.49,0.5,14
