name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,clean_sheet_probability,saves_per_game,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,last_season_total_saves,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
André Onana,Man Utd,Wolverhampton,2023-08-14,True,90,0,2.27,6,0,9,1,True,0.0,True,0.0,1.0,6.0,0,0,0,0,2.0,Man Utd,True,Manchester City,-1.29,-0.96
André Onana,Man Utd,Manchester City,2023-10-29,True,90,3,3.94,7,0,2,0,False,0.0,True,9.0,0.5,6.5,0,0,0,0,6.0,Man Utd,False,Fulham,-3.44,0.86
André Onana,Man Utd,Fulham,2023-11-04,False,90,0,1.01,2,0,6,0,True,0.0,True,5.5,0.67,5.0,0,0,0,0,8.0,Man Utd,True,Luton,,
André Onana,Man Utd,Luton,2023-11-11,True,90,0,0.42,4,0,8,1,True,0.0,True,5.67,0.75,4.75,0,0,0,0,9.0,Man Utd,False,Everton,0.29,-0.24
André Onana,Man Utd,Everton,2023-11-26,False,90,0,2.73,6,0,9,1,True,0.0,True,6.25,0.8,5.0,0,0,0,0,3.0,Man Utd,False,Newcastle United,1.53,-0.41
André Onana,Man Utd,Newcastle United,2023-12-02,False,90,1,2.65,3,0,3,0,False,0.0,True,6.8,0.67,4.67,0,0,0,0,2.0,Man Utd,True,Chelsea,-2.84,-0.25
André Onana,Man Utd,Chelsea,2023-12-06,True,90,1,1.4,2,0,2,0,False,0.0,True,5.6,0.57,4.29,0,0,0,0,1.0,Man Utd,True,Bournemouth,-3.39,1.22
André Onana,Man Utd,Bournemouth,2023-12-09,True,90,3,1.48,1,0,1,0,False,0.0,True,5.6,0.5,3.88,0,0,0,0,10.0,Man Utd,False,Liverpool,4.73,-1.01
André Onana,Man Utd,Liverpool,2023-12-17,False,90,0,2.35,8,0,10,2,True,0.0,True,4.6,0.56,4.33,0,0,0,0,2.0,Man Utd,False,West Ham,1.21,-0.22
André Onana,Man Utd,West Ham,2023-12-23,False,90,2,1.36,3,0,2,0,False,0.0,True,5.0,0.5,4.2,0,0,0,0,1.0,Man Utd,True,Aston Villa,-0.0,0.64
André Onana,Man Utd,Aston Villa,2023-12-26,True,90,2,1.68,1,0,1,0,False,0.08,True,3.6,0.45,3.91,0,0,0,0,2.0,Man Utd,False,Tottenham,-1.07,-0.36
André Onana,Man Utd,Tottenham,2023-08-19,False,90,2,1.8,5,0,2,0,False,0.0,True,3.2,0.42,4.0,0,0,0,0,1.0,Man Utd,False,Nottingham Forest,-2.13,-0.55
André Onana,Man Utd,Nottingham Forest,2023-12-30,False,90,2,0.74,0,0,1,0,False,0.0,True,3.2,0.38,3.69,0,0,0,0,2.0,Man Utd,True,Tottenham,-2.65,0.69
André Onana,Man Utd,Tottenham,2024-01-14,True,90,2,1.36,3,0,2,0,False,0.0,True,3.2,0.36,3.64,0,0,0,0,1.0,Man Utd,False,Wolverhampton,-0.28,-0.52
André Onana,Man Utd,Wolverhampton,2024-02-01,False,90,3,2.1,3,0,1,0,False,0.0,True,1.6,0.33,3.6,0,0,0,0,8.0,Man Utd,True,West Ham,-1.53,0.49
André Onana,Man Utd,West Ham,2024-02-04,True,90,0,1.69,4,0,8,1,True,0.0,True,1.4,0.38,3.62,0,0,0,0,4.0,Man Utd,False,Aston Villa,0.57,0.29
André Onana,Man Utd,Aston Villa,2024-02-11,False,90,1,2.49,8,0,4,0,False,0.0,True,2.8,0.35,3.88,0,0,0,0,3.0,Man Utd,False,Luton,,
André Onana,Man Utd,Luton,2024-02-18,False,90,1,1.74,3,0,3,0,False,0.0,True,3.2,0.33,3.83,0,0,0,0,2.0,Man Utd,True,Fulham,-0.98,-0.13
André Onana,Man Utd,Fulham,2024-02-24,True,90,2,1.11,3,0,2,0,False,0.0,True,3.6,0.32,3.79,0,0,0,0,2.0,Man Utd,False,Manchester City,1.52,-1.32
André Onana,Man Utd,Manchester City,2024-03-03,False,90,3,3.32,5,0,2,0,False,0.0,True,3.6,0.3,3.85,0,0,0,0,11.0,Man Utd,True,Everton,-0.73,0.53
André Onana,Man Utd,Everton,2024-03-09,True,90,0,1.48,6,0,11,3,True,0.06,True,3.8,0.33,3.95,0,0,0,0,0.0,Man Utd,True,Nottingham Forest,-0.7,1.55
André Onana,Man Utd,Nottingham Forest,2023-08-26,True,90,2,1.24,2,0,0,0,False,0.0,True,4.4,0.32,3.86,0,0,0,0,3.0,Man Utd,False,Brentford,5.05,-0.53
André Onana,Man Utd,Brentford,2024-03-30,False,90,1,2.6,4,0,3,0,False,0.0,True,3.6,0.3,3.87,0,0,0,0,2.0,Man Utd,False,Chelsea,0.38,-0.85
André Onana,Man Utd,Chelsea,2024-04-04,False,90,4,3.04,6,0,2,0,False,0.0,True,3.6,0.29,3.96,0,0,0,0,2.0,Man Utd,True,Liverpool,0.14,0.18
André Onana,Man Utd,Liverpool,2024-04-07,True,90,2,3.59,6,0,2,0,False,0.0,True,3.6,0.28,4.04,0,0,0,0,2.0,Man Utd,False,Bournemouth,,0.19
André Onana,Man Utd,Bournemouth,2024-04-13,False,90,2,1.75,3,0,2,0,False,0.0,True,3.6,0.27,4.0,0,0,0,0,1.0,Man Utd,True,Sheffield,,0.68
André Onana,Man Utd,Sheffield,2024-04-24,True,90,2,0.77,2,0,1,0,False,0.0,True,1.8,0.26,3.93,0,0,0,0,4.0,Man Utd,True,Burnley,-3.36,0.39
André Onana,Man Utd,Burnley,2024-04-27,True,90,1,2.06,6,0,4,0,False,0.0,True,2.0,0.25,4.0,0,0,0,0,2.0,Man Utd,False,Crystal Palace,-0.01,0.38
André Onana,Man Utd,Crystal Palace,2024-05-06,False,90,4,1.47,6,0,2,0,False,0.0,True,2.2,0.24,4.07,0,0,0,0,3.0,Man Utd,True,Arsenal,-3.39,-0.11
