name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,clean_sheet_probability,saves_per_game,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,last_season_total_saves,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Adam Davies,Sheffield Utd,Crystal Palace,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0.0,Sheffield Utd,False,Arsenal,,-0.48
Adam Davies,Sheffield Utd,Arsenal,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0.0,Sheffield Utd,True,Wolverhampton,,0.05
Adam Davies,Sheffield Utd,Wolverhampton,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0.0,Sheffield Utd,False,Brighton,,-0.6
Adam Davies,Sheffield Utd,Brighton,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0.0,Sheffield Utd,True,Bournemouth,,1.22
Adam Davies,Sheffield Utd,Bournemouth,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0.0,Sheffield Utd,False,Burnley,,0.0
Adam Davies,Sheffield Utd,Burnley,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0.0,Sheffield Utd,True,Liverpool,,0.18
Adam Davies,Sheffield Utd,Liverpool,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0.0,Sheffield Utd,True,Brentford,,0.79
Adam Davies,Sheffield Utd,Brentford,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0.0,Sheffield Utd,False,Chelsea,,-0.85
Adam Davies,Sheffield Utd,Chelsea,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0.0,Sheffield Utd,False,Aston Villa,,
Adam Davies,Sheffield Utd,Aston Villa,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0.0,Sheffield Utd,True,Luton,,
Adam Davies,Sheffield Utd,Luton,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0.0,Sheffield Utd,False,Nottingham Forest,,
Adam Davies,Sheffield Utd,Nottingham Forest,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0.0,Sheffield Utd,False,Manchester City,,
Adam Davies,Sheffield Utd,Manchester City,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0.0,Sheffield Utd,True,West Ham,,
Adam Davies,Sheffield Utd,West Ham,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0.0,Sheffield Utd,False,Crystal Palace,,
Adam Davies,Sheffield Utd,Crystal Palace,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0.0,Sheffield Utd,True,Aston Villa,,
Adam Davies,Sheffield Utd,Aston Villa,2024-02-03,True,0,0,0.0,0,0,0,0,False,0.0,False,0.0,0.0,0.0,0,0,0,0,0.0,Sheffield Utd,False,Luton,,
Adam Davies,Sheffield Utd,Luton,2024-02-10,False,0,0,0.0,0,0,0,0,False,0.0,False,0.0,0.0,0.0,0,0,0,0,0.0,Sheffield Utd,True,Brighton,,-0.66
