name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,clean_sheet_probability,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty,saves_per_game,last_season_total_saves
Mark Flekken,Brentford,Tottenham,2023-08-13,True,90,2,1.26,4,0,2,0,False,0.0,True,0.0,0.0,0,0,0,6.0,Brentford,False,Chelsea,-4.41,4.0,0
Mark Flekken,Brentford,Chelsea,2023-10-28,False,90,0,2.03,2,0,6,0,True,0.0,True,2.0,0.5,0,0,0,0.0,Brentford,True,West Ham,-1.97,3.0,0
Mark Flekken,Brentford,West Ham,2023-11-04,True,45,2,1.84,0,0,0,0,False,0.0,True,4.0,0.5,0,0,0,3.0,Brentford,False,Liverpool,3.48,2.0,0
Mark Flekken,Brentford,Liverpool,2023-11-12,False,90,3,1.53,8,0,3,0,False,0.0,True,2.67,0.33,0,0,0,3.0,Brentford,True,Arsenal,0.17,3.5,0
Mark Flekken,Brentford,Arsenal,2023-11-25,True,90,1,1.52,3,0,3,0,False,0.0,True,2.75,0.25,0,0,0,2.0,Brentford,True,Luton,-2.71,3.4,0
Mark Flekken,Brentford,Luton,2023-12-02,True,90,1,0.23,0,0,2,0,False,0.0,True,2.8,0.2,0,0,0,2.0,Brentford,False,Brighton,1.2,2.83,0
Mark Flekken,Brentford,Brighton,2023-12-06,False,90,2,1.52,5,0,2,0,False,0.0,True,2.8,0.17,0,0,0,3.0,Brentford,False,Sheffield,1.89,3.14,0
Mark Flekken,Brentford,Sheffield,2023-12-09,False,90,1,0.89,3,0,3,0,False,0.0,True,2.0,0.14,0,0,0,2.0,Brentford,True,Aston Villa,0.51,3.12,0
Mark Flekken,Brentford,Aston Villa,2023-12-17,True,90,2,1.42,3,0,2,0,False,0.0,True,2.6,0.12,0,0,0,0.0,Brentford,True,Wolverhampton,2.5,3.11,0
Mark Flekken,Brentford,Wolverhampton,2023-12-27,True,90,4,2.1,1,0,0,0,False,0.0,True,2.4,0.11,0,0,0,6.0,Brentford,False,Fulham,-1.2,2.9,0
Mark Flekken,Brentford,Fulham,2023-08-19,False,90,0,0.46,2,0,6,0,True,0.0,True,1.8,0.2,0,0,0,2.0,Brentford,False,Crystal Palace,1.07,2.82,0
Mark Flekken,Brentford,Crystal Palace,2023-12-30,False,90,3,1.08,3,0,2,0,False,0.0,True,2.6,0.18,0,0,0,1.0,Brentford,True,Nottingham Forest,-0.34,2.83,0
Mark Flekken,Brentford,Nottingham Forest,2024-01-20,True,90,2,1.09,1,0,1,0,False,0.0,True,2.6,0.17,0,0,0,1.0,Brentford,False,Tottenham,2.11,2.69,0
Mark Flekken,Brentford,Tottenham,2024-01-31,False,90,3,2.86,2,0,1,0,False,0.0,True,2.2,0.15,0,0,0,10.0,Brentford,True,Manchester City,1.02,2.64,0
Mark Flekken,Brentford,Manchester City,2024-02-05,True,90,3,2.15,12,0,10,2,False,0.19,True,2.0,0.14,0,0,0,7.0,Brentford,False,Wolverhampton,-1.6,3.27,0
Mark Flekken,Brentford,Wolverhampton,2024-02-10,False,90,0,1.13,5,0,7,1,True,0.0,True,4.0,0.2,0,0,0,1.0,Brentford,True,Liverpool,-0.79,3.38,0
Mark Flekken,Brentford,Liverpool,2024-02-17,True,90,4,2.82,4,0,1,0,False,0.0,True,4.2,0.19,0,0,0,5.0,Brentford,False,Manchester City,-0.6,3.41,0
Mark Flekken,Brentford,Manchester City,2024-02-20,False,90,1,2.46,9,0,5,1,False,0.0,True,4.0,0.18,0,0,0,0.0,Brentford,False,West Ham,-0.27,3.72,0
Mark Flekken,Brentford,West Ham,2024-02-26,False,90,4,1.51,2,0,0,0,False,0.0,True,4.8,0.17,0,0,0,2.0,Brentford,True,Chelsea,-0.25,3.63,0
Mark Flekken,Brentford,Chelsea,2024-03-02,True,90,2,1.81,3,0,2,0,False,0.0,True,4.6,0.16,0,0,0,2.0,Brentford,False,Arsenal,0.3,3.6,0
