h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
h,1.82784,1.35378,1.82784,1.35378,14.368421052631579,10.655172413793103,12,4,2,2,1.7497,d,2022-01-15 17:30:00,0,1,0,1,0.4740599999999999,0.5,0.5,0.6218695371582884,0.35097501128807523,0.46571247395597426,0.3699757043604279,0.6470588235294118,0.14285714285714285
a,0.860245,1.2384,0.860245,1.2384,4.875,6.620689655172414,5,1,1,0,1.0054,w,2022-01-22 12:30:00,1,0,0,3,-0.3781549999999999,0.25,0.0,0.2652467532084607,0.3160576351573006,0.04087779690189328,0.14306721793614935,0.23529411764705882,0.0
h,1.5013,2.52914,1.5013,2.52914,13.857142857142858,9.866666666666667,2,8,3,3,0.6474,d,2022-02-09 20:00:00,0,1,0,1,-1.02784,0.75,0.75,0.5015179397740763,0.7066734617046748,0.4428325547086304,0.32562834775442934,0.058823529411764705,0.3333333333333333
a,0.455206,0.527571,0.455206,0.527571,3.9615384615384617,6.757575757575758,5,2,0,1,1.192,l,2022-02-13 14:00:00,0,0,1,0,-0.072365,0.0,0.25,0.11596307998954745,0.10093990628173825,0.0,0.15076600367082446,0.23529411764705882,0.047619047619047616
h,1.0267,1.82051,1.0267,1.82051,9.0,21.857142857142858,18,4,0,1,0.715,l,2022-02-19 15:00:00,0,0,1,0,-0.7938100000000001,0.0,0.25,0.32659643515428355,0.49222121480269165,0.225473321858864,1.0,1.0,0.14285714285714285
a,1.3027,0.627107,1.3027,0.627107,16.7,6.28,4,5,2,0,2.0098,w,2022-02-26 15:30:00,1,0,0,3,0.675593,0.5,0.0,0.42832069827072433,0.13106242275385457,0.5700516351118761,0.12390605686032141,0.17647058823529413,0.19047619047619047
h,2.85379,1.32947,2.85379,1.32947,16.88888888888889,8.227272727272727,12,4,4,0,2.3496,w,2022-03-05 15:00:00,1,0,0,3,1.52432,1.0,0.0,1.0,0.3436180914255416,0.5785044941671448,0.23342510394426336,0.6470588235294118,0.14285714285714285
a,1.2729,0.194028,1.2729,0.194028,11.85,6.542857142857143,8,1,3,0,2.2945,w,2022-03-10 19:45:00,1,0,0,3,1.0788719999999998,0.75,0.0,0.4173374263835144,0.0,0.35301204819277104,0.13868974042027193,0.4117647058823529,0.0
a,1.05391,1.58468,1.05391,1.58468,14.647058823529411,16.25,7,9,1,2,0.8996999999999999,l,2022-03-13 14:00:00,0,0,1,0,-0.5307700000000002,0.25,0.5,0.3366251206593501,0.420852131660721,0.4781816340994229,0.6846415327564894,0.35294117647058826,0.38095238095238093
h,0.309375,1.14522,0.309375,1.14522,21.571428571428573,13.666666666666666,3,11,0,1,0.5175,l,2022-03-19 12:30:00,0,0,1,0,-0.835845,0.0,0.25,0.06221470674848344,0.28785863092896313,0.7880501598229653,0.5393489905232798,0.11764705882352941,0.47619047619047616
a,1.91256,1.62151,1.15139,1.62151,12.090909090909092,12.181818181818182,8,4,1,2,1.5871,l,2022-04-02 14:00:00,0,0,1,0,-0.4701200000000001,0.25,0.5,0.6530944631409872,0.43199797117273714,0.36379283367235177,0.45583773457691873,0.4117647058823529,0.14285714285714285
h,1.48712,0.983601,1.48712,0.983601,10.96551724137931,15.142857142857142,12,5,0,4,1.7482,l,2022-04-09 16:30:00,0,0,1,0,0.503519,0.0,1.0,0.49629167147338377,0.2389479755911259,0.31343106415811023,0.6223733003708282,0.6470588235294118,0.19047619047619047
a,0.593202,0.235635,0.593202,0.235635,25.53846153846154,4.56,5,4,0,0,1.6549,d,2022-04-23 14:00:00,0,1,0,1,0.3575669999999999,0.0,0.0,0.16682373728308497,0.012591499988500085,0.9655765920826163,0.027169344870210128,0.23529411764705882,0.14285714285714285
h,2.31192,0.352212,2.31192,0.352212,9.129032258064516,14.214285714285714,9,6,2,0,2.6698,w,2022-04-30 14:00:00,1,0,0,3,1.959708,0.5,0.0,0.8002850490764285,0.04787112346914936,0.2312475709288768,0.5701483312731767,0.47058823529411764,0.23809523809523808
a,1.81256,1.31028,1.81256,1.31028,13.894736842105264,9.25,5,4,3,1,1.7546,w,2022-05-07 14:00:00,1,0,0,3,0.5022800000000001,0.75,0.25,0.616237846069813,0.33781063391167815,0.4445149017121116,0.29094561186650186,0.23529411764705882,0.14285714285714285
h,1.44726,1.75417,1.44726,1.75417,20.214285714285715,6.392857142857143,3,13,1,2,1.0753,l,2022-05-10 19:00:00,0,0,1,0,-0.30691,0.25,0.5,0.4816006239088137,0.47214478273027366,0.7273174329972955,0.13025339925834367,0.11764705882352941,0.5714285714285714
h,0.799443,1.39009,0.799443,1.39009,13.727272727272727,8.785714285714286,3,5,1,1,0.7421,d,2022-05-15 13:00:00,0,1,0,1,-0.590647,0.25,0.25,0.24283719289684533,0.36196348353030466,0.43702081051478636,0.26483312731767616,0.11764705882352941,0.19047619047619047
h,0.996403,1.63117,0.996403,0.870001,7.071428571428571,20.0,12,5,1,1,0.7696000000000001,d,2022-05-19 19:00:00,0,1,0,1,0.126402,0.25,0.25,0.31542998588023,0.4349213708383922,0.1391689205802803,0.8955500618046971,0.6470588235294118,0.19047619047619047
a,0.247841,3.3209,0.247841,3.3209,23.5,7.294117647058823,1,22,2,3,0.0308,l,2022-05-22 15:00:00,0,0,1,0,-3.073059,0.5,0.75,0.03953535599990712,0.9462832877170003,0.8743545611015491,0.18094233985312294,0.0,1.0
