h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
h,1.82799,0.561554,1.06682,0.561554,4.103448275862069,10.217391304347826,6,2,2,1,2.4263,w,2021-12-10 20:00:00,1,0,0,3,0.5052660000000001,0.5,0.25,0.4635867687976352,0.10490870297077805,0.0,0.2386528561682069,0.3333333333333333,0.09090909090909091
a,1.10342,0.943363,1.10342,0.943363,12.631578947368421,10.32,7,7,0,2,1.495,l,2021-12-26 20:00:00,0,0,1,0,0.1600570000000001,0.0,0.5,0.25397585816454704,0.22157072017389504,0.24124090486924948,0.24316119828815977,0.4,0.5454545454545454
h,0.238829,1.01763,0.238829,1.01763,13.090909090909092,5.090909090909091,3,6,0,1,0.496,l,2021-12-29 20:15:00,0,0,1,0,-0.7788010000000001,0.0,0.25,0.0038582617485039407,0.24426305595336567,0.2542342821672431,0.01340941512125535,0.13333333333333333,0.45454545454545453
h,0.501329,1.13821,0.501329,1.13821,8.1,12.941176470588236,4,6,2,1,0.7686,w,2022-01-02 14:00:00,1,0,0,3,-0.6368809999999999,0.5,0.25,0.07979690679478746,0.2811063625133258,0.11305311696373148,0.35832843836536044,0.2,0.45454545454545453
a,0.621466,1.59306,0.621466,1.59306,9.777777777777779,8.576923076923077,3,1,1,4,0.5670000000000001,l,2022-01-11 21:45:00,0,0,1,0,-0.971594,0.25,1.0,0.114551348699265,0.42008611030564547,0.16051353295301157,0.1665752222100296,0.13333333333333333,0.0
a,0.376656,3.49099,0.376656,3.49099,15.15,8.823529411764707,5,11,0,3,0.061,l,2022-01-16 14:00:00,0,0,1,0,-3.114334,0.0,0.75,0.0437302451039101,1.0,0.31248115633590495,0.1774104220860955,0.26666666666666666,0.9090909090909091
h,2.081,2.05969,2.081,2.05969,10.52,12.0625,8,6,1,3,1.3774000000000002,l,2022-01-19 20:00:00,0,0,1,0,0.0213100000000001,0.25,0.75,0.5367800510191978,0.5626652456520895,0.18150926664893144,0.3197218259629101,0.4666666666666667,0.45454545454545453
h,0.742573,0.218211,0.742573,0.218211,10.08695652173913,15.933333333333334,6,2,1,2,1.8159,l,2022-01-22 15:00:00,0,0,1,0,0.524362,0.25,0.5,0.1495864019778184,0.0,0.16925947773652414,0.4897955301949596,0.3333333333333333,0.09090909090909091
a,0.461305,1.98246,0.461305,1.22129,16.470588235294116,5.2,3,11,0,2,0.2941,l,2022-02-09 19:45:00,0,0,1,0,-0.7599849999999999,0.0,0.5,0.06821836077828289,0.5390675630710171,0.3498375141490488,0.01820256776034238,0.13333333333333333,0.9090909090909091
h,1.97576,0.49802,1.97576,0.49802,9.08,5.7,7,5,0,0,2.5614,d,2022-02-12 15:00:00,0,1,0,1,1.4777399999999998,0.0,0.0,0.5063351633823564,0.08549584313514602,0.14077502881972156,0.040171184022824546,0.4,0.36363636363636365
a,0.640726,1.52247,0.640726,1.52247,24.1,7.304347826086956,4,3,1,2,0.6603999999999999,l,2022-02-19 15:00:00,0,0,1,0,-0.881744,0.25,0.5,0.12012307557008949,0.3985172845462526,0.5656557595105082,0.11066178750852816,0.2,0.18181818181818182
h,0.494232,2.25373,0.494232,2.25373,11.619047619047619,5.631578947368421,5,8,0,2,0.3033,l,2022-02-26 15:00:00,0,0,1,0,-1.759498,0.0,0.5,0.07774381512281231,0.6219543085555119,0.2125987576905374,0.037164952323748036,0.26666666666666666,0.6363636363636364
a,2.22064,0.77334,0.698303,0.77334,9.48,7.421052631578948,5,5,3,1,2.4979,w,2022-03-05 15:00:00,1,0,0,3,-0.075037,0.75,0.25,0.577176517283057,0.16962006906057514,0.15209009488339098,0.11578947368421054,0.26666666666666666,0.36363636363636365
h,1.82002,0.825311,1.05885,0.825311,12.23076923076923,16.866666666666667,4,7,2,0,2.2026,w,2022-03-12 15:00:00,1,0,0,3,0.233539,0.5,0.0,0.46128112688899187,0.18549984584965865,0.22990293381354832,0.5308036138849264,0.2,0.5454545454545454
a,1.72466,1.27865,1.72466,1.27865,15.2,11.043478260869565,12,6,1,2,1.7344,l,2022-03-20 14:00:00,0,0,1,0,0.44601,0.25,0.5,0.43369442520665435,0.32401790649475576,0.3138955395938636,0.27494883086274263,0.7333333333333333,0.45454545454545453
a,2.43422,1.29014,2.43422,1.29014,20.2,7.529411764705882,7,10,4,1,2.1407000000000003,w,2022-04-02 14:00:00,1,0,0,3,1.1440799999999998,1.0,0.25,0.6389630917934769,0.3275286843382948,0.45533386538973136,0.12055047411261223,0.4,0.8181818181818182
h,1.85534,0.244824,1.85534,0.244824,32.45454545454545,20.5,14,3,2,0,2.6483000000000003,w,2022-04-10 13:00:00,1,0,0,3,1.610516,0.5,0.0,0.47149885238626704,0.008131621475205025,0.8019863438857852,0.6904422253922967,0.8666666666666667,0.18181818181818182
a,2.12457,1.50381,2.12457,1.50381,9.68421052631579,7.2592592592592595,4,6,2,1,1.8687,w,2022-04-16 14:00:00,1,0,0,3,0.6207599999999998,0.5,0.25,0.549384419646499,0.3928157079961709,0.15786673387379063,0.10868072066360226,0.2,0.45454545454545453
h,1.3153,0.517755,1.3153,0.517755,14.875,14.357142857142858,5,6,0,0,2.0374,d,2022-04-23 16:30:00,0,1,0,1,0.797545,0.0,0.0,0.3152706395451434,0.09152588671584608,0.3047020484171322,0.4205420827389444,0.26666666666666666,0.45454545454545453
a,0.681425,1.84111,0.681425,1.07994,39.45454545454545,15.615384615384615,9,5,0,3,0.4392,l,2022-05-02 19:00:00,0,0,1,0,-0.3985149999999999,0.0,0.75,0.13189689238814162,0.49587796792878475,1.0,0.47582574344343237,0.5333333333333333,0.36363636363636365
h,3.68223,0.988574,3.68223,0.988574,8.458333333333334,9.3125,11,5,3,0,2.7891999999999997,w,2022-05-07 14:00:00,1,0,0,3,2.6936560000000003,0.75,0.0,1.0,0.23538497405416006,0.12318953031243536,0.1988944365192582,0.6666666666666666,0.36363636363636365
a,1.81626,2.69589,1.81626,1.93472,5.857142857142857,27.545454545454547,7,5,3,2,0.7674000000000001,w,2022-05-15 15:30:00,1,0,0,3,-0.11846,0.75,0.5,0.46019339620185273,0.7570566176329045,0.049607925106727964,1.0,0.4,0.36363636363636365
h,0.844985,1.47786,0.844985,0.716686,9.80952380952381,13.1,4,4,1,2,0.7797000000000001,l,2022-05-22 15:00:00,0,0,1,0,0.1282989999999999,0.25,0.5,0.1792131772786945,0.38488666665240767,0.1614115540691758,0.36530670470756055,0.2,0.2727272727272727
