date,deep,deep_allowed,draws,h_a,loses,missed,npxG,npxGA,npxGD,ppda,ppda_allowed,pts,result,scored,wins,xG,xGA,xpts,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
2019-08-11 14:00:00,10,1,0,a,0,0,1.13309,0.380551,0.752539,11.052631578947368,13.206896551724139,3,w,1,1,1.13309,0.380551,2.073,0.25,0.0,0.3106502831124861,0.0601939174614673,0.24831778170803603,0.32986345815871304,0.6,0.0
2019-08-17 12:30:00,8,4,0,h,0,1,1.1644,1.39172,-0.2273199999999999,5.3125,11.384615384615385,3,w,2,1,1.1644,1.39172,1.1533,0.5,0.3333333333333333,0.32207328819099884,0.3287055785060872,0.0,0.258420773494452,0.4666666666666667,0.15
2019-08-24 17:30:00,7,9,0,a,1,3,0.985542,2.02704,-1.0414979999999998,28.428571428571427,9.783783783783784,0,l,1,0,0.985542,2.78821,0.3434,0.25,1.0,0.2568195084933746,0.6995376051328936,1.0,0.1956600374878055,0.4,0.4
2019-09-01 16:30:00,12,6,1,h,0,2,1.92509,1.19397,0.73112,6.787878787878788,12.176470588235293,1,d,2,0,1.92509,1.95514,1.2919,0.5,0.6666666666666666,0.5996001400969003,0.4783193820006166,0.06382480658262815,0.28946552258864877,0.7333333333333333,0.25
2019-09-15 15:30:00,7,12,1,a,0,2,1.00616,2.07092,-1.0647600000000002,21.416666666666668,9.071428571428571,1,d,2,0,1.00616,2.83209,0.3084,0.5,0.6666666666666666,0.2643416905025976,0.7111897539691792,0.6966653791682761,0.16773209216091464,0.4,0.55
2019-09-22 15:30:00,12,8,0,h,0,2,1.77093,1.71546,0.0554699999999999,9.1,11.0,3,w,3,1,2.53209,1.71546,1.9361,0.75,0.6666666666666666,0.8210553966493492,0.41467336939622057,0.1638470451911935,0.24334189536298498,0.7333333333333333,0.35
2019-09-30 19:00:00,7,5,1,a,0,1,1.70399,1.1335,0.5704899999999999,10.125,5.925925925925926,1,d,1,0,1.70399,1.1335,1.825,0.25,0.3333333333333333,0.5189349716887514,0.26013634713631445,0.2081884897643878,0.04441239942118675,0.4,0.2
2019-10-06 14:00:00,10,7,0,h,0,0,1.24109,0.683967,0.557123,7.0285714285714285,10.217391304347826,3,w,1,1,1.24109,0.683967,1.8762,0.25,0.0,0.35005253633763356,0.14076475591430201,0.07423715720355349,0.2126596563824347,0.6,0.3
2019-10-21 20:00:00,8,6,0,a,1,1,0.949735,0.895722,0.0540129999999999,5.944444444444445,12.214285714285714,0,l,0,0,0.949735,0.895722,1.3294,0.0,0.3333333333333333,0.24375583737084816,0.19699540260590698,0.02733788249431356,0.2909480677494737,0.4666666666666667,0.25
2019-10-27 16:30:00,8,1,1,h,0,2,1.54014,1.01775,0.5223900000000001,7.666666666666667,26.3,1,d,2,0,1.54014,1.77892,1.1002,0.5,0.6666666666666666,0.4591566458467106,0.4315249046093171,0.10184112269859665,0.843179667432743,0.4666666666666667,0.0
