h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
a,1.78728,1.3333,1.78728,1.3333,11.580645161290322,25.666666666666668,13,3,3,0,1.7064,w,2021-08-14 16:30:00,1,0,0,3,0.45398,0.5,0.0,0.19126341152978404,0.4351329666378834,0.523320994182972,0.32446076181734745,0.45,0.2727272727272727
h,2.63945,0.690464,2.63945,0.690464,7.0,12.727272727272727,8,3,2,0,2.5683,w,2021-08-21 11:30:00,1,0,0,3,1.948986,0.3333333333333333,0.0,0.3857813816786017,0.20921286294819064,0.22295081967213112,0.07505527973632607,0.2,0.2727272727272727
h,2.08462,0.573638,1.32345,0.573638,7.275862068965517,28.09090909090909,6,4,1,1,2.4875,d,2021-08-28 16:30:00,0,1,0,1,0.749812,0.16666666666666666,0.3333333333333333,0.2591348142358749,0.1681552027772418,0.24104013566986993,0.37118778422128584,0.1,0.36363636363636365
a,4.4016,0.652514,4.4016,0.652514,16.8,38.0,15,8,3,0,2.9307,w,2021-09-12 15:30:00,1,0,0,3,3.749086,0.5,0.0,0.7880131442350623,0.19587560751286368,0.8655737704918033,0.5621844882973841,0.55,0.7272727272727273
h,2.76793,0.644168,2.76793,0.644168,5.166666666666667,20.333333333333332,8,8,3,0,2.7229,w,2021-09-18 14:00:00,1,0,0,3,2.1237619999999997,0.5,0.0,0.41510847463507755,0.19294246564558465,0.10273224043715846,0.22166131252868285,0.2,0.7272727272727273
a,2.25736,2.94058,2.25736,2.94058,6.705882352941177,23.7,12,4,3,3,0.9266,d,2021-09-25 16:30:00,0,1,0,1,-0.6832200000000004,0.5,1.0,0.2985647802796299,1.0,0.20366441658630663,0.28655346489215233,0.4,0.36363636363636365
h,0.949368,1.04319,0.949368,1.04319,10.483870967741936,29.3,7,11,2,2,1.2774,d,2021-10-03 15:30:00,0,1,0,1,-0.093822,0.3333333333333333,0.6666666666666666,0.0,0.33317588694505856,0.4514013749338974,0.3944928866452502,0.15,1.0
a,3.65553,0.302302,3.65553,0.302302,4.88,45.09090909090909,10,5,5,0,2.9688000000000003,w,2021-10-16 11:30:00,1,0,0,3,3.353228,0.8333333333333334,0.0,0.6177137650162111,0.07279611079305535,0.08393442622950817,0.698861028828904,0.3,0.45454545454545453
a,4.04765,1.35584,4.04765,1.35584,8.23076923076923,60.714285714285715,13,7,5,0,2.7818,w,2021-10-24 15:30:00,1,0,0,3,2.6918100000000003,0.8333333333333334,0.0,0.7072198335879214,0.44305448804795644,0.3036569987389659,1.0,0.45,0.6363636363636364
h,1.39778,1.51032,1.39778,1.51032,11.826086956521738,26.4,11,4,2,2,1.2456,d,2021-10-30 14:00:00,0,1,0,1,-0.11254,0.3333333333333333,0.6666666666666666,0.10235538921854984,0.49734537657626504,0.5394155381325729,0.3385956860945387,0.35,0.36363636363636365
a,1.45641,1.25298,1.45641,1.25298,6.636363636363637,20.6,16,3,2,3,1.5019,l,2021-11-07 16:30:00,0,0,1,0,0.20343,0.3333333333333333,1.0,0.11573838626118825,0.4069050784543403,0.1991058122205663,0.22680128499311614,0.6,0.2727272727272727
h,3.97374,0.268025,3.97374,0.268025,6.774193548387097,28.133333333333333,13,0,4,0,2.9878,w,2021-11-20 17:30:00,1,0,0,3,3.705715,0.6666666666666666,0.0,0.6903489942322774,0.060749704875882694,0.20814383923849814,0.3720055071133547,0.45,0.0
h,3.07278,0.966132,3.07278,0.966132,9.61111111111111,15.217391304347826,14,2,4,0,2.6828000000000003,w,2021-11-27 15:00:00,1,0,0,3,2.106648,0.6666666666666666,0.0,0.4846941244465789,0.3060944052761409,0.39417122040072855,0.12305205818384979,0.5,0.18181818181818182
a,2.86067,0.512263,2.86067,0.512263,4.461538461538462,15.636363636363637,10,1,4,1,2.786,w,2021-12-01 20:15:00,1,0,0,3,2.348407,0.6666666666666666,0.3333333333333333,0.436277486160479,0.14658539902643306,0.05649432534678436,0.1311277066210522,0.3,0.09090909090909091
a,2.42332,0.095167,2.42332,0.095167,7.333333333333333,39.625,16,1,1,0,2.8788,w,2021-12-04 15:00:00,1,0,0,3,2.328153,0.16666666666666666,0.0,0.33644713042795454,0.0,0.24480874316939885,0.593506195502524,0.6,0.09090909090909091
h,2.71181,0.140573,1.95064,0.140573,5.233333333333333,24.727272727272727,15,4,1,0,2.9112,w,2021-12-11 15:00:00,1,0,0,3,1.810067,0.16666666666666666,0.0,0.4022984150404525,0.01595761318304232,0.10710382513661201,0.3063540406358213,0.55,0.36363636363636365
h,2.93912,0.2064,2.93912,0.2064,5.12,35.3,14,2,3,1,2.9406000000000003,w,2021-12-16 20:00:00,1,0,0,3,2.73272,0.5,0.3333333333333333,0.45418463468503956,0.03909204041733133,0.09967213114754098,0.5101422670949977,0.5,0.18181818181818182
a,1.54944,2.79777,1.54944,2.79777,6.638888888888889,21.181818181818183,13,11,2,2,0.5444,d,2021-12-19 16:30:00,0,1,0,1,-1.24833,0.3333333333333333,0.6666666666666666,0.13697359374671872,0.949810449309116,0.19927140255009107,0.23801577037006136,0.45,1.0
a,2.72682,0.615892,1.86362,0.615892,6.0,18.583333333333332,22,6,0,1,2.7552999999999996,l,2021-12-28 20:00:00,0,0,1,0,1.247728,0.0,0.3333333333333333,0.40572462663195863,0.1830050681570654,0.15737704918032785,0.18793024323083982,0.9,0.5454545454545454
a,1.78897,1.389,1.78897,1.389,12.36,8.833333333333334,4,8,2,2,1.6882,d,2022-01-02 16:30:00,0,1,0,1,0.3999699999999999,0.3333333333333333,0.6666666666666666,0.19164917419398425,0.45470833232293517,0.5744262295081967,0.0,0.0,0.7272727272727273
h,3.49099,0.376656,3.49099,0.376656,8.823529411764707,15.15,11,5,3,0,2.9014,w,2022-01-16 14:00:00,1,0,0,3,3.114334,0.5,0.0,0.5801555468105873,0.09892729104702902,0.342526518804243,0.12175309775126204,0.35,0.45454545454545453
