date,deep,deep_allowed,draws,h_a,loses,missed,npxG,npxGA,npxGD,ppda,ppda_allowed,pts,result,scored,wins,xG,xGA,xpts,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
2019-08-10 15:00:00,9,0,0,a,1,3,1.08752,0.909241,0.178279,5.5,9.277777777777779,0,l,0,0,1.08752,0.909241,1.5136,0.0,0.3333333333333333,0.2755752989584721,0.1818224244765561,0.10350235232618925,0.21317982283205847,0.6666666666666666,0.0
2019-08-17 15:00:00,1,6,0,h,1,2,2.14047,1.52022,0.6202500000000002,12.0,9.428571428571429,0,l,1,0,2.14047,1.52022,1.8259,0.3333333333333333,0.2222222222222222,0.6684100703293441,0.3258321561920538,0.5791949817041296,0.21845956267531852,0.0,0.1935483870967742
2019-08-24 15:00:00,6,6,0,a,0,0,2.07795,0.997711,1.080239,10.75,9.173913043478262,3,w,2,1,2.07795,0.997711,2.2194000000000003,0.6666666666666666,0.0,0.6450850977227559,0.20267509038630113,0.48771562990067957,0.20954320568601437,0.4166666666666667,0.1935483870967742
2019-08-31 12:30:00,6,13,1,h,0,1,0.769616,1.90356,-1.133944,6.666666666666667,13.571428571428571,1,d,1,0,0.769616,1.90356,0.5769,0.3333333333333333,0.1111111111111111,0.15697161867176743,0.4161866373703249,0.188883080676076,0.3635134678427794,0.4166666666666667,0.41935483870967744
2019-09-14 14:00:00,7,8,0,a,0,0,1.57659,1.88034,-0.3037499999999999,12.823529411764707,12.523809523809524,3,w,1,1,1.57659,1.88034,1.1662,0.3333333333333333,0.0,0.45803762065879244,0.410713608067462,0.6394637311275791,0.32683316998434103,0.5,0.25806451612903225
2019-09-20 19:00:00,6,2,0,h,1,3,1.41904,1.29773,0.12131,4.085714285714285,17.9375,0,l,1,0,2.18021,1.29773,2.0278,0.3333333333333333,0.3333333333333333,0.6832362765255343,0.27339054165312354,0.0,0.5163827773834871,0.4166666666666667,0.06451612903225806
2019-09-28 14:00:00,8,7,0,a,1,2,1.16256,1.19008,-0.0275199999999999,5.648648648648648,31.75,0,l,1,0,1.16256,1.19008,1.3081999999999998,0.3333333333333333,0.2222222222222222,0.3035712353691946,0.24801708754230578,0.11438097794605896,1.0,0.5833333333333334,0.22580645161290322
2019-10-06 14:00:00,5,10,0,h,1,4,1.27044,2.15201,-0.8815700000000002,10.884615384615385,11.105263157894736,0,l,1,0,1.27044,2.15201,0.7488,0.3333333333333333,0.4444444444444444,0.3438191247613686,0.4747471080979857,0.4975672524025896,0.27716558963057036,0.3333333333333333,0.3225806451612903
2019-10-19 15:00:00,5,3,1,a,0,1,1.37695,0.126326,1.250624,12.041666666666666,14.666666666666666,1,d,1,0,1.37695,0.887495,1.7256,0.3333333333333333,0.1111111111111111,0.3835558943123554,0.17669682175390083,0.5822442934309112,0.40186105196751043,0.3333333333333333,0.0967741935483871
2019-10-25 20:00:00,1,9,0,h,1,9,0.457334,3.6193,-3.161966,17.047619047619047,3.189189189189189,0,l,0,0,0.457334,4.38046,0.0228,0.0,1.0,0.04046539513481067,1.0,0.9485973166056805,0.0,0.0,0.2903225806451613
