h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
a,1.26793,0.822944,1.26793,0.822944,16.263157894736842,11.333333333333334,5,9,1,0,1.7446000000000002,w,2020-09-13 15:30:00,1,0,0,3,0.444986,0.2,0.0,0.2562252314684555,0.19574226906213193,0.33673091178650855,0.19297306937756376,0.4166666666666667,0.6153846153846154
h,4.16254,0.315347,4.16254,0.315347,9.095238095238095,41.5,6,6,5,2,2.9941,w,2020-09-19 11:30:00,1,0,0,3,3.847193,1.0,0.4,1.0,0.017495085531763373,0.08433936955063713,1.0,0.5,0.38461538461538464
a,2.27189,0.443115,1.51072,0.443115,7.304347826086956,12.03448275862069,3,4,2,1,2.696400000000001,w,2020-09-26 14:00:00,1,0,0,3,1.067605,0.4,0.2,0.5141943936750841,0.06236195067341735,0.021279853031230842,0.21173041087802807,0.25,0.23076923076923078
h,2.34034,1.16568,2.34034,1.16568,9.06060606060606,9.166666666666666,10,7,4,2,2.2643,w,2020-10-03 14:00:00,1,0,0,3,1.1746599999999998,0.8,0.4,0.5317827330043838,0.31609705188091225,0.083119931711481,0.1350098091671125,0.8333333333333334,0.46153846153846156
h,1.35998,2.49492,1.35998,2.49492,14.1,8.72,2,13,2,2,0.6754,d,2020-10-17 11:30:00,0,1,0,1,-1.13494,0.4,0.4,0.2798776293539491,0.7828714540856281,0.2605633802816901,0.12306046013911183,0.16666666666666666,0.9230769230769231
a,0.287054,0.74151,0.287054,0.74151,11.685714285714285,13.875,6,6,0,2,0.8175000000000001,l,2020-10-25 14:00:00,0,0,1,0,-0.454456,0.0,0.4,0.004187540775012366,0.16714599850968181,0.17555331991951706,0.2609684323167469,0.5,0.38461538461538464
a,1.21805,2.6311,1.21805,1.86993,8.791666666666666,34.25,8,5,1,2,0.3914999999999999,l,2020-11-01 14:00:00,0,0,1,0,-0.65188,0.2,0.4,0.24340848397765244,0.8306922675521489,0.073650234741784,0.8060460139111824,0.6666666666666666,0.3076923076923077
h,0.376464,1.59642,0.376464,1.59642,12.7,12.26923076923077,9,7,1,3,0.4138,l,2020-11-07 12:30:00,0,0,1,0,-1.2199559999999998,0.2,0.6,0.027161586347440234,0.46735521895808363,0.21126760563380276,0.21801045396551014,0.75,0.46153846153846156
a,2.2508,1.87028,2.2508,1.10911,13.619047619047619,10.592592592592593,9,9,3,2,1.6539,w,2020-11-22 12:00:00,1,0,0,3,1.14169,0.6,0.4,0.5087752837195701,0.5635235841801529,0.2436284372904091,0.1731565701603155,0.75,0.6153846153846154
h,1.29229,3.11324,1.29229,3.11324,16.36842105263158,6.40625,6,12,0,1,0.3686999999999999,l,2020-11-28 17:30:00,0,0,1,0,-1.82095,0.0,0.2,0.2624845732662895,1.0,0.3404373610081542,0.061162386302835735,0.5,0.8461538461538461
a,2.28139,0.730434,2.28139,0.730434,7.5,16.391304347826086,10,6,1,1,2.5509000000000004,d,2020-12-05 12:30:00,0,1,0,1,1.550956,0.2,0.2,0.5166354341955859,0.16325656298350189,0.028169014084507032,0.3282852955544699,0.8333333333333334,0.38461538461538464
h,1.2216,1.00627,0.460428,1.00627,18.75,4.12,2,6,1,0,1.5519,w,2020-12-12 20:00:00,1,0,0,3,-0.5458419999999999,0.2,0.0,0.24432066227741886,0.2601188181116503,0.4242957746478873,0.0,0.16666666666666666,0.38461538461538464
a,1.51486,0.83883,1.51486,0.83883,26.692307692307693,6.964285714285714,3,6,2,0,2.0143,w,2020-12-16 18:00:00,1,0,0,3,0.6760300000000001,0.4,0.0,0.3196742983871403,0.20132077870179382,0.7039544962080173,0.07609111060154398,0.25,0.38461538461538464
h,0.661744,1.25206,0.661744,0.490894,31.3,13.470588235294118,1,11,2,1,0.7474999999999999,w,2020-12-19 17:30:00,1,0,0,3,0.17085,0.4,0.2,0.10046474841994016,0.34643015415171613,0.8661971830985915,0.25014949800144776,0.08333333333333333,0.7692307692307693
a,0.568803,1.25106,0.568803,1.25106,11.166666666666666,10.766666666666667,8,3,1,0,0.6396,w,2020-12-26 20:00:00,1,0,0,3,-0.6822570000000001,0.2,0.0,0.07658340662878683,0.3460789952923644,0.15727699530516429,0.17781344747636882,0.6666666666666666,0.15384615384615385
h,0.371045,1.19713,0.371045,1.19713,11.222222222222221,17.4,5,4,0,1,0.5598000000000001,l,2021-01-01 17:30:00,0,0,1,0,-0.826085,0.0,0.2,0.02576916544421927,0.32714099800752466,0.1592331768388106,0.3552701979668271,0.4166666666666667,0.23076923076923078
a,0.323445,0.852495,0.323445,0.852495,18.444444444444443,15.095238095238095,9,4,2,1,0.7932,w,2021-01-12 20:15:00,1,0,0,3,-0.52905,0.4,0.2,0.01353826767833663,0.20611936451483545,0.41353677621283247,0.2936125761165889,0.75,0.23076923076923078
h,0.474981,0.792045,0.474981,0.792045,24.357142857142858,6.24,2,8,1,1,1.0066000000000002,d,2021-01-27 20:15:00,0,1,0,1,-0.317064,0.2,0.2,0.05247569044831122,0.18489181146702233,0.6217303822937625,0.05671482075976458,0.16666666666666666,0.5384615384615384
h,0.966012,2.08832,0.966012,2.08832,6.7,28.181818181818183,9,5,0,2,0.6102,l,2021-01-30 12:30:00,0,0,1,0,-1.122308,0.0,0.4,0.17864690811383882,0.6400902618732078,0.0,0.6437083515735201,0.75,0.3076923076923077
a,1.91539,1.14303,1.91539,1.14303,14.55,5.612903225806452,2,10,2,1,2.0048000000000004,w,2021-02-03 19:30:00,1,0,0,3,0.7723599999999999,0.4,0.2,0.4225911362478329,0.30814330371659515,0.2764084507042254,0.03993855606758833,0.16666666666666666,0.6923076923076923
a,1.5571,1.71769,1.5571,1.71769,35.1,10.666666666666666,3,6,3,3,1.2441,d,2021-02-06 20:00:00,0,1,0,1,-0.16059,0.6,0.6,0.33052793539619246,0.50994025383167,1.0,0.17513822008204027,0.25,0.38461538461538464
h,0.314075,2.55085,0.314075,2.55085,13.136363636363637,11.766666666666667,1,9,0,2,0.0684999999999999,l,2021-02-14 19:00:00,0,0,1,0,-2.236775,0.0,0.4,0.01113063087022066,0.8025117690891712,0.22663252240717027,0.204565721419654,0.08333333333333333,0.6153846153846154
h,1.04664,1.23218,1.04664,1.23218,27.0,10.176470588235293,2,9,1,3,1.2189,l,2021-02-17 20:15:00,0,0,1,0,-0.18554,0.2,0.6,0.19936440443878808,0.3394491160278034,0.7147887323943661,0.1620243603059201,0.16666666666666666,0.6153846153846154
a,2.01468,1.54046,1.25352,1.54046,21.055555555555557,6.5,1,14,2,0,1.7409,w,2021-02-20 17:30:00,1,0,0,3,-0.28694,0.4,0.0,0.4481038639615826,0.44770436918875983,0.5054773082942098,0.06367041198501872,0.08333333333333333,1.0
h,1.42054,0.665743,1.42054,0.665743,10.185185185185185,8.03225806451613,5,3,1,0,2.0606,w,2021-03-01 20:00:00,1,0,0,3,0.7547969999999999,0.2,0.0,0.29543862029306356,0.14053974521317802,0.12271778821074594,0.10466179947876215,0.4166666666666667,0.15384615384615385
a,1.40789,1.02038,1.40789,1.02038,11.80952380952381,16.57894736842105,8,7,1,0,1.6999999999999995,w,2021-03-04 18:00:00,1,0,0,3,0.38751,0.2,0.0,0.29218818212629016,0.2650736696171035,0.17991281019450034,0.33330517304497187,0.6666666666666666,0.46153846153846156
a,0.270757,2.57224,0.270757,1.81107,18.192307692307693,9.125,0,6,0,2,0.0907,l,2021-03-08 18:00:00,0,0,1,0,-1.5403129999999998,0.0,0.4,0.0,0.8100230570907051,0.40465872156013005,0.13389513108614232,0.0,0.38461538461538464
h,1.69849,0.74852,1.69849,0.74852,7.222222222222222,20.733333333333334,9,9,1,2,2.1591000000000005,l,2021-03-13 17:30:00,0,0,1,0,0.94997,0.2,0.4,0.3668583268902711,0.16960762211373753,0.018388106416275425,0.4444444444444444,0.75,0.6153846153846154
h,2.53386,0.603749,2.53386,0.603749,12.5,14.823529411764707,10,12,1,1,2.5885,d,2021-04-05 17:00:00,0,1,0,1,1.9301109999999997,0.2,0.2,0.5815080131651739,0.11877000288652582,0.20422535211267603,0.2863437509835395,0.8333333333333334,0.8461538461538461
a,0.306287,1.16465,0.306287,1.16465,19.785714285714285,8.5,3,11,0,0,0.596,d,2021-04-12 19:15:00,0,1,0,1,-0.858363,0.0,0.0,0.009129491546676666,0.3157353582557799,0.46076458752515087,0.11717495987158907,0.25,0.7692307692307693
h,2.26022,1.4815,1.49905,1.4815,10.695652173913043,15.61111111111111,6,2,2,2,1.9642,d,2021-04-16 19:00:00,0,1,0,1,0.0175499999999999,0.4,0.4,0.511195768109373,0.4270000428413809,0.1406919779546846,0.30741335235717254,0.5,0.07692307692307693
a,0.529676,0.735767,0.529676,0.735767,19.72222222222222,15.0,3,8,1,0,1.0815,w,2021-04-23 19:00:00,1,0,0,3,-0.2060909999999999,0.2,0.0,0.06652966005555809,0.1651292931804247,0.4585289514866979,0.2910647405029427,0.25,0.5384615384615384
h,1.223,1.58811,1.223,1.58811,15.941176470588236,10.863636363636363,8,6,1,2,1.0494,l,2021-05-01 19:00:00,0,0,1,0,-0.3651099999999998,0.2,0.4,0.24468039456465074,0.46443708883687057,0.3253935376967689,0.1804076073738995,0.6666666666666666,0.38461538461538464
a,1.56222,1.09704,1.56222,1.09704,15.272727272727273,6.37037037037037,6,7,1,0,1.7381,w,2021-05-09 15:30:00,1,0,0,3,0.4651799999999999,0.2,0.0,0.331843527760926,0.2919935077750084,0.3018565941101153,0.060202524622000264,0.5,0.46153846153846156
a,0.975408,0.558976,0.975408,0.558976,14.904761904761905,16.5,8,5,0,0,1.7121,d,2021-05-13 21:00:00,0,1,0,1,0.416432,0.0,0.0,0.18106122566443197,0.10304756727677009,0.28890006706908117,0.3311931514178705,0.6666666666666666,0.3076923076923077
h,1.24609,1.391,1.24609,1.391,9.65,14.428571428571429,12,5,0,1,1.1866,l,2021-05-16 18:00:00,0,0,1,0,-0.1449100000000001,0.0,0.2,0.2506134077876387,0.39522016607004784,0.10387323943661972,0.2757777268210655,1.0,0.3076923076923077
h,0.670997,0.265526,0.670997,0.265526,11.555555555555555,8.869565217391305,4,1,1,0,1.6935,w,2021-05-19 17:00:00,1,0,0,3,0.4054709999999999,0.2,0.0,0.1028423218869089,0.0,0.17097026604068855,0.127061669807151,0.3333333333333333,0.0
a,1.07258,2.88355,0.297804,2.88355,19.115384615384617,10.0,3,9,0,5,0.3316,l,2021-05-23 15:00:00,0,0,1,0,-2.585746,0.0,1.0,0.20602972981792667,0.9193423215954974,0.43716143011917663,0.15730337078651685,0.25,0.6153846153846154
