h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
h,1.26822,2.34111,0.507047,2.34111,18.473684210526315,6.333333333333333,4,11,2,2,0.5808,d,2022-08-06 11:30:00,0,1,0,1,-1.834063,0.4,0.5,0.4214811546542691,0.48458659925600317,0.4552339461783141,0.07774390243902439,0.3076923076923077,0.55
a,1.08813,0.975375,0.326966,0.975375,14.714285714285714,11.733333333333333,2,1,0,0,1.4798000000000002,d,2022-08-13 14:00:00,0,1,0,1,-0.648409,0.0,0.0,0.35760758382053975,0.1825885809773765,0.33467765617964335,0.2814786585365853,0.15384615384615385,0.05
h,2.89934,1.59352,2.89934,1.59352,9.625,11.153846153846153,7,8,3,2,2.2969,w,2022-08-20 14:00:00,1,0,0,3,1.30582,0.6,0.5,1.0,0.31927583363535317,0.17147457859394274,0.2596153846153846,0.5384615384615384,0.4
a,0.926007,2.47427,0.926007,2.47427,14.863636363636363,5.421052631578948,1,17,1,2,0.3972,l,2022-08-27 16:30:00,0,0,1,0,-1.5482630000000002,0.2,0.5,0.30010647368518123,0.5140315912302749,0.33946702879140866,0.043324775353016716,0.07692307692307693,0.85
h,1.07093,1.75359,1.07093,0.992416,14.090909090909092,6.6,7,4,2,1,0.7675,w,2022-08-30 18:30:00,1,0,0,3,0.0785139999999999,0.4,0.25,0.3515071594863726,0.35467129672728515,0.31468723136531834,0.08780487804878048,0.5384615384615384,0.2
a,0.381556,2.67823,0.381556,2.67823,16.22222222222222,12.052631578947368,1,16,1,2,0.1251,l,2022-09-03 14:00:00,0,0,1,0,-2.2966740000000003,0.2,0.5,0.10700286152462374,0.5591322262788815,0.38303412361244343,0.2935253530166881,0.07692307692307693,0.8
a,1.3496,1.41541,1.3496,1.41541,12.11111111111111,16.105263157894736,2,2,3,2,1.3054,w,2022-09-16 19:00:00,1,0,0,3,-0.0658100000000001,0.6,0.5,0.4503446739748804,0.27989127730809626,0.2511991229272304,0.44642570603337606,0.15384615384615385,0.1
h,0.683701,4.67198,0.683701,4.67198,32.18181818181818,8.166666666666666,5,17,1,4,0.0083,l,2022-10-01 14:00:00,0,0,1,0,-3.988278999999999,0.2,1.0,0.2141663912017694,1.0,0.8948260181643763,0.14691310975609756,0.38461538461538464,0.85
a,0.549848,3.43676,0.549848,2.67559,17.933333333333334,30.77777777777778,5,7,1,3,0.0618,l,2022-10-09 13:00:00,0,0,1,0,-2.125742,0.2,0.75,0.1666919668761146,0.7268620983293793,0.43790598876250514,1.0,0.38461538461538464,0.35
h,1.61738,1.62829,0.856206,1.62829,8.25,14.95,8,4,2,2,1.3505,d,2022-10-15 14:00:00,0,1,0,1,-0.772084,0.4,0.5,0.5453197686378605,0.3269643464841473,0.12738111552692888,0.40283917682926823,0.6153846153846154,0.2
h,2.892,0.711487,2.13083,0.711487,11.266666666666667,18.6,8,2,3,0,2.7297,w,2022-10-20 18:30:00,1,0,0,3,1.419343,0.6,0.0,0.9973966793829775,0.1242363727909346,0.22411950116486232,0.5405487804878049,0.6153846153846154,0.1
a,2.47512,1.96384,2.47512,1.96384,14.68421052631579,6.033333333333333,3,8,3,2,1.7397,w,2022-10-23 13:00:00,1,0,0,3,0.51128,0.6,0.5,0.8495394179627703,0.4011628074106032,0.33371320585965397,0.06642530487804879,0.23076923076923078,0.4
