h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
a,0.269813,3.15412,0.269813,1.63179,9.333333333333334,9.935483870967742,2,19,3,4,0.0434,l,2020-09-12 16:30:00,0,0,1,0,-1.361977,0.6,0.6666666666666666,0.03218629062726559,0.615289576040537,0.545478973532178,0.1519285200826669,0.0,1.0
h,1.45254,1.55503,0.691368,0.793862,7.617647058823529,9.423076923076923,5,4,4,3,1.2608,w,2020-09-19 14:00:00,1,0,0,3,-0.1024939999999999,0.8,0.5,0.4347496077250093,0.2618559371520289,0.3808948004836759,0.13627263231197773,0.16666666666666666,0.16666666666666666
a,1.46641,1.53278,1.46641,1.53278,8.941176470588236,11.551724137931034,2,11,1,0,1.2819,w,2020-09-27 11:00:00,1,0,0,3,-0.06637,0.2,0.0,0.43947052236392914,0.25693820365030645,0.5078597339782347,0.20131051291902793,0.0,0.5555555555555556
h,2.56662,1.41533,2.56662,1.41533,7.833333333333333,11.375,5,10,1,1,2.1571,d,2020-10-03 16:30:00,0,1,0,1,1.15129,0.2,0.16666666666666666,0.8139476308632773,0.23097920141312453,0.40158538223834467,0.19591095055710306,0.16666666666666666,0.5
h,1.08332,0.618191,1.08332,0.618191,5.5,12.0,14,2,0,1,1.7533,l,2020-10-19 19:00:00,0,0,1,0,0.465129,0.0,0.16666666666666666,0.3090786558157108,0.05479416025224768,0.1777509068923821,0.21500696378830084,0.6666666666666666,0.05555555555555555
a,2.37695,1.50125,2.37695,1.50125,3.6470588235294117,13.235294117647058,20,7,3,0,1.9651,w,2020-10-23 19:00:00,1,0,0,3,0.8756999999999999,0.6,0.0,0.7493898890057489,0.24996938849033754,0.0,0.25274967229231526,1.0,0.3333333333333333
h,1.74822,3.07657,1.74822,2.3154,6.739130434782608,36.9,7,5,1,4,0.5166,l,2020-11-02 20:00:00,0,0,1,0,-0.5671799999999998,0.2,0.6666666666666666,0.5353898413541232,0.5981493408468933,0.29661952578728773,0.97579213091922,0.2777777777777778,0.2222222222222222
a,0.847913,1.30169,0.847913,1.30169,4.108108108108108,20.705882352941178,6,8,1,4,0.9598,l,2020-11-07 15:00:00,0,0,1,0,-0.453777,0.2,0.6666666666666666,0.22895346818743428,0.20586229196882178,0.044228024880987385,0.4810031951499263,0.2222222222222222,0.3888888888888889
h,1.9617,0.710778,1.9617,0.710778,6.884615384615385,15.6,11,4,0,0,2.2817000000000003,d,2020-11-22 16:30:00,0,1,0,1,1.250922,0.0,0.0,0.608051763280338,0.07525789920613414,0.31057576039438195,0.32499999999999996,0.5,0.16666666666666666
a,3.11324,1.29229,3.11324,1.29229,6.40625,16.36842105263158,12,6,1,0,2.4936000000000003,w,2020-11-28 17:30:00,1,0,0,3,1.82095,0.2,0.0,1.0,0.20378468770292554,0.264686618299073,0.3484780457410937,0.5555555555555556,0.2777777777777778
a,1.0277,4.89472,1.0277,4.89472,9.181818181818182,9.580645161290322,7,9,1,3,0.0351,l,2020-12-05 20:00:00,0,0,1,0,-3.86702,0.2,0.5,0.2901473456342602,1.0,0.5309442673408816,0.14108691257076106,0.2777777777777778,0.4444444444444444
h,1.56644,1.7851,0.805276,1.7851,5.416666666666667,25.153846153846153,8,7,1,2,1.228,l,2020-12-11 20:00:00,0,0,1,0,-0.979824,0.2,0.3333333333333333,0.4735176089775664,0.3127064066684908,0.1697568184871692,0.6169045961002785,0.3333333333333333,0.3333333333333333
h,2.95137,1.44437,2.95137,1.44437,4.208333333333333,15.6875,16,3,5,2,2.363,w,2020-12-16 18:00:00,1,0,0,3,1.507,1.0,0.3333333333333333,0.9449045095456418,0.23739767246436128,0.05384253661158133,0.3276734418523677,0.7777777777777778,0.1111111111111111
a,1.63467,4.77743,1.63467,4.01626,11.666666666666666,15.722222222222221,5,12,2,6,0.1591,l,2020-12-20 16:30:00,0,0,1,0,-2.38159,0.4,1.0,0.49674096916599453,0.9740763612396842,0.7693134488781405,0.3287343314763231,0.16666666666666666,0.6111111111111112
h,2.13271,1.54591,1.37154,1.54591,10.214285714285714,11.954545454545455,6,10,1,0,1.8538,w,2020-12-27 12:00:00,1,0,0,3,-0.1743699999999999,0.2,0.0,0.6662582241600551,0.2598402189706487,0.6299879081015719,0.2136181628260319,0.2222222222222222,0.5
a,1.54225,0.43551,1.54225,0.43551,7.1875,34.42857142857143,13,1,5,0,2.2856,w,2020-12-29 18:00:00,1,0,0,3,1.1067399999999998,1.0,0.0,0.46528408878178623,0.01441768951839807,0.33963119709794437,0.9002810385992838,0.6111111111111112,0.0
a,1.15626,2.5286,1.15626,1.76744,5.346153846153846,12.166666666666666,11,7,0,3,0.5319,l,2021-01-02 12:30:00,0,0,1,0,-0.6111799999999998,0.0,0.5,0.3339051528425897,0.47703606323166475,0.1629925898366043,0.22009923398328687,0.5,0.3333333333333333
h,0.245193,1.14424,0.245193,1.14424,8.125,17.35,8,11,0,1,0.4187999999999999,l,2021-01-16 15:00:00,0,0,1,0,-0.8990469999999999,0.0,0.16666666666666666,0.023806411866616296,0.17106242051506015,0.4295646916565901,0.3784688370473538,0.3333333333333333,0.5555555555555556
a,0.785914,1.1364,0.785914,1.1364,5.3076923076923075,10.25,14,5,2,1,1.0348000000000002,w,2021-01-26 18:00:00,1,0,0,3,-0.3504860000000001,0.4,0.16666666666666666,0.2078509457145872,0.1693296101486106,0.1593030105726599,0.16153812674094706,0.6666666666666666,0.2222222222222222
a,1.8141,1.73432,1.8141,1.73432,7.233333333333333,8.178571428571429,4,6,3,1,1.4328,w,2021-01-31 14:00:00,1,0,0,3,0.0797799999999999,0.6,0.16666666666666666,0.5578133349671035,0.30148292319804293,0.3440279457208115,0.09824848288897732,0.1111111111111111,0.2777777777777778
h,1.14303,1.91539,1.14303,1.91539,5.612903225806452,14.55,10,2,1,2,0.7528999999999999,l,2021-02-03 19:30:00,0,0,1,0,-0.7723599999999999,0.2,0.3333333333333333,0.3294020742071961,0.3415033279241948,0.18858160731234808,0.2929186977715878,0.4444444444444444,0.05555555555555555
h,2.64769,0.370278,2.64769,0.370278,6.869565217391305,37.69230769230769,7,4,2,0,2.7859000000000003,w,2021-02-08 20:00:00,1,0,0,3,2.277412,0.4,0.0,0.8415413258724502,0.0,0.3091320119867515,1.0,0.2777777777777778,0.16666666666666666
a,0.77074,2.50614,0.77074,1.74497,9.875,13.090909090909092,7,13,2,4,0.2415,l,2021-02-14 16:30:00,0,0,1,0,-0.97423,0.4,0.6666666666666666,0.20268619021848272,0.4720719151665553,0.5974405481660621,0.2483381868827551,0.2777777777777778,0.6666666666666666
a,2.4793,0.592049,2.4793,0.592049,7.7368421052631575,9.851851851851851,6,1,0,1,2.6173,l,2021-02-19 20:00:00,0,0,1,0,1.887251,0.0,0.16666666666666666,0.7842266311321686,0.04901621017575206,0.3923290693480982,0.14937325905292476,0.2222222222222222,0.0
h,1.84753,1.47981,1.84753,1.47981,6.724137931034483,6.464285714285714,10,5,3,0,1.6148,w,2021-02-23 20:00:00,1,0,0,3,0.3677199999999998,0.6,0.0,0.5691918624637934,0.2452306825902509,0.2951813089827517,0.04587084659769201,0.4444444444444444,0.2222222222222222
h,1.00106,0.876255,1.00106,0.876255,4.45,11.4,6,1,0,1,1.4385,l,2021-02-27 17:30:00,0,0,1,0,0.124805,0.0,0.16666666666666666,0.2810799219874813,0.11183191208993284,0.07702539298669893,0.19667479108635097,0.2222222222222222,0.0
a,1.34971,2.37556,1.34971,1.45364,6.409090909090909,14.347826086956522,11,2,0,2,0.623,l,2021-03-08 20:00:00,0,0,1,0,-0.10393,0.0,0.3333333333333333,0.3997494885959449,0.44321089760903115,0.26495914404015974,0.2867415526220176,0.5,0.05555555555555555
h,0.382957,0.971054,0.382957,0.971054,10.357142857142858,7.96,3,12,0,0,0.7721,d,2021-03-13 12:30:00,0,1,0,1,-0.588097,0.0,0.0,0.07069697310065726,0.13278455111149615,0.6436920596533656,0.09157033426183844,0.05555555555555555,0.6111111111111112
a,1.40706,1.47498,1.40706,1.47498,4.764705882352941,7.6,6,8,2,1,1.3092,w,2021-03-19 20:00:00,1,0,0,3,-0.0679199999999999,0.4,0.16666666666666666,0.4192696367244273,0.2441631476323489,0.10721483272873841,0.0805710306406685,0.2222222222222222,0.3888888888888889
