h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
h,0.455695,0.931067,0.455695,0.931067,17.705882352941178,22.214285714285715,5,3,2,2,0.8336000000000001,d,2022-08-07 13:00:00,0,1,0,1,-0.4753719999999999,0.5,0.3333333333333333,0.1317436511157451,0.14981683779413524,0.3209328675290341,0.5402408205738071,0.38461538461538464,0.14285714285714285
a,0.690679,3.0107,0.690679,3.0107,14.0,10.333333333333334,5,10,2,4,0.1659999999999999,l,2022-08-13 14:00:00,0,0,1,0,-2.3200209999999997,0.5,0.6666666666666666,0.20285366043421152,0.6830804072596134,0.22873194221508827,0.1841831425598335,0.38461538461538464,0.6428571428571429
h,0.242948,1.24155,0.242948,1.24155,4.806451612903226,15.761904761904763,5,4,1,2,0.4478,l,2022-08-20 14:00:00,0,0,1,0,-0.998602,0.25,0.3333333333333333,0.06736292241729849,0.22943149712986902,0.0,0.3468708190872603,0.38461538461538464,0.21428571428571427
a,1.96023,1.74916,1.96023,1.74916,21.5,11.24,10,3,1,2,1.4883,l,2022-08-27 14:00:00,0,0,1,0,0.2110699999999998,0.25,0.3333333333333333,0.5870405984396433,0.3595938481294788,0.41532905296950245,0.21135483870967742,0.7692307692307693,0.14285714285714285
h,0.615266,1.09969,0.615266,1.09969,12.0,22.941176470588236,2,11,0,1,0.8414999999999999,l,2022-09-01 19:00:00,0,0,1,0,-0.4844240000000001,0.0,0.16666666666666666,0.18003245076575106,0.19305547791668445,0.17897271268057785,0.5620248515639346,0.15384615384615385,0.7142857142857143
a,1.06549,2.73166,1.06549,1.97049,45.0,11.84,4,10,2,5,0.3777,l,2022-09-04 13:00:00,0,0,1,0,-0.905,0.5,0.8333333333333334,0.3162776114379553,0.611528423604975,1.0,0.22933610822060352,0.3076923076923077,0.6428571428571429
a,1.59449,1.98619,0.833326,1.98619,17.11111111111111,21.214285714285715,10,6,2,6,1.0978,l,2022-09-17 16:30:00,0,0,1,0,-1.152864,0.5,1.0,0.4763616806914736,0.42037354525411674,0.30613518815766005,0.5102720380555968,0.7692307692307693,0.35714285714285715
h,1.2497,1.22169,1.2497,1.22169,10.03448275862069,21.53846153846154,7,4,4,0,1.3702,w,2022-10-03 19:00:00,1,0,0,3,0.02801,1.0,0.0,0.372022576271964,0.22433895700880707,0.13007140089666244,0.5199871928279837,0.5384615384615384,0.21428571428571427
a,1.18125,1.14891,1.18125,1.14891,8.678571428571429,37.55555555555556,8,7,1,2,1.38,l,2022-10-08 14:00:00,0,0,1,0,0.0323399999999998,0.25,0.3333333333333333,0.35130848451316754,0.20567656677663754,0.09633684934648017,1.0,0.6153846153846154,0.42857142857142855
h,0.973426,0.346808,0.973426,0.346808,7.7105263157894735,24.357142857142858,13,1,0,0,1.9329,d,2022-10-15 11:30:00,0,1,0,1,0.626618,0.0,0.0,0.28841753629285904,0.0,0.07225225986314099,0.604459640255686,1.0,0.0
h,0.655249,1.19464,0.655249,1.19464,10.678571428571429,8.7,4,5,2,0,0.8526,w,2022-10-20 19:15:00,1,0,0,3,-0.539391,0.5,0.0,0.19213196180726982,0.21740274299698809,0.1460960788809906,0.1352341311134235,0.3076923076923077,0.2857142857142857
