h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
h,1.85362,0.815375,1.85362,0.815375,9.5,14.85,11,3,0,1,2.1552,l,2020-12-13 19:15:00,0,0,1,0,1.038245,0.0,0.3333333333333333,0.4369746011558096,0.2637996058978267,0.14305620065025548,0.3140820913177194,0.6666666666666666,0.1875
h,0.661135,1.11296,0.661135,1.11296,17.1,9.409090909090908,6,11,1,1,0.9033,d,2020-12-16 18:00:00,0,1,0,1,-0.4518249999999999,0.25,0.3333333333333333,0.12908787701106778,0.37772897761228597,0.3901532745006968,0.10491537088414303,0.3333333333333333,0.6875
a,1.25206,0.661744,0.490894,0.661744,13.470588235294118,31.3,11,1,1,2,1.9574,l,2020-12-19 17:30:00,0,0,1,0,-0.17085,0.25,0.6666666666666666,0.28165831811953584,0.20498251731518946,0.2721510341247507,0.9464750414005204,0.6666666666666666,0.0625
h,1.94485,2.25414,1.18368,1.49304,16.125,8.777777777777779,6,7,3,1,1.1207,w,2020-12-26 17:30:00,1,0,0,3,-0.3093599999999998,0.75,0.3333333333333333,0.4605292000343907,0.8146257311889337,0.35845332094751514,0.08064558525878615,0.3333333333333333,0.4375
a,1.31394,0.799368,1.31394,0.799368,20.928571428571427,22.0,3,6,1,0,1.8466,w,2020-12-29 18:00:00,1,0,0,3,0.5145720000000001,0.25,0.0,0.29763506456924105,0.2576713821868421,0.5146307477937762,0.5889519753962621,0.13333333333333333,0.375
a,4.03429,0.869874,4.03429,0.869874,16.1,16.73913043478261,7,4,4,0,2.9156999999999997,w,2021-01-02 20:00:00,1,0,0,3,3.164416,1.0,0.0,1.0,0.28466435657096656,0.35764050162563876,0.3867065757398093,0.4,0.25
h,0.368554,0.709634,0.368554,0.709634,5.933333333333334,23.875,6,2,0,0,0.9189,d,2021-01-14 20:00:00,0,1,0,1,-0.34108,0.0,0.0,0.05354662857859885,0.22331703555839882,0.02709397739588174,0.6610332387035722,0.3333333333333333,0.125
h,2.30744,0.168796,2.30744,0.168796,9.0,27.857142857142858,13,2,3,0,2.7927,w,2021-01-18 20:00:00,1,0,0,3,2.138644,0.75,0.0,0.5541460147596426,0.016259107439358076,0.12679981421272646,0.8141201122038595,0.8,0.125
a,2.4339,0.99504,2.4339,0.99504,16.3,6.68,7,1,3,1,2.4371,w,2021-01-26 20:15:00,1,0,0,3,1.43886,0.75,0.3333333333333333,0.5867966184446735,0.3325837199125732,0.36414305620065035,0.0,0.4,0.0625
h,0.747166,1.51332,0.747166,1.51332,18.6875,11.55,2,8,0,0,0.6979,d,2021-01-30 17:30:00,0,1,0,1,-0.766154,0.0,0.0,0.15130015034355943,0.5310053969869215,0.44176730143985143,0.18721906789685358,0.06666666666666667,0.5
a,0.716265,1.56162,0.716265,0.800456,15.318181818181818,25.23076923076923,5,2,1,2,0.6237,l,2021-02-02 18:00:00,0,0,1,0,-0.0841909999999999,0.25,0.6666666666666666,0.1433218464967214,0.5494968822896363,0.33222142465059334,0.7131535367873195,0.26666666666666666,0.125
a,0.679649,1.19792,0.679649,1.19792,6.136363636363637,20.6,14,5,0,1,0.8999999999999999,l,2021-02-06 12:30:00,0,0,1,0,-0.5182710000000001,0.0,0.3333333333333333,0.13386799148698633,0.4102556151137073,0.0336950555250602,0.5351312987934705,0.8666666666666667,0.3125
h,2.50614,0.77074,1.74497,0.77074,13.090909090909092,9.875,13,7,4,2,2.6355000000000004,w,2021-02-14 16:30:00,1,0,0,3,0.97423,1.0,0.6666666666666666,0.6054482047977229,0.24671125296849594,0.25980661233796404,0.1228264726756565,0.8,0.4375
h,0.331188,2.08868,0.331188,2.08868,16.77777777777778,16.526315789473685,6,7,0,1,0.2346,l,2021-02-21 16:30:00,0,0,1,0,-1.757492,0.0,0.3333333333333333,0.0438991316839692,0.7512799515163209,0.3796769365742892,0.3785252698815883,0.3333333333333333,0.4375
a,2.1065,0.533575,1.34533,0.533575,24.4,10.96,7,3,3,1,2.7008,w,2021-02-28 12:00:00,1,0,0,3,0.8117549999999999,0.75,0.3333333333333333,0.5022654809586771,0.1559134659743271,0.6274965164886205,0.16453749704282,0.4,0.1875
a,2.53692,1.10374,2.53692,1.10374,11.055555555555555,31.09090909090909,8,5,1,1,2.3446,d,2021-03-06 12:30:00,0,1,0,1,1.43318,0.25,0.3333333333333333,0.6133952677537979,0.3741991330058464,0.193631625122568,0.9384368884014022,0.4666666666666667,0.3125
h,1.56529,0.705566,0.804116,0.705566,9.78125,14.1,10,4,2,1,2.1662999999999997,w,2021-03-14 16:30:00,1,0,0,3,0.09855,0.5,0.3333333333333333,0.3625309149269234,0.22175961605091554,0.15220041802136558,0.28524958599479533,0.6,0.25
a,1.35217,2.50629,1.35217,2.50629,12.23076923076923,14.45,10,5,3,3,0.5661,d,2021-03-21 15:00:00,0,1,0,1,-1.1541199999999998,0.75,1.0,0.3075056369152693,0.9111604727847832,0.23184108042445248,0.2987047551454932,0.6,0.3125
h,0.161161,2.43732,0.161161,2.43732,19.52173913043478,7.5,1,14,0,3,0.0928,l,2021-04-03 19:00:00,0,0,1,0,-2.2761590000000003,0.0,1.0,0.0,0.8847555506040744,0.46889072881116345,0.03152353915306365,0.0,0.875
a,1.93838,0.315121,1.93838,0.315121,22.923076923076923,21.941176470588236,10,3,3,0,2.6354,w,2021-04-11 18:00:00,1,0,0,3,1.623259,0.75,0.0,0.4588587160406999,0.07227911959090555,0.5794776519346888,0.5866906024297582,0.6,0.1875
h,2.85573,0.839128,2.85573,0.0779587,6.916666666666667,16.6,10,3,1,1,2.7331,d,2021-04-18 12:30:00,0,1,0,1,2.7777713,0.25,0.3333333333333333,0.6957085601848014,0.2728933584940044,0.05906487072302217,0.38135793707120896,0.6,0.1875
h,0.735767,0.529676,0.735767,0.529676,15.0,19.72222222222222,8,3,0,1,1.515,l,2021-04-23 19:00:00,0,0,1,0,0.2060909999999999,0.0,0.3333333333333333,0.1483570518823411,0.15442074752307897,0.32187645146307486,0.5013865888599742,0.4666666666666667,0.1875
a,1.78751,0.172988,1.78751,0.172988,12.9,29.09090909090909,7,0,2,0,2.6455,w,2021-05-02 13:00:00,1,0,0,3,1.614522,0.5,0.0,0.4199057144752988,0.017863999911179616,0.2535996284254529,0.8615502075402713,0.4,0.0
h,1.07042,1.83076,1.07042,1.83076,9.933333333333334,16.7,6,2,3,1,0.7733,w,2021-05-09 18:00:00,1,0,0,3,-0.76034,0.75,0.3333333333333333,0.2347608354898584,0.652536185692797,0.157145068896114,0.3852022711142654,0.3333333333333333,0.125
a,0.692043,1.56786,0.692043,1.56786,19.88888888888889,20.272727272727273,3,14,1,0,0.6545,w,2021-05-12 19:15:00,1,0,0,3,-0.8758170000000001,0.25,0.0,0.13706798818216484,0.551885844366012,0.48082778551891425,0.5225498419252855,0.13333333333333333,0.875
a,1.7945,0.998377,1.7945,0.998377,9.846153846153847,16.05263157894737,7,6,3,1,2.0655,w,2021-05-19 18:00:00,1,0,0,3,0.796123,0.75,0.3333333333333333,0.4217104568425166,0.33386127863835285,0.1543106220300833,0.36031526651974155,0.4,0.375
h,0.772904,0.193968,0.772904,0.193968,17.333333333333332,18.941176470588236,13,4,2,0,1.8621,w,2021-05-23 15:00:00,1,0,0,3,0.578936,0.5,0.0,0.15794542345478293,0.025896119200019295,0.3977395881715436,0.471360581138062,0.8,0.25
