h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
h,1.18241,0.697095,1.18241,0.697095,16.933333333333334,8.363636363636363,3,7,0,1,1.7575,l,2023-11-04 12:30:00,0,0,1,0,0.4853149999999999,0.0,0.2,0.3102492678000361,0.11782190677353571,0.24163783160322952,0.06744810657939203,0.14285714285714285,0.30434782608695654
a,0.648745,2.86039,0.648745,2.86039,9.457142857142857,16.444444444444443,2,8,1,3,0.1035,l,2023-11-12 14:00:00,0,0,1,0,-2.2116450000000003,0.2,0.6,0.15887664903657078,0.6505651405888337,0.07995551161641128,0.3140937846474923,0.07142857142857142,0.34782608695652173
h,2.49057,1.57875,0.968233,0.817578,8.548387096774194,34.63636363636363,12,4,3,2,2.1248,w,2023-11-27 20:00:00,1,0,0,3,0.1506549999999999,0.6,0.4,0.6813052766475617,0.3349424270028279,0.06030248911708897,0.8693548673983031,0.7857142857142857,0.17391304347826086
a,1.51005,2.72831,1.51005,2.72831,14.291666666666666,8.347826086956522,5,17,3,4,0.6202,l,2023-12-03 14:00:00,0,0,1,0,-1.21826,0.6,0.8,0.40318345837213976,0.618038496593297,0.18450836216839675,0.06696553894838922,0.2857142857142857,0.7391304347826086
h,3.09427,0.218659,3.09427,0.218659,10.91304347826087,20.842105263157894,14,0,5,0,2.9511,w,2023-12-06 19:30:00,1,0,0,3,2.8756109999999997,1.0,0.0,0.8525431317579848,0.0,0.11144125169249285,0.448320958922448,0.9285714285714286,0.0
h,2.1884,0.983,2.1884,0.983,18.6,20.208333333333332,10,5,5,0,2.2482,w,2023-12-10 14:00:00,1,0,0,3,1.2054,1.0,0.0,0.5955955819668981,0.18823022106444967,0.277681660899654,0.42897671688514966,0.6428571428571429,0.21739130434782608
a,0.471042,4.27933,0.471042,4.27933,30.09090909090909,8.11111111111111,4,23,0,3,0.0121999999999999,l,2023-12-16 15:00:00,0,0,1,0,-3.808288,0.0,0.6,0.10847167874223995,1.0,0.5261874803397294,0.059740429139763886,0.21428571428571427,1.0
h,1.38096,0.41714,1.38096,0.41714,11.9375,11.848484848484848,12,2,0,2,2.1710000000000003,l,2023-12-23 15:00:00,0,0,1,0,0.96382,0.0,0.4,0.3665674326702937,0.048878867556618105,0.13359645328719724,0.17381405524626026,0.7857142857142857,0.08695652173913043
a,0.324365,2.07911,0.324365,1.31795,8.206896551724139,10.964285714285714,9,9,0,3,0.1947,l,2023-12-26 15:00:00,0,0,1,0,-0.993585,0.0,0.6,0.06686714855500864,0.4581634414607832,0.05291731296981269,0.1468261732397909,0.5714285714285714,0.391304347826087
h,1.52829,1.6591,1.52829,1.6591,21.88235294117647,12.15,5,5,2,1,1.2496,w,2023-12-31 14:00:00,1,0,0,3,-0.1308100000000001,0.4,0.2,0.40835718452290026,0.3547297971197371,0.3486668023610829,0.1830170221091763,0.2857142857142857,0.21739130434782608
a,0.697847,2.0456,0.697847,1.28443,10.72,8.37037037037037,10,15,0,1,0.409,l,2024-01-13 12:30:00,0,0,1,0,-0.586583,0.0,0.2,0.1728042971426367,0.44991111074992285,0.10726643598615919,0.06765364464444878,0.6428571428571429,0.6521739130434783
h,2.37499,2.83317,2.37499,2.83317,11.9,11.633333333333333,6,6,0,0,1.1374,d,2024-01-30 19:45:00,0,1,0,1,-0.45818,0.0,0.0,0.6485213255233895,0.6438618149561981,0.1327854671280277,0.1672471140676971,0.35714285714285715,0.2608695652173913
a,1.28806,1.00428,1.28806,1.00428,11.1,15.0,7,3,2,2,1.5704,d,2024-02-03 15:00:00,0,1,0,1,0.2837799999999999,0.4,0.4,0.34021660156252764,0.19347073427027212,0.11548442906574394,0.2700058696928194,0.42857142857142855,0.13043478260869565
h,1.7456,2.60612,1.7456,2.60612,12.61111111111111,7.03125,8,21,3,1,0.8289,w,2024-02-10 15:00:00,1,0,0,3,-0.8605200000000002,0.6,0.2,0.4699965721227779,0.5879474106619325,0.14816416762783544,0.02678047348855409,0.5,0.9130434782608695
h,1.41796,1.57297,1.41796,1.57297,12.590909090909092,25.09090909090909,9,2,1,2,1.2357,l,2024-02-17 15:00:00,0,0,1,0,-0.1550099999999998,0.2,0.4,0.37706238155067406,0.33351901693094566,0.14772727272727273,0.5780046601803597,0.5714285714285714,0.08695652173913043
a,1.1385,1.96036,1.1385,1.96036,16.5625,10.727272727272727,11,11,2,1,0.7538,w,2024-02-24 15:00:00,1,0,0,3,-0.82186,0.4,0.2,0.2977943163044279,0.42891950616043506,0.23361807958477507,0.13959196741431135,0.7142857142857143,0.4782608695652174
h,1.37604,1.15198,1.37604,1.15198,19.90909090909091,6.153846153846154,3,15,3,0,1.5447,w,2024-03-02 15:00:00,1,0,0,3,0.2240599999999999,0.6,0.0,0.36517188811647006,0.2298440331659472,0.3059924504561183,0.0,0.14285714285714285,0.6521739130434783
a,2.94155,1.29589,2.94155,1.29589,14.5,18.764705882352942,15,9,1,2,2.4022,l,2024-03-09 15:00:00,0,0,1,0,1.64566,0.2,0.4,0.809224521136047,0.2652839887791944,0.18901384083044984,0.38491373853395794,1.0,0.391304347826087
h,2.47234,2.14564,2.47234,2.14564,10.793103448275861,10.15,12,14,3,0,1.6002,w,2024-03-16 17:30:00,1,0,0,3,0.3266999999999997,0.6,0.0,0.6761343869694715,0.4745474331705278,0.10884739291254025,0.12197221678732147,0.7857142857142857,0.6086956521739131
a,1.10254,1.78824,1.10254,1.78824,7.0,18.823529411764707,10,4,3,3,0.8092999999999999,d,2024-03-30 15:00:00,0,1,0,1,-0.6857,0.6,0.6,0.28759436058176624,0.38653242284341677,0.026816608996539797,0.38670917398460075,0.6428571428571429,0.17391304347826086
a,1.04304,1.94619,1.04304,1.94619,8.8,31.6,8,6,1,3,0.7301,l,2024-04-02 18:30:00,0,0,1,0,-0.90315,0.2,0.6,0.2707173481930464,0.4254299351018588,0.06574394463667822,0.7766777538642146,0.5,0.2608695652173913
h,0.834564,1.18012,0.834564,1.18012,5.76,13.347826086956522,11,7,0,1,1.0251,l,2024-04-06 14:00:00,0,0,1,0,-0.3455560000000001,0.0,0.2,0.21158370055017642,0.23677392233943603,0.0,0.21957755225302628,0.7142857142857143,0.30434782608695654
a,3.61413,1.45307,3.61413,1.45307,13.318181818181818,13.941176470588236,10,3,2,0,2.6252999999999997,w,2024-04-14 13:00:00,1,0,0,3,2.16106,0.4,0.0,1.0,0.303991877204531,0.16345548914753066,0.2376880315812492,0.6428571428571429,0.13043478260869565
h,0.83885,1.02445,0.83885,1.02445,52.0,12.238095238095237,8,9,1,3,1.2061000000000002,l,2024-04-21 15:30:00,0,0,1,0,-0.1856000000000001,0.2,0.6,0.21279941273669833,0.19843789363876072,1.0,0.1857059004388294,0.5,0.391304347826087
h,1.39418,1.05387,1.39418,1.05387,10.25,11.571428571428571,7,7,1,1,1.6663,d,2024-04-27 14:00:00,0,1,0,1,0.3403099999999999,0.2,0.2,0.3703172495405269,0.2056830016516975,0.09710207612456748,0.16535763199821113,0.42857142857142855,0.30434782608695654
a,1.45579,0.809379,1.45579,0.809379,18.666666666666668,9.238095238095237,3,6,0,0,1.8929,d,2024-05-04 14:00:00,0,1,0,1,0.646411,0.0,0.0,0.3877927576626955,0.14547349440523497,0.279123414071511,0.09413869245604715,0.14285714285714285,0.2608695652173913
h,0.0886245,3.15218,0.0886245,2.39101,42.72727272727273,17.823529411764707,1,13,0,4,0.0252,l,2024-05-11 11:30:00,0,0,1,0,-2.3023855,0.0,0.8,0.0,0.7224227227470533,0.7994652406417112,0.3561867713236733,0.0,0.5652173913043478
a,1.11598,2.06743,1.11598,1.30626,10.5,13.894736842105264,5,4,4,2,0.6769000000000001,w,2024-05-19 15:00:00,1,0,0,3,-0.19028,0.8,0.4,0.2914065798507477,0.4552870695508205,0.10250865051903114,0.2362705825412681,0.2857142857142857,0.17391304347826086
