date,deep,deep_allowed,draws,h_a,loses,missed,npxG,npxGA,npxGD,ppda,ppda_allowed,pts,result,scored,wins,xG,xGA,xpts,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
2019-08-11 14:00:00,7,3,1,h,0,0,0.543759,0.812949,-0.26919,6.434782608695652,18.666666666666668,1,d,0,0,0.543759,0.812949,1.0341,0.0,0.0,0.10404539035128105,0.2042243021038886,0.10917823155245623,0.3803776737233178,0.3888888888888889,0.125
2019-08-18 16:30:00,5,4,1,a,0,1,0.947941,1.22629,-0.278349,6.297297297297297,10.576923076923077,1,d,1,0,0.947941,1.22629,1.0811,0.1111111111111111,0.25,0.1984308340011872,0.3154691737207167,0.1045533752557012,0.14456242168436326,0.2777777777777778,0.1875
2019-08-24 15:00:00,9,4,0,a,0,1,0.704879,0.654318,0.050561,8.941176470588236,11.391304347826088,3,w,2,1,0.704879,0.654318,1.3218,0.2222222222222222,0.25,0.14167047677490427,0.1615310168274484,0.19349059420722606,0.1683015578539294,0.5,0.1875
2019-08-31 15:00:00,10,7,0,h,0,1,2.23766,0.554726,1.682934,6.914285714285715,10.0,3,w,3,1,2.23766,0.554726,2.6031,0.3333333333333333,0.25,0.4996087686907906,0.13472724160538443,0.12530819434372736,0.1277451691617754,0.5555555555555556,0.375
2019-09-14 14:00:00,4,4,0,a,1,1,0.459141,0.339017,0.120124,4.771428571428571,9.72,0,l,0,0,0.459141,1.10019,0.6281000000000001,0.0,0.25,0.08428521431482283,0.2815311460126451,0.05322481140346131,0.11958319593747943,0.2222222222222222,0.1875
2019-09-21 11:30:00,7,9,0,h,0,1,1.28752,1.33735,-0.04983,10.636363636363637,5.617647058823529,3,w,2,1,1.28752,1.33735,1.3097,0.2222222222222222,0.25,0.27773004715068783,0.3453593985998478,0.25051484616603187,0.0,0.3888888888888889,0.5
2019-09-29 15:30:00,13,1,0,h,0,0,1.82438,0.054134,1.770246,5.5588235294117645,35.72727272727273,3,w,5,1,1.82438,0.054134,2.7768,0.5555555555555556,0.0,0.40309874065482354,0.0,0.07971192113484533,0.8776927089266336,0.7222222222222222,0.0
2019-10-05 15:00:00,4,12,0,a,1,2,0.0982107,2.9875,-2.8892892999999997,9.25,7.78125,0,l,1,0,0.0982107,3.74867,0.0114,0.1111111111111111,0.5,0.0,0.9943319994961778,0.20387908174861732,0.06306881883532284,0.2222222222222222,0.6875
2019-10-19 15:00:00,6,3,0,h,0,1,0.8291,1.79569,-0.96659,7.6,15.2,3,w,2,1,0.8291,1.79569,0.613,0.2222222222222222,0.25,0.17067882993173702,0.4687151132685039,0.14837487688461246,0.2793246718987008,0.3333333333333333,0.125
2019-10-25 20:00:00,9,1,0,a,0,0,3.6193,0.457334,3.161966,3.189189189189189,17.047619047619047,3,w,9,1,4.38046,0.457334,2.964,1.0,0.0,1.0,0.10851556520138357,0.0,0.33318259045357906,0.5,0.0
2019-11-03 14:00:00,5,5,0,a,0,0,0.981167,0.44291,0.538257,6.413793103448276,17.8,3,w,2,1,0.981167,0.44291,1.8316,0.2222222222222222,0.0,0.20618984046538347,0.10463355004150074,0.108472167431702,0.3551144232671635,0.2777777777777778,0.25
2019-11-09 17:30:00,14,10,0,h,0,0,1.37055,0.961339,0.4092109999999999,8.088235294117647,17.142857142857142,3,w,2,1,1.37055,0.961339,1.6416000000000002,0.2222222222222222,0.0,0.29711939003644644,0.244161367382245,0.16479858099766917,0.3359587718223872,0.7777777777777778,0.5625
2019-11-23 15:00:00,9,8,0,a,0,0,2.748,0.784706,1.9632940000000003,27.0,16.466666666666665,3,w,2,1,3.50917,0.784706,2.8392,0.2222222222222222,0.0,0.7965344988205147,0.19662309895909028,0.8009697704371543,0.3162478841038493,0.5,0.4375
2019-12-01 16:30:00,9,1,0,h,0,1,2.24348,1.24986,0.99362,5.608695652173913,18.35,3,w,2,1,2.24348,1.24986,2.0822,0.2222222222222222,0.25,0.5009678675176618,0.3218127051487837,0.08138956508562903,0.37114687067203067,0.5,0.0
