h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
h,1.18709,0.321701,1.18709,0.321701,6.595238095238095,71.0,14,3,3,0,2.2037,w,2021-08-14 14:00:00,1,0,0,3,0.865389,0.42857142857142855,0.0,0.23625407721073577,0.11699595907546109,0.11160861417930826,1.0,0.7058823529411765,0.1875
a,3.64132,0.630099,3.64132,0.630099,10.4,16.347826086956523,19,3,2,0,2.8946,w,2021-08-22 15:30:00,1,0,0,3,3.011221,0.2857142857142857,0.0,0.8202291518545063,0.2459021039257777,0.26885505240261026,0.14651963194493228,1.0,0.1875
a,0.573638,2.08462,0.573638,1.32345,28.09090909090909,7.275862068965517,4,6,1,1,0.3479,d,2021-08-28 16:30:00,0,1,0,1,-0.749812,0.14285714285714285,0.25,0.09028541188989365,0.8538719828284533,1.0,0.0048465266558966,0.11764705882352941,0.375
h,1.22153,1.17349,1.22153,1.17349,9.894736842105264,9.870967741935484,3,6,3,0,1.3641,w,2021-09-11 16:30:00,1,0,0,3,0.04804,0.42857142857142855,0.0,0.24444894956203597,0.4730321078698966,0.2479731065849318,0.045373217294630605,0.058823529411764705,0.375
a,2.5869,0.70567,2.5869,0.70567,9.3125,14.9,15,0,3,0,2.5953,w,2021-09-19 15:30:00,1,0,0,3,1.88123,0.42857142857142855,0.0,0.5693337597331954,0.27748974804955046,0.22390992683409136,0.12390953150242327,0.7647058823529411,0.0
h,0.194202,1.69244,0.194202,1.69244,21.4375,9.133333333333333,4,9,0,1,0.2603,l,2021-09-25 11:30:00,0,0,1,0,-1.498238,0.0,0.25,0.0,0.6899461081879006,0.725022246391141,0.033853886196374076,0.11764705882352941,0.5625
h,3.79243,1.52634,3.79243,0.765173,7.291666666666667,9.472222222222221,12,4,3,1,2.7201000000000004,w,2021-10-02 14:00:00,1,0,0,3,3.027257,0.42857142857142855,0.25,0.8561852250544183,0.6205185805786503,0.14039120690791643,0.039146173637288326,0.5882352941176471,0.25
a,0.248256,1.62169,0.248256,1.62169,13.866666666666667,14.263157894736842,8,16,1,0,0.3083,w,2021-10-16 16:30:00,1,0,0,3,-1.373434,0.14285714285714285,0.0,0.01286195209283334,0.6603735761087046,0.4121284028739042,0.11396423206643427,0.35294117647058826,1.0
h,3.10509,0.267429,2.34393,0.267429,6.888888888888889,18.166666666666668,10,0,7,0,2.9177,w,2021-10-23 11:30:00,1,0,0,3,2.076501,1.0,0.0,0.6926351797018437,0.09431100556306352,0.12374486410476129,0.1749237120804165,0.47058823529411764,0.0
a,2.16608,0.157616,1.40491,0.157616,3.8947368421052633,21.066666666666666,14,0,3,0,2.8571,w,2021-10-30 14:00:00,1,0,0,3,1.247294,0.42857142857142855,0.0,0.4692011760260485,0.04841067389927901,0.0,0.22021181116496144,0.7058823529411765,0.0
h,3.00585,0.674072,3.00585,0.674072,13.6,15.904761904761905,16,5,1,1,2.7323000000000004,d,2021-11-06 15:00:00,0,1,0,1,2.331778,0.14285714285714285,0.25,0.6690213837627313,0.26428221633734644,0.40110737591457385,0.1396004820883658,0.8235294117647058,0.3125
a,2.57178,0.499504,2.57178,0.499504,8.869565217391305,10.0,8,1,3,0,2.733,w,2021-11-20 12:30:00,1,0,0,3,2.072276,0.42857142857142855,0.0,0.5657360108960393,0.19131518057761365,0.20560394115775807,0.0473882606354335,0.35294117647058826,0.0625
h,2.34525,0.563367,1.58408,0.563367,5.375,16.7,5,2,1,1,2.6473,d,2021-11-28 16:30:00,0,1,0,1,1.020713,0.14285714285714285,0.25,0.5118340238536458,0.2180090408768885,0.06117757563772988,0.1520193861066236,0.17647058823529413,0.125
a,0.908574,0.990877,0.908574,0.990877,7.875,6.9655172413793105,7,7,2,1,1.2695999999999998,w,2021-12-01 19:30:00,1,0,0,3,-0.082303,0.2857142857142857,0.25,0.16998221113074963,0.3967023721726779,0.16449970338145145,0.0,0.29411764705882354,0.4375
a,1.37049,2.0174,1.37049,1.25623,9.45,12.6,13,4,2,3,0.8833,l,2021-12-04 12:30:00,0,0,1,0,0.11426,0.2857142857142857,0.75,0.2798934381058709,0.8257749424558234,0.229592643859996,0.08799138395261175,0.6470588235294118,0.25
h,2.74844,1.72934,1.2261,0.968172,7.0,11.722222222222221,8,1,3,2,2.1049,w,2021-12-11 15:00:00,1,0,0,3,0.2579279999999999,0.42857142857142855,0.5,0.6077716133809606,0.7053698033641881,0.12833695867114892,0.07428349189253873,0.35294117647058826,0.0625
h,3.20239,0.627528,3.20239,0.627528,5.066666666666666,25.235294117647058,14,0,1,1,2.8005,d,2021-12-16 19:45:00,0,1,0,1,2.574862,0.14285714285714285,0.25,0.7157873597187283,0.24482746109926726,0.048434513216004206,0.2853115398017042,0.7058823529411765,0.0
a,0.793952,0.321371,0.793952,0.321371,10.416666666666666,33.5,11,4,0,0,1.81,d,2021-12-19 14:00:00,0,1,0,1,0.472581,0.0,0.0,0.14270832441034514,0.1168580235901447,0.26954386658756835,0.41437802907916,0.5294117647058824,0.25
a,2.8285,0.474029,1.30616,0.474029,9.233333333333333,23.0,14,6,3,1,2.8469,w,2021-12-26 17:30:00,1,0,0,3,0.832131,0.42857142857142855,0.25,0.6268215982951619,0.18066697909750737,0.22063805945554013,0.25040387722132473,0.7058823529411765,0.375
h,0.763458,0.78663,0.763458,0.78663,9.222222222222221,12.625,10,11,1,1,1.3023,d,2021-12-29 19:30:00,0,1,0,1,-0.023172,0.14285714285714285,0.25,0.1354523883627102,0.31132992044717184,0.22017884999890136,0.0883817985998923,0.47058823529411764,0.6875
h,1.389,1.78897,1.389,1.78897,8.833333333333334,12.36,8,4,2,2,1.0459,d,2022-01-02 16:30:00,0,1,0,1,-0.3999699999999999,0.2857142857142857,0.5,0.28429782507516727,0.7302943275745408,0.20410651901654472,0.08424340333871835,0.35294117647058826,0.25
a,0.613757,0.901703,0.613757,0.901703,16.9,13.347826086956522,2,6,0,1,1.0597,l,2022-01-15 12:30:00,0,0,1,0,-0.287946,0.0,0.25,0.0998315815722924,0.3594288601496358,0.5374925845362862,0.09966987427126502,0.0,0.375
a,0.572994,0.747557,0.572994,0.747557,13.125,14.217391304347826,11,13,1,1,1.1167,d,2022-01-18 09:45:00,0,1,0,1,-0.174563,0.14285714285714285,0.25,0.0901321744394222,0.29499794099939197,0.38147617164326675,0.11324951417667581,0.5294117647058824,0.8125
h,1.04212,0.328818,1.04212,0.328818,5.645161290322581,16.956521739130434,4,4,2,0,2.0022,w,2022-01-23 16:30:00,1,0,0,3,0.7133019999999999,0.2857142857142857,0.0,0.20175899461003924,0.1199707677087846,0.07234303137777723,0.15602537987871978,0.11764705882352941,0.25
a,1.12339,0.624023,1.12339,0.624023,5.696969696969697,14.5,7,3,1,0,1.844,w,2022-02-19 15:00:00,1,0,0,3,0.4993670000000001,0.14285714285714285,0.0,0.22109689460975374,0.2433624190506795,0.07448421330169404,0.11766289714593431,0.29411764705882354,0.1875
a,2.2868,0.849232,2.2868,0.849232,10.0,16.133333333333333,6,4,4,0,2.5338999999999996,w,2022-03-05 15:00:00,1,0,0,3,1.437568,0.5714285714285714,0.0,0.4979260595988986,0.3374966999980104,0.2523235119636148,0.14316998743493092,0.23529411764705882,0.25
a,2.1308,0.965723,2.1308,0.204554,10.5,27.933333333333334,17,2,3,1,2.2335000000000003,w,2022-03-10 19:30:00,1,0,0,3,1.926246,0.42857142857142855,0.25,0.4608064287393507,0.38618834430101573,0.2729879375123591,0.3274457009513553,0.8823529411764706,0.125
h,1.07072,0.246037,1.07072,0.246037,4.0,14.666666666666666,6,1,1,0,2.1966,w,2022-03-13 14:00:00,1,0,0,3,0.8246829999999998,0.14285714285714285,0.0,0.208564260267623,0.08536944222400823,0.004350405378683009,0.12026566146113804,0.23529411764705882,0.0625
h,1.29014,2.43422,1.29014,2.43422,7.529411764705882,20.2,10,7,1,4,0.6713,l,2022-04-02 14:00:00,0,0,1,0,-1.1440799999999998,0.14285714285714285,1.0,0.26077444874968714,1.0,0.150216938663937,0.20667743672590203,0.47058823529411764,0.4375
a,4.39683,0.564726,4.39683,0.564726,6.208333333333333,24.470588235294116,14,2,6,0,2.9682,w,2022-04-09 14:00:00,1,0,0,3,3.832104,0.8571428571428571,0.0,1.0,0.21857708428460054,0.09561828488563706,0.2733694447084165,0.7058823529411765,0.125
h,0.593801,1.87331,0.593801,1.11214,8.473684210526315,16.476190476190474,11,6,2,4,0.4258,l,2022-04-20 18:45:00,0,0,1,0,-0.5183389999999999,0.2857142857142857,1.0,0.09508312417849023,0.7655472937308574,0.18924263397271104,0.14852424545477858,0.5294117647058824,0.375
h,2.34959,0.388975,1.58842,0.388975,9.647058823529411,27.0,13,4,1,0,2.6984,w,2022-04-24 13:00:00,1,0,0,3,1.199445,0.14285714285714285,0.0,0.5128667110198666,0.1451155707093245,0.23773685863508937,0.31287022078621435,0.6470588235294118,0.25
a,2.46868,0.618456,2.46868,0.618456,7.375,22.46153846153846,12,8,1,1,2.6067,d,2022-04-28 18:45:00,0,1,0,1,1.850224,0.14285714285714285,0.25,0.5412037420395048,0.24103548921202392,0.14383527783270714,0.24199494635682037,0.5882352941176471,0.5
a,1.21141,1.11712,1.21141,1.11712,4.4375,17.136363636363637,11,5,0,1,1.4328000000000003,l,2022-05-01 13:00:00,0,0,1,0,0.0942900000000002,0.0,0.25,0.24204093248319863,0.44947021905994206,0.022431777733834285,0.15883389631370248,0.5294117647058824,0.3125
h,1.82098,1.6842,1.05981,1.6842,9.636363636363637,18.3125,10,3,2,2,1.4872,d,2022-05-07 14:00:00,0,1,0,1,-0.62439,0.2857142857142857,0.5,0.387085890066882,0.6865019009181822,0.2372948388372553,0.17720113085621975,0.47058823529411764,0.1875
a,1.46853,0.499789,1.46853,0.499789,9.846153846153847,21.347826086956523,9,0,3,0,2.1207,w,2022-05-11 18:30:00,1,0,0,3,0.968741,0.42857142857142855,0.0,0.30322169842298674,0.1914343066785687,0.2459652271793858,0.2246025614010443,0.4117647058823529,0.0
h,1.61996,0.0417972,1.61996,0.0417972,8.88,36.166666666666664,11,0,1,1,2.6634,d,2022-05-19 19:00:00,0,1,0,1,1.5781628,0.14285714285714285,0.25,0.33925391445543124,0.0,0.20603519873442755,0.4560222581224197,0.5294117647058824,0.0
h,2.59231,0.575755,2.59231,0.575755,6.375,30.071428571428573,14,3,2,1,2.6772,w,2022-05-22 15:00:00,1,0,0,3,2.016555,0.2857142857142857,0.25,0.5706210494956965,0.22318705539840203,0.10250642673521851,0.3608354488806832,0.7058823529411765,0.1875
