h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
h,0.246188,2.58739,0.246188,1.82623,26.0,25.5,2,11,0,2,0.08,l,2022-08-07 15:30:00,0,0,1,0,-1.580042,0.0,0.4,0.016524663697863956,0.5558416230075548,0.725050916496945,0.7845289079229123,0.07142857142857142,0.6923076923076923
a,2.08634,1.9717,1.32517,1.9717,8.2,10.8125,7,4,0,1,1.4451,l,2022-08-14 13:00:00,0,0,1,0,-0.64653,0.0,0.2,0.5837408578621229,0.4070841318577666,0.0,0.24200347965738758,0.42857142857142855,0.15384615384615385
h,0.768634,1.82645,0.768634,1.06528,26.1,18.857142857142858,6,2,0,2,0.5258,l,2022-08-21 13:00:00,0,0,1,0,-0.2966459999999999,0.0,0.4,0.17756561671497365,0.3719901306729061,0.7291242362525459,0.539155705108596,0.35714285714285715,0.0
a,0.334589,0.304555,0.334589,0.304555,17.55,13.5,3,4,1,0,1.2731,w,2022-08-28 13:00:00,1,0,0,3,0.030034,0.25,0.0,0.04377375984878773,0.004283521838253983,0.3808553971486762,0.3412740899357602,0.14285714285714285,0.15384615384615385
h,1.52267,0.723285,1.52267,0.723285,28.25,18.9,3,6,1,1,2.0176,d,2022-08-31 18:45:00,0,1,0,1,0.799385,0.25,0.2,0.4099928456519534,0.10545330577034775,0.8167006109979633,0.5407387580299786,0.14285714285714285,0.3076923076923077
a,1.4196,0.707333,1.4196,0.707333,23.357142857142858,9.647058823529411,1,4,1,2,2.1213,l,2022-09-03 14:00:00,0,0,1,0,0.712267,0.25,0.4,0.378222115227233,0.10159912672111614,0.6173988943846378,0.19895452827812066,0.0,0.15384615384615385
a,0.655351,0.39773,0.655351,0.39773,11.380952380952381,15.461538461538462,2,3,0,1,1.5435,l,2022-09-18 13:15:00,0,0,1,0,0.257621,0.0,0.2,0.14264678820324758,0.026795628966648975,0.12957036174958786,0.41372920441442923,0.07142857142857142,0.07692307692307693
h,1.03934,0.575988,1.03934,0.575988,21.384615384615383,20.2,4,10,2,0,1.7294,w,2022-10-01 16:30:00,1,0,0,3,0.4633519999999999,0.5,0.0,0.2610091730393587,0.06986472682008002,0.5370515431615227,0.5887580299785867,0.21428571428571427,0.6153846153846154
h,3.43676,0.549848,2.67559,0.549848,30.77777777777778,17.933333333333334,7,5,3,1,2.9013,w,2022-10-09 13:00:00,1,0,0,3,2.125742,0.75,0.2,1.0,0.06354901466192336,0.9196650825978728,0.5050321199143469,0.42857142857142855,0.23076923076923078
a,1.70727,0.524479,1.70727,0.524479,11.23076923076923,18.0,8,2,1,1,2.278,d,2022-10-16 13:00:00,0,1,0,1,1.182791,0.25,0.2,0.4668947262806853,0.05741958460299928,0.12345292182359391,0.5074946466809422,0.5,0.0
a,2.48649,2.24066,1.72532,2.24066,26.714285714285715,12.76,4,8,0,1,1.5733,l,2022-10-19 18:30:00,0,0,1,0,-0.5153400000000001,0.0,0.2,0.7070847773290084,0.4720678327781113,0.7541460576083795,0.3139400428265524,0.21428571428571427,0.46153846153846156
h,1.97715,0.730443,1.21598,0.730443,11.318181818181818,15.68421052631579,7,4,2,0,2.3783,w,2022-10-24 19:00:00,1,0,0,3,0.4855370000000001,0.5,0.0,0.5500836728900144,0.10718275747761957,0.12701351601555272,0.42195424320973735,0.42857142857142855,0.15384615384615385
a,1.00033,1.7514,1.00033,1.7514,16.466666666666665,13.5,5,6,0,1,0.7785,l,2022-10-30 16:15:00,0,0,1,0,-0.7510700000000001,0.0,0.2,0.24898456652079518,0.3538572233481297,0.3367277664630006,0.3412740899357602,0.2857142857142857,0.3076923076923077
h,0.192579,1.03344,0.192579,1.03344,18.055555555555557,31.333333333333332,1,9,1,2,0.5124,l,2022-11-06 14:00:00,0,0,1,0,-0.8408609999999999,0.25,0.4,0.0,0.18039017280986858,0.4014482914686581,1.0,0.0,0.5384615384615384
