date,deep,deep_allowed,draws,h_a,loses,missed,npxG,npxGA,npxGD,ppda,ppda_allowed,pts,result,scored,wins,xG,xGA,xpts,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
2019-08-10 12:30:00,9,1,0,a,0,0,2.42264,1.2003,1.22234,6.935483870967742,16.4,3,w,5,1,3.18377,1.2003,2.6312,0.625,0.0,0.4298249749670018,0.28018550939214576,0.13373496403457516,0.09802761341222874,0.2222222222222222,0.09090909090909091
2019-08-17 17:30:00,10,2,1,h,0,2,3.20076,0.074542,3.1262179999999997,8.976744186046512,47.142857142857146,1,d,2,0,3.20076,0.074542,2.9323,0.25,0.6666666666666666,0.43263555246540913,0.010585442413499645,0.20666443937655243,1.0,0.25,0.18181818181818182
2019-08-25 14:00:00,17,3,0,a,0,1,3.12856,1.89345,1.2351099999999997,5.173913043478261,22.9,3,w,3,1,3.12856,1.89345,2.1653,0.375,0.3333333333333333,0.4206918387876567,0.446183251736636,0.070798142465307,0.2887327416173569,0.4444444444444444,0.2727272727272727
2019-08-31 15:00:00,16,7,0,h,0,0,2.30818,0.861035,1.447145,11.4375,21.625,3,w,4,1,2.30818,0.861035,2.3849,0.5,0.0,0.28498015143371713,0.19893726001393983,0.2945815115552779,0.25132519723865876,0.4166666666666667,0.6363636363636364
2019-09-14 16:30:00,14,6,0,a,1,3,2.34436,1.7413,0.6030599999999999,7.958333333333333,18.428571428571427,0,l,2,0,2.34436,1.7413,1.7614999999999998,0.25,1.0,0.29096524230436915,0.409745891139775,0.17027899229648136,0.15754437869822477,0.3611111111111111,0.5454545454545454
2019-09-21 14:00:00,13,1,0,h,0,0,5.86932,0.344718,5.524602,11.333333333333334,35.833333333333336,3,w,8,1,6.63049,0.344718,2.9992,1.0,0.0,1.0,0.07528804074815301,0.29085987924214035,0.6681870479947403,0.3333333333333333,0.09090909090909091
2019-09-28 16:30:00,13,6,0,a,0,1,3.1082,2.35854,0.74966,9.714285714285714,32.666666666666664,3,w,3,1,3.1082,2.35854,1.8486,0.375,0.3333333333333333,0.41732377770068957,0.557564467904852,0.23301507986080125,0.5752794214332674,0.3333333333333333,0.5454545454545454
2019-10-06 14:00:00,13,1,0,h,1,2,1.61884,1.18825,0.43059,4.115384615384615,19.6875,0,l,0,0,1.61884,1.18825,1.6896,0.0,0.6666666666666666,0.17094580812870624,0.2772997374881552,0.03297938788257337,0.194480399408284,0.3333333333333333,0.09090909090909091
2019-10-19 17:30:00,21,5,0,a,0,0,4.02104,0.616864,3.404176,6.7368421052631575,18.57894736842105,3,w,2,1,4.02104,0.616864,2.9204,0.25,0.0,0.568330697279629,0.14046242087955838,0.12663795654032017,0.16195629606560774,0.5555555555555556,0.45454545454545453
2019-10-26 12:30:00,18,3,0,h,0,0,3.19004,0.980145,2.2098950000000004,8.083333333333334,26.7,3,w,3,1,3.19004,0.980145,2.6551,0.375,0.0,0.43086219220743815,0.2274620974815186,0.17474495107224652,0.4002218934911242,0.4722222222222222,0.2727272727272727
2019-11-02 15:00:00,31,2,0,h,0,1,3.36132,0.893889,2.467431,3.1923076923076925,17.75,3,w,2,1,3.36132,0.893889,2.8097,0.25,0.3333333333333333,0.45919625423964616,0.206805239278148,0.0,0.13763560157790924,0.8333333333333334,0.18181818181818182
2019-11-10 16:30:00,9,6,0,a,1,3,1.48104,1.3319,0.1491399999999998,12.047619047619047,20.46153846153846,0,l,1,0,1.48104,1.3319,1.4857,0.125,1.0,0.14815018839471358,0.3117014913477613,0.316379643675084,0.21719010772265201,0.2222222222222222,0.5454545454545454
2019-11-23 17:30:00,14,6,0,h,0,1,1.23596,0.820474,0.4154859999999999,16.333333333333332,18.63157894736842,3,w,2,1,1.23596,0.820474,1.6982,0.25,0.3333333333333333,0.10760773204923521,0.1892235841469055,0.4694982302727461,0.1635004671441918,0.3611111111111111,0.5454545454545454
2019-11-30 12:30:00,12,2,1,a,0,2,2.44389,0.208252,2.235638,4.115384615384615,38.55555555555556,1,d,2,0,2.44389,0.208252,2.7869,0.25,0.6666666666666666,0.3074300320875643,0.04260673380624549,0.03297938788257337,0.7480550076703922,0.3055555555555556,0.18181818181818182
2019-12-03 20:15:00,13,3,0,a,0,1,2.56057,0.486548,2.074022,11.2,25.9375,3,w,4,1,2.56057,0.486548,2.7468000000000004,0.5,0.3333333333333333,0.32673186743271854,0.10925393528284108,0.2860961898813241,0.377850714990138,0.3333333333333333,0.2727272727272727
2019-12-07 17:30:00,23,8,0,h,1,2,2.07108,0.872683,1.198397,3.742857142857143,20.846153846153847,0,l,1,0,2.07108,1.63385,1.656,0.125,0.6666666666666666,0.245757789757885,0.38401342714941866,0.01966984920139198,0.22847443483538155,0.6111111111111112,0.7272727272727273
2019-12-15 16:30:00,6,1,0,a,0,0,1.69553,0.28161,1.41392,8.513513513513514,18.130434782608695,3,w,3,1,1.69553,0.28161,2.5225999999999997,0.375,0.0,0.18363228183988112,0.060174738398191124,0.1901142866789338,0.14879727296115253,0.1388888888888889,0.09090909090909091
2019-12-21 17:30:00,17,0,0,h,0,1,2.83026,1.01388,1.81638,8.625,32.916666666666664,3,w,3,1,3.59139,1.01388,2.781,0.375,0.3333333333333333,0.4972556753731707,0.23554106139696454,0.19409743910056212,0.5826142340565416,0.4444444444444444,0.0
2019-12-27 19:45:00,1,4,0,a,1,3,0.614563,2.39405,-1.779487,18.8,13.058823529411764,0,l,2,0,1.52044,2.39405,0.6904,0.25,1.0,0.15466794904434575,0.5660685144036659,0.557626483447845,0.0,0.0,0.36363636363636365
2019-12-29 18:00:00,9,2,0,h,0,0,1.08628,1.23346,-0.1471800000000001,10.923076923076923,34.57142857142857,3,w,2,1,1.08628,1.23346,1.2135,0.25,0.0,0.08284685859652098,0.2881267704988951,0.27620237351655214,0.6311637080867848,0.2222222222222222,0.18181818181818182
2020-01-01 17:30:00,9,2,0,h,0,1,1.79757,0.848942,0.948628,10.28,22.52173913043478,3,w,2,1,1.79757,0.848942,2.085,0.25,0.3333333333333333,0.20051228937004517,0.19604119033469014,0.25322673329169265,0.27763485121344644,0.2222222222222222,0.18181818181818182
2020-01-12 16:30:00,20,1,0,a,0,1,3.75131,0.364481,3.386829,7.633333333333334,34.3125,3,w,6,1,3.75131,1.12565,2.7585,0.75,0.3333333333333333,0.5237105048932006,0.2623080925761374,0.158667499479492,0.6235669378698223,0.5277777777777778,0.09090909090909091
2020-01-18 15:00:00,23,2,1,h,0,2,2.47314,0.586716,1.886424,4.923076923076923,29.5,1,d,2,0,2.47314,0.586716,2.6209,0.25,0.6666666666666666,0.31226872495562874,0.1332424830072339,0.06183635227982511,0.48237179487179477,0.6111111111111112,0.18181818181818182
2020-01-21 19:30:00,11,6,0,a,0,0,2.11183,0.774943,1.336887,8.833333333333334,23.0,3,w,1,1,2.873,0.774943,2.7454,0.125,0.0,0.37841572427953524,0.17831967704644097,0.2015407037268374,0.29166666666666663,0.2777777777777778,0.5454545454545454
2020-02-02 16:30:00,21,6,0,a,1,2,2.49022,0.420293,2.069927,7.32,21.41176470588235,0,l,0,0,3.25139,0.420293,2.9067,0.0,0.6666666666666666,0.44101104032558364,0.09338697947380381,0.147472829481574,0.2450690335305719,0.5555555555555556,0.5454545454545454
2020-02-19 19:30:00,13,1,0,h,0,0,2.13777,0.0895892,2.0481808000000004,10.23076923076923,25.823529411764707,3,w,2,1,2.13777,0.0895892,2.7859000000000003,0.25,0.0,0.2567900094970721,0.014188993201360875,0.2514678326046221,0.37450690335305714,0.3333333333333333,0.09090909090909091
2020-02-22 17:30:00,12,3,0,a,0,0,1.66632,0.723269,0.943051,6.066666666666666,23.125,3,w,1,1,2.42749,0.723269,2.5724,0.125,0.0,0.3047170555735042,0.16594462498280513,0.10269414948990213,0.2953340729783037,0.3055555555555556,0.2727272727272727
2020-03-08 16:30:00,2,3,0,a,1,2,0.585469,1.7389,-1.153431,6.041666666666667,14.709677419354838,0,l,0,0,0.585469,1.7389,0.3539,0.0,0.6666666666666666,0.0,0.40917113159043245,0.10180095773474912,0.04843481580454283,0.027777777777777776,0.2727272727272727
