h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
a,2.13465,1.10128,1.37349,1.10128,5.0,27.53846153846154,12,1,0,1,2.1862,l,2023-03-11 12:30:00,0,0,1,0,0.27221,0.0,0.25,0.41485140076507043,0.3250251903713977,0.09513023782559457,0.5814151747655585,0.5294117647058824,0.05555555555555555
a,0.318171,3.01243,0.318171,3.01243,25.444444444444443,11.0,3,18,1,4,0.0746,l,2023-04-01 11:30:00,0,0,1,0,-2.694259,0.1111111111111111,1.0,0.02489280576574348,1.0,0.8823455391971813,0.07736572890025574,0.0,1.0
a,0.202217,2.18903,0.202217,2.18903,10.419354838709678,15.75,8,12,0,0,0.1217999999999999,d,2023-04-04 19:00:00,0,1,0,1,-1.9868129999999995,0.0,0.0,0.0,0.7091938056938538,0.30380301757206013,0.22213341858482522,0.29411764705882354,0.6666666666666666
h,4.64012,1.53631,3.87895,1.53631,7.423076923076923,13.238095238095237,19,1,2,2,2.8477,d,2023-04-09 15:30:00,0,1,0,1,2.3426400000000003,0.2222222222222222,0.5,0.9527214014713619,0.47866791408891385,0.18843104800069696,0.14557707140827342,0.9411764705882353,0.05555555555555555
a,2.65476,1.16748,2.65476,1.16748,4.28125,32.35294117647059,13,2,6,1,2.3787000000000003,w,2023-04-17 19:00:00,1,0,0,3,1.48728,0.6666666666666666,0.25,0.526507723158613,0.3484055280724748,0.06745469988674972,0.7281480367082894,0.5882352941176471,0.1111111111111111
h,3.32745,0.724666,3.32745,0.724666,2.5294117647058822,32.45454545454545,11,8,3,2,2.8211999999999997,w,2023-04-22 14:00:00,1,0,0,3,2.602784,0.3333333333333333,0.5,0.6709196581548873,0.19201367219989554,0.0,0.7312446717817561,0.47058823529411764,0.4444444444444444
a,1.7045,0.939348,1.7045,0.939348,4.78125,25.842105263157894,12,2,2,1,1.9903,w,2023-04-26 18:45:00,1,0,0,3,0.7651519999999999,0.2222222222222222,0.25,0.3225075368178624,0.26783448274887783,0.08670724801812006,0.5297146318481625,0.5294117647058824,0.1111111111111111
h,2.42911,1.44927,1.66794,1.44927,8.75,27.733333333333334,7,3,4,3,2.0989,w,2023-04-30 15:30:00,1,0,0,3,0.2186699999999999,0.4444444444444444,0.75,0.47806556832962904,0.4479273613169841,0.23952434881087203,0.587354362034669,0.23529411764705882,0.16666666666666666
h,1.67372,0.740125,0.912551,0.740125,9.964285714285714,28.416666666666668,10,4,1,0,2.1703,w,2023-05-03 19:00:00,1,0,0,3,0.1724259999999999,0.1111111111111111,0.0,0.3158997392302882,0.1974734401835957,0.28628053712991425,0.6081805910770105,0.4117647058823529,0.2222222222222222
h,1.992,0.183892,1.992,0.183892,7.695652173913044,9.0,13,3,1,0,2.8451999999999997,w,2023-05-06 16:30:00,1,0,0,3,1.808108,0.1111111111111111,0.0,0.38422754352441196,0.001024567366628766,0.19892658427298246,0.016410912190963335,0.5882352941176471,0.16666666666666666
a,1.77085,0.527496,1.77085,0.527496,5.466666666666667,12.166666666666666,13,3,3,0,2.3369999999999997,w,2023-05-15 19:00:00,1,0,0,3,1.243354,0.3333333333333333,0.0,0.3367514409743131,0.12237770264519206,0.11309928274820688,0.11292270531400964,0.5882352941176471,0.16666666666666666
h,0.918508,1.46948,0.918508,0.708313,3.0789473684210527,12.681818181818182,10,2,1,1,0.8110999999999999,d,2023-05-20 14:00:00,0,1,0,1,0.210195,0.1111111111111111,0.25,0.15377212286553432,0.4550650746846391,0.02115992132085594,0.1286231884057971,0.4117647058823529,0.1111111111111111
a,4.00345,1.33964,4.00345,1.33964,3.75,31.09090909090909,20,4,4,4,2.7285,d,2023-05-28 15:30:00,0,1,0,1,2.66381,0.4444444444444444,1.0,0.8160421782718527,0.40920853318754175,0.04699886749716875,0.6896845694799658,1.0,0.2222222222222222
