h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
h,1.39569,1.26267,1.39569,1.26267,17.333333333333332,3.608695652173913,1,14,1,0,1.477,w,2020-09-12 14:00:00,1,0,0,3,0.1330200000000001,0.2,0.0,0.48718811192724765,0.22059543806477697,0.1514194634909178,0.019547969183201536,0.07142857142857142,0.8
a,1.91456,1.09737,1.15339,1.09737,13.590909090909092,3.3076923076923075,4,9,3,1,2.0159,w,2020-09-19 16:30:00,1,0,0,3,0.0560199999999999,0.6,0.14285714285714285,0.6752590084244974,0.1817833463489632,0.10246136937764509,0.0,0.2857142857142857,0.4666666666666667
h,0.443115,2.27189,0.443115,1.51072,12.03448275862069,7.304347826086956,4,3,1,2,0.1946999999999999,l,2020-09-26 14:00:00,0,0,1,0,-1.067605,0.2,0.2857142857142857,0.14191543431846762,0.45755816765602675,0.08210032479249368,0.25955359082139795,0.2857142857142857,0.06666666666666667
a,0.103249,2.51433,0.103249,0.991996,25.88235294117647,4.451612903225806,2,5,0,4,0.0397,l,2020-10-03 11:30:00,0,0,1,0,-0.888747,0.0,0.5714285714285714,0.018726767968641485,0.5144825688392204,0.2632570530918971,0.07428928933673322,0.14285714285714285,0.2
h,0.761169,1.0935,0.0,1.0935,13.590909090909092,6.391304347826087,1,7,1,1,1.1033,d,2020-10-18 13:00:00,0,1,0,1,-1.0935,0.2,0.14285714285714285,0.25719806949594226,0.18087467850298497,0.10246136937764509,0.20025808429902003,0.07142857142857142,0.3333333333333333
a,2.81049,1.05258,2.81049,1.05258,21.533333333333335,6.241379310344827,9,8,2,1,2.5374000000000003,w,2020-10-24 14:00:00,1,0,0,3,1.75791,0.4,0.14285714285714285,1.0,0.1712667487207037,0.2063635270058944,0.1905215479242453,0.6428571428571429,0.4
a,0.802767,1.34895,0.802767,1.34895,16.714285714285715,13.851851851851851,4,8,0,2,0.887,l,2020-10-30 20:00:00,0,0,1,0,-0.5461830000000001,0.0,0.2857142857142857,0.2722757828971653,0.2408538002743379,0.14332113213383513,0.6847661649307255,0.2857142857142857,0.4
h,1.30169,0.847913,1.30169,0.847913,20.705882352941178,4.108108108108108,8,6,4,1,1.7482,w,2020-11-07 15:00:00,1,0,0,3,0.453777,0.8,0.14285714285714285,0.4531166407095216,0.123211368350465,0.19553887957203814,0.05198116129647131,0.5714285714285714,0.26666666666666666
a,1.28331,1.75343,1.28331,1.75343,16.0,11.590909090909092,7,7,0,1,0.995,l,2020-11-23 17:30:00,0,0,1,0,-0.4701200000000001,0.0,0.14285714285714285,0.4464545806990769,0.33582485204210777,0.13397690364489354,0.5379344428712632,0.5,0.3333333333333333
h,0.534893,1.27929,0.534893,1.27929,16.90909090909091,7.472222222222222,12,4,0,2,0.7053,l,2020-11-27 20:00:00,0,0,1,0,-0.7443970000000001,0.0,0.2857142857142857,0.1751815139506001,0.22449777904672996,0.14586955808536467,0.2704558069677082,0.8571428571428571,0.13333333333333333
a,1.68656,0.567234,1.68656,0.567234,12.28,15.235294117647058,14,7,5,1,2.2483999999999997,w,2020-12-06 12:00:00,1,0,0,3,1.119326,1.0,0.14285714285714285,0.5926175675985238,0.05730853053617039,0.08531216167448573,0.7746106376726417,1.0,0.3333333333333333
h,1.84443,1.40792,1.84443,1.40792,10.7,10.722222222222221,10,4,1,1,1.7143,d,2020-12-13 14:15:00,0,1,0,1,0.4365099999999999,0.2,0.14285714285714285,0.6498395161213152,0.2546998320255874,0.06464272825694693,0.4815195742318868,0.7142857142857143,0.13333333333333333
a,1.09108,0.449469,1.09108,0.449469,10.666666666666666,12.1875,4,3,1,1,1.9857,d,2020-12-16 20:00:00,0,1,0,1,0.641611,0.2,0.14285714285714285,0.37677842205882733,0.029657556664949517,0.06420666426079633,0.5766786658830444,0.2857142857142857,0.06666666666666667
h,0.489318,2.86902,0.489318,2.86902,22.761904761904763,7.25,4,9,0,7,0.1316,l,2020-12-19 12:30:00,0,0,1,0,-2.379702,0.0,1.0,0.15866228734689944,0.5977630335136426,0.22243560000687396,0.25602409638554213,0.2857142857142857,0.4666666666666667
a,0.849086,4.58214,0.849086,4.58214,7.571428571428571,9.84,12,9,0,3,0.0329,l,2020-12-26 15:00:00,0,0,1,0,-3.733054,0.0,0.42857142857142855,0.2890646815709297,1.0,0.023715007475382785,0.4242256832206876,0.8571428571428571,0.4666666666666667
h,0.321348,1.72132,0.321348,0.960152,23.375,5.52,1,4,1,1,0.2835,d,2020-12-28 15:00:00,0,1,0,1,-0.6388039999999999,0.2,0.14285714285714285,0.09777946798050126,0.3282854916973117,0.23045606279321543,0.14367322950337932,0.07142857142857142,0.13333333333333333
h,0.598888,0.323158,0.598888,0.323158,12.541666666666666,6.678571428571429,5,7,2,0,1.5597,w,2021-01-02 15:00:00,1,0,0,3,0.27573,0.4,0.0,0.198377299063136,0.0,0.088735264044268,0.2189139834599723,0.35714285714285715,0.3333333333333333
a,0.709634,0.368554,0.709634,0.368554,23.875,5.933333333333334,2,6,0,0,1.6446,d,2021-01-14 20:00:00,0,1,0,1,0.34108,0.0,0.0,0.2385185666320539,0.010658885151428205,0.23699702273547452,0.17051621118620824,0.14285714285714285,0.26666666666666666
a,0.0515836,0.961088,0.0515836,0.961088,82.2,5.166666666666667,3,5,0,4,0.3961,l,2021-01-17 19:15:00,0,0,1,0,-0.9095044,0.0,0.5714285714285714,0.0,0.14978461989273498,1.0,0.12072680967773534,0.21428571428571427,0.2
h,0.629033,3.30321,0.629033,3.30321,11.6,14.578947368421053,12,5,2,3,0.0963,l,2021-01-26 18:00:00,0,0,1,0,-2.674177,0.4,0.42857142857142855,0.20930372991269292,0.6997099306829662,0.07641645615301335,0.731985709203953,0.8571428571428571,0.2
h,1.36877,0.450907,1.36877,0.450907,19.5,18.705882352941178,5,2,1,0,2.2431,w,2021-01-30 15:00:00,1,0,0,3,0.917863,0.2,0.0,0.47743062251042656,0.029995196035108862,0.17976362324070733,1.0,0.35714285714285715,0.0
a,0.809312,1.90755,0.809312,1.90755,21.0,9.476190476190476,6,9,2,1,0.6023000000000001,w,2021-02-02 20:15:00,1,0,0,3,-1.098238,0.4,0.14285714285714285,0.27464809969631443,0.3720119033139845,0.19938650306748465,0.40059891132474146,0.42857142857142855,0.4666666666666667
a,0.370278,2.64769,0.370278,2.64769,37.69230769230769,6.869565217391305,4,7,0,2,0.1369,l,2021-02-08 20:00:00,0,0,1,0,-2.277412,0.0,0.2857142857142857,0.1155147561367069,0.545795215852051,0.4177539349859812,0.23131763533455135,0.2857142857142857,0.3333333333333333
h,0.645616,1.95502,0.645616,1.95502,5.758620689655173,7.8,10,4,0,3,0.4545,l,2021-02-13 15:00:00,0,0,1,0,-1.309404,0.0,0.42857142857142855,0.21531444488294346,0.3831577592955312,0.0,0.29174258007640314,0.7142857142857143,0.13333333333333333
a,0.179886,2.59204,0.179886,2.59204,38.7,5.695652173913044,0,13,2,1,0.0899,w,2021-02-22 20:00:00,1,0,0,3,-2.412154,0.4,0.14285714285714285,0.04650480349750175,0.5327287131056201,0.4309364850234572,0.15508055552006544,0.0,0.7333333333333333
h,0.0880148,0.813134,0.0880148,0.813134,9.636363636363637,6.866666666666666,1,5,0,0,0.5389999999999999,d,2021-02-28 12:00:00,0,1,0,1,-0.7251192,0.0,0.0,0.013204942364119348,0.11504533242920494,0.05072832256159575,0.23112939563130566,0.07142857142857142,0.2
h,0.742397,0.584016,0.742397,0.584016,16.473684210526315,10.736842105263158,3,8,0,0,1.5098000000000005,d,2021-03-03 20:15:00,0,1,0,1,0.158381,0.0,0.0,0.25039392420127043,0.061248908776792205,0.14017360253756006,0.4824690288754504,0.21428571428571427,0.4
a,0.559383,2.24159,0.559383,2.24159,14.5,5.805555555555555,1,5,1,4,0.2405999999999999,l,2021-03-07 19:15:00,0,0,1,0,-1.682207,0.2,0.5714285714285714,0.18405821959019703,0.4504437914975926,0.1143540238181162,0.16221797760146273,0.07142857142857142,0.2
h,1.30694,0.513439,0.545768,0.513439,9.181818181818182,5.379310344827586,2,8,1,0,2.1841999999999997,w,2021-03-13 15:00:00,1,0,0,3,0.032329,0.2,0.0,0.4550195686232776,0.04467757788128712,0.04478199534136019,0.1345364637692908,0.14285714285714285,0.4
a,0.603749,2.53386,0.603749,2.53386,14.823529411764707,12.5,12,10,1,1,0.2869,d,2021-04-05 17:00:00,0,1,0,1,-1.9301109999999997,0.2,0.14285714285714285,0.20013922908004417,0.5190681716898545,0.11858640966310739,0.5969732588892154,0.8571428571428571,0.5333333333333333
