date,deep,deep_allowed,draws,h_a,loses,missed,npxG,npxGA,npxGD,ppda,ppda_allowed,pts,result,scored,wins,xG,xGA,xpts,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
2019-08-11 16:30:00,8,4,0,h,0,0,1.61326,1.09534,0.5179199999999999,9.064516129032258,6.4523809523809526,3,w,4,1,2.37442,1.09534,2.3226,0.8,0.0,0.44774101820344187,0.42840293893533893,0.15337796713329274,0.0738054808735437,0.4375,0.13636363636363635
2019-08-19 20:00:00,9,5,1,a,0,1,0.382148,0.307356,0.0747919999999999,8.363636363636363,19.95,1,d,1,0,1.14332,0.307356,2.3024,0.2,0.3333333333333333,0.12972519309948796,0.08647138564934469,0.1269296740994854,0.441470921182963,0.5,0.18181818181818182
2019-08-24 15:00:00,7,2,0,h,1,2,1.47444,0.676993,0.797447,6.857142857142857,15.277777777777779,0,l,1,0,2.23561,0.676993,2.4881,0.2,0.6666666666666666,0.41188383626641,0.24686874595358316,0.07008086253369271,0.3142029464018993,0.375,0.045454545454545456
2019-08-31 12:30:00,13,6,1,a,0,1,1.90356,0.769616,1.133944,13.571428571428571,6.666666666666667,1,d,1,0,1.90356,0.769616,2.202,0.2,0.3333333333333333,0.32610919998522414,0.28706083901639745,0.32345013477088946,0.07964246969482572,0.75,0.22727272727272727
2019-09-14 14:00:00,4,4,0,h,0,0,0.339017,0.459141,-0.120124,9.72,4.771428571428571,3,w,1,1,1.10019,0.459141,2.0657,0.2,0.0,0.11858391900580469,0.15233576971744078,0.17811320754716983,0.028017546342153667,0.1875,0.13636363636363635
2019-09-22 13:00:00,5,4,0,a,1,2,1.27826,0.51376,0.7645,17.181818181818183,14.947368421052632,0,l,0,0,1.27826,0.51376,2.0981,0.0,0.6666666666666666,0.16458268269377563,0.17603670718435346,0.4596912521440824,0.30520283303419155,0.25,0.13636363636363635
2019-09-30 19:00:00,5,7,1,h,0,1,1.1335,1.70399,-0.5704899999999999,5.925925925925926,10.125,1,d,1,0,1.1335,1.70399,0.9196,0.2,0.3333333333333333,0.1271885060695791,0.6925157126814053,0.03494060097833682,0.17384498372718268,0.25,0.2727272727272727
2019-10-06 16:30:00,5,1,0,a,1,1,0.969204,0.650296,0.3189079999999999,6.818181818181818,28.454545454545453,0,l,0,0,0.969204,0.650296,1.6237,0.0,0.3333333333333333,0.08474782050278584,0.23528406063246474,0.0686106346483705,0.6731286260082071,0.25,0.0
2019-10-20 16:30:00,1,7,1,h,0,1,0.791862,1.03212,-0.2402579999999999,31.5,5.172413793103448,1,d,1,0,0.791862,1.03212,1.0985,0.2,0.3333333333333333,0.03893711263536209,0.4009697514610494,1.0,0.03894009553875956,0.0,0.2727272727272727
2019-10-27 16:30:00,6,6,0,a,0,1,2.98998,0.8924,2.09758,9.5,8.653846153846153,3,w,3,1,4.51232,0.8924,2.9315,0.6,0.3333333333333333,1.0,0.34034075820088283,0.16981132075471697,0.13377181047338113,0.3125,0.22727272727272727
2019-11-02 12:30:00,4,3,0,a,1,1,0.641129,1.86862,-1.227491,8.5,8.25925925925926,0,l,0,0,0.641129,1.86862,0.4305,0.0,0.3333333333333333,0.0,0.7639539545968164,0.1320754716981132,0.12302354710731675,0.1875,0.09090909090909091
2019-11-10 14:00:00,9,2,0,h,0,1,3.65299,1.1342,2.51879,11.961538461538462,5.314285714285714,3,w,3,1,3.65299,1.1342,2.7327,0.6,0.3333333333333333,0.7780192194081873,0.445265540410361,0.26269956458635707,0.04280458468940143,0.5,0.045454545454545456
2019-11-24 16:30:00,6,3,1,a,0,3,1.33065,1.56025,-0.2295999999999998,8.631578947368421,10.483870967741936,1,d,3,0,1.33065,1.56025,1.1348,0.6,1.0,0.17811598549387,0.6301423123720985,0.13704071499503476,0.1836203709198136,0.3125,0.09090909090909091
2019-12-01 16:30:00,13,3,1,h,0,2,1.84804,1.29701,0.5510299999999999,6.6521739130434785,12.0,1,d,2,0,1.84804,1.29701,1.7835,0.4,0.6666666666666666,0.3117673604841507,0.5159140259005394,0.06234618539786711,0.22491863591340028,0.75,0.09090909090909091
2019-12-04 19:30:00,1,2,0,h,0,1,0.715699,0.542315,0.1733839999999999,7.368421052631579,8.481481481481481,3,w,2,1,1.47683,0.542315,2.2216,0.4,0.3333333333333333,0.21587697429550753,0.18842763835057202,0.08937437934458788,0.12907672069975734,0.0,0.045454545454545456
2019-12-07 17:30:00,8,23,0,a,0,1,0.872683,2.07108,-1.198397,20.846153846153847,3.742857142857143,3,w,2,1,1.63385,2.07108,1.0968,0.4,0.3333333333333333,0.2564381349305679,0.8518078479224199,0.5979680696661829,0.0,0.4375,1.0
2019-12-15 14:00:00,4,2,1,h,0,1,1.48327,0.276759,1.206511,8.909090909090908,11.25,1,d,1,0,1.48327,0.276759,2.3757,0.2,0.3333333333333333,0.21754054501573292,0.07319436513129916,0.14751286449399653,0.20448917503891326,0.1875,0.045454545454545456
2019-12-22 14:00:00,8,8,0,a,1,2,1.5309,0.83174,0.6991599999999999,5.416666666666667,8.875,0,l,0,0,1.5309,1.59291,1.3005,0.0,0.6666666666666666,0.2298442520660954,0.6443145348161083,0.015723270440251583,0.13979588226970424,0.4375,0.3181818181818182
2019-12-26 17:30:00,6,4,0,h,0,1,1.99638,1.05018,0.9462000000000002,5.518518518518518,40.45454545454545,3,w,4,1,1.99638,1.05018,2.0736,0.8,0.3333333333333333,0.35008631710499427,0.408806565219127,0.01956673654786861,1.0,0.3125,0.13636363636363635
2019-12-28 19:45:00,9,3,0,a,0,0,2.10542,0.386662,1.718758,8.333333333333334,13.5,3,w,2,1,2.10542,0.386662,2.6843999999999997,0.4,0.0,0.378253359237506,0.12088480491280569,0.1257861635220126,0.2657775576623744,0.5,0.09090909090909091
2020-01-01 20:00:00,5,8,0,a,1,2,0.715563,1.90747,-1.191907,11.241379310344827,13.565217391304348,0,l,0,0,0.715563,1.90747,0.4540999999999999,0.0,0.6666666666666666,0.01922767437721363,0.7808122167508207,0.23552374756018216,0.26755403252102544,0.25,0.3181818181818182
2020-01-11 15:00:00,17,4,0,h,0,0,2.37339,0.275987,2.097403,5.0,15.894736842105264,3,w,4,1,3.13456,0.275987,2.9393,0.8,0.0,0.6440991932456963,0.07285936954872796,0.0,0.33100846782301724,1.0,0.13636363636363635
2020-01-19 16:30:00,5,12,0,a,1,2,1.4185,2.00655,-0.5880499999999997,15.0,11.0,0,l,0,0,1.4185,2.00655,0.9771,0.0,0.6666666666666666,0.20080925999259663,0.8238062093948035,0.37735849056603776,0.19767935474741757,0.25,0.5
2020-01-22 20:15:00,11,3,0,h,1,2,1.416,0.717284,0.6987159999999999,10.9,13.884615384615385,0,l,0,0,1.416,0.717284,1.8838,0.0,0.6666666666666666,0.20016346390555256,0.2643523042662469,0.22264150943396227,0.2762542042646755,0.625,0.09090909090909091
2020-02-01 17:30:00,7,4,1,h,0,0,1.18608,1.54211,-0.35603,7.241379310344827,9.344827586206897,1,d,0,0,1.18608,1.54211,1.1002999999999998,0.0,0.0,0.1407708893722888,0.6222707840458789,0.08458035133376707,0.15259364798992892,0.375,0.13636363636363635
2020-02-17 20:00:00,2,11,0,a,0,0,0.681814,0.940204,-0.25839,13.035714285714286,8.958333333333334,3,w,2,1,0.681814,0.940204,1.1273,0.4,0.0,0.01050968552055429,0.3610844483941909,0.3032345013477089,0.1420658223668695,0.0625,0.45454545454545453
2020-02-23 14:00:00,8,3,0,h,0,0,1.74303,0.294956,1.448074,9.181818181818182,9.18421052631579,3,w,3,1,2.5042,0.294956,2.788,0.6,0.0,0.4812655846740706,0.08109062758732016,0.15780445969125215,0.14821855473550155,0.4375,0.09090909090909091
2020-03-01 14:00:00,7,5,1,a,0,1,1.12561,2.41259,-1.2869799999999998,9.117647058823529,8.375,1,d,1,0,1.12561,2.41259,0.5177,0.2,0.3333333333333333,0.12515037361886822,1.0,0.15538290788013318,0.12617624168671288,0.375,0.18181818181818182
2020-03-08 16:30:00,3,2,0,h,0,0,1.7389,0.585469,1.153431,14.709677419354838,6.041666666666667,3,w,2,1,1.7389,0.585469,2.4269,0.4,0.0,0.28357448650815725,0.2071535442706209,0.36640292148508824,0.06261791896608651,0.125,0.045454545454545456
2020-06-19 19:15:00,7,1,1,a,0,1,1.01191,0.534852,0.4770580000000001,5.545454545454546,16.05263157894737,1,d,1,0,1.77307,0.534852,2.4127,0.2,0.3333333333333333,0.2924012274258748,0.18518920307501646,0.020583190394511165,0.33530940695448824,0.375,0.0
2020-06-24 17:00:00,11,2,0,h,0,0,2.8416,0.108082,2.733518,12.642857142857142,24.941176470588236,3,w,3,1,2.8416,0.108082,2.9197,0.6,0.0,0.5684222245815307,0.0,0.2884097035040431,0.5774269804143534,0.625,0.045454545454545456
2020-06-30 19:15:00,9,1,0,a,0,0,1.20903,0.31013,0.8989,15.214285714285714,18.789473684210527,3,w,3,1,1.20903,0.31013,2.1822,0.6,0.0,0.14669929745135285,0.08767511329967179,0.3854447439353099,0.4098590185666515,0.5,0.0
2020-07-04 14:00:00,15,1,0,h,0,2,1.87142,0.760443,1.110977,9.0,22.933333333333334,3,w,5,1,2.63259,1.52161,2.1407,1.0,0.6666666666666666,0.514431088520303,0.6133751759594673,0.1509433962264151,0.5227347766614782,0.875,0.0
