h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
a,0.488895,0.588341,0.488895,0.588341,6.608695652173913,11.68,11,3,0,2,1.1566999999999998,l,2022-08-06 14:00:00,0,0,1,0,-0.0994459999999999,0.0,0.5,0.06846361913707605,0.1237707559680406,0.017385964678084658,0.38754338687075557,0.6428571428571429,0.15789473684210525
h,2.66696,1.37507,2.66696,1.37507,9.304347826086957,18.615384615384617,13,4,2,1,2.3254,w,2022-08-13 11:30:00,1,0,0,3,1.29189,0.5,0.25,0.7522380543964317,0.3152721278530632,0.0883982325693156,0.7000356547623983,0.7857142857142857,0.21052631578947367
a,0.803828,2.91137,0.803828,2.00662,7.411764705882353,13.944444444444445,3,8,1,3,0.2122,l,2022-08-20 14:00:00,0,0,1,0,-1.202792,0.25,0.75,0.1673326309523959,0.6892300696944852,0.03854142209539635,0.48957397626148297,0.07142857142857142,0.42105263157894735
h,0.304555,0.334589,0.304555,0.334589,13.5,17.55,4,3,0,1,1.1528,l,2022-08-28 13:00:00,0,0,1,0,-0.030034,0.0,0.25,0.0105925365955956,0.06200379921601006,0.19892539146453792,0.6520319068664439,0.14285714285714285,0.15789473684210525
a,0.297168,2.79971,0.297168,2.79971,14.631578947368421,9.882352941176471,3,18,1,2,0.0894,l,2022-08-31 18:30:00,0,0,1,0,-2.502542,0.25,0.5,0.008273486542791446,0.6620503887818945,0.2287348706429876,0.3065455998072399,0.07142857142857142,0.9473684210526315
h,0.279392,1.92143,0.279392,1.92143,43.90909090909091,13.545454545454545,2,12,1,1,0.2217,d,2022-09-03 16:30:00,0,1,0,1,-1.642038,0.25,0.25,0.002692948606058467,0.44826416137807745,1.0,0.47159642125687173,0.0,0.631578947368421
h,1.34365,0.218302,1.34365,0.218302,5.948717948717949,8.04,6,2,1,0,2.4747,w,2022-09-16 19:00:00,1,0,0,3,1.125348,0.25,0.0,0.33680254263573683,0.03369783867255276,0.0,0.2235334698717257,0.2857142857142857,0.10526315789473684
a,1.89645,0.298626,1.89645,0.298626,9.583333333333334,13.333333333333334,12,6,0,0,2.6060000000000003,d,2022-10-02 15:30:00,0,1,0,1,1.597824,0.0,0.0,0.5103467241966048,0.05324987780584078,0.09574762050967149,0.46203873378606586,0.7142857142857143,0.3157894736842105
a,0.657187,0.221346,0.657187,0.221346,7.136363636363637,25.272727272727273,9,0,1,1,1.7468,d,2022-10-10 19:00:00,0,1,0,1,0.435841,0.25,0.25,0.12129664627752752,0.03443879289696549,0.03128645993245319,1.0,0.5,0.0
h,2.44542,1.23643,2.44542,1.23643,14.037037037037036,13.533333333333333,6,5,0,2,2.2306,l,2022-10-16 13:00:00,0,0,1,0,1.20899,0.0,0.5,0.6826885283779897,0.28152511941923203,0.21307269812028792,0.47105026768711145,0.2857142857142857,0.2631578947368421
a,0.711487,2.892,0.711487,2.13083,18.6,11.266666666666667,2,8,0,3,0.1854,l,2022-10-20 18:30:00,0,0,1,0,-1.419343,0.0,0.75,0.13834340651405996,0.6845151277342767,0.33327602087810876,0.36891955014192807,0.0,0.42105263157894735
h,3.45617,1.00462,2.695,1.00462,7.172413793103448,7.363636363636363,9,3,4,0,2.8011,w,2022-10-23 13:00:00,1,0,0,3,1.6903799999999998,1.0,0.0,1.0,0.22509916713240002,0.03223613860862016,0.1930581006790988,0.5,0.15789473684210525
a,0.270814,4.18808,0.270814,3.42692,17.5,10.722222222222221,2,15,0,4,0.0113,l,2022-10-29 14:00:00,0,0,1,0,-3.156106,0.0,1.0,0.0,1.0,0.3042984341418483,0.34438815230019276,0.0,0.7894736842105263
h,0.578563,0.517189,0.578563,0.517189,18.0,10.956521739130435,5,10,3,1,1.3351,w,2022-11-06 14:00:00,1,0,0,3,0.061374,0.75,0.25,0.09661369090299485,0.10645131609438256,0.31747006447651216,0.35494514249827763,0.21428571428571427,0.5263157894736842
a,1.15437,0.829107,0.393198,0.829107,16.38888888888889,4.96875,6,7,2,1,1.6934,w,2022-11-13 14:00:00,1,0,0,3,-0.435909,0.5,0.25,0.27738061303038025,0.18237672994798712,0.2750281445092621,0.08515010240379432,0.2857142857142857,0.3684210526315789
h,1.69155,3.50694,1.69155,3.50694,30.0,12.318181818181818,5,8,1,3,0.4063,l,2022-12-26 17:30:00,0,0,1,0,-1.81539,0.25,0.75,0.44602110407753487,0.8342005386279591,0.6335891925084434,0.4162983723186374,0.21428571428571427,0.42105263157894735
a,1.21733,0.569383,1.21733,0.569383,17.27777777777778,10.272727272727273,7,6,2,0,1.9871,w,2023-01-01 14:00:00,1,0,0,3,0.647947,0.5,0.0,0.2971460646784849,0.11915610084766719,0.2984443762153311,0.3241349574215802,0.35714285714285715,0.3157894736842105
h,1.03226,0.832522,1.03226,0.832522,18.692307692307693,13.7,4,2,1,1,1.5178999999999998,d,2023-01-04 20:00:00,0,1,0,1,0.1997379999999999,0.25,0.25,0.23904580838060172,0.1832079910111834,0.33570770647835435,0.47855987927131605,0.14285714285714285,0.10526315789473684
h,1.64599,2.46295,1.64599,2.46295,7.45,6.219512195121951,5,1,2,1,0.8034999999999999,w,2023-01-13 20:00:00,1,0,0,3,-0.8169600000000001,0.5,0.25,0.43171815018478316,0.5800780679496891,0.039548664415105926,0.14150653202123267,0.21428571428571427,0.05263157894736842
a,1.16432,0.672444,1.16432,0.672444,7.571428571428571,12.035714285714286,8,4,1,0,1.7348,w,2023-01-21 15:00:00,1,0,0,3,0.491876,0.25,0.0,0.28050428272381484,0.14424265910068992,0.042747488924952844,0.40357104359475815,0.42857142857142855,0.21052631578947367
h,1.4989,2.49784,1.4989,2.49784,7.72,13.333333333333334,15,5,2,4,0.6897,l,2023-02-04 15:00:00,0,0,1,0,-0.9989400000000002,0.5,1.0,0.38554120795289437,0.5885708054298994,0.04666134479582437,0.46203873378606586,0.9285714285714286,0.2631578947368421
a,0.275348,3.60987,0.275348,2.8487,23.6,8.090909090909092,4,7,1,3,0.0284999999999999,l,2023-02-12 16:30:00,0,0,1,0,-2.573352,0.25,0.75,0.0014233887829178222,0.8592552095605488,0.4649923242247468,0.2258273148647192,0.14285714285714285,0.3684210526315789
h,0.335752,2.85981,0.335752,2.85981,14.68421052631579,9.157894736842104,2,14,2,4,0.1094,l,2023-02-18 12:30:00,0,0,1,0,-2.524058,0.5,1.0,0.020386418346960276,0.67667960983551,0.23012135804663642,0.27390320146599106,0.0,0.7368421052631579
a,2.06037,1.54109,1.2992,1.54109,11.0,7.105263157894737,5,9,2,0,1.7866,w,2023-02-25 15:00:00,1,0,0,3,-0.2418900000000001,0.5,0.0,0.5618072202918605,0.3556838296720523,0.13306723979121893,0.18141640616578636,0.21428571428571427,0.47368421052631576
h,0.890605,0.152761,0.890605,0.152761,8.576923076923077,9.405405405405405,8,0,1,0,2.0777,w,2023-03-04 15:00:00,1,0,0,3,0.7378439999999999,0.25,0.0,0.1945751118556293,0.01774419845499847,0.06923549278477126,0.2850554553691343,0.42857142857142855,0.0
a,1.99139,2.14634,1.99139,1.38517,23.0,12.37037037037037,10,3,1,1,1.2802,d,2023-03-12 14:00:00,0,1,0,1,0.60622,0.25,0.25,0.5401518699950648,0.5030105525123313,0.4491863678231502,0.4186498668551056,0.5714285714285714,0.15789473684210525
h,3.45474,0.50014,3.45474,0.50014,8.24,7.771428571428571,16,5,3,0,2.8841,w,2023-03-18 15:00:00,1,0,0,3,2.9546,0.75,0.0,0.9995510705867727,0.10230133955955577,0.06035984034387474,0.2114322672046074,1.0,0.2631578947368421
a,0.765794,2.38024,0.765794,2.38024,12.291666666666666,4.542857142857143,2,19,2,0,0.3856,w,2023-04-01 16:30:00,1,0,0,3,-1.614446,0.5,0.0,0.15539236430716064,0.5599452414381326,0.1670939514891004,0.06596036280201419,0.0,1.0
a,1.00159,0.671597,1.00159,0.671597,10.4,10.222222222222221,11,2,2,1,1.6521,w,2023-04-04 18:45:00,1,0,0,3,0.329993,0.5,0.25,0.22941737124516065,0.14403648688384443,0.11726128338962237,0.32185931754757874,0.6428571428571429,0.10526315789473684
