h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
h,1.79548,1.6853,1.79548,1.6853,17.88888888888889,7.933333333333334,3,7,1,2,1.4559000000000002,l,2021-08-14 14:00:00,0,0,1,0,0.1101799999999999,0.3333333333333333,0.5,0.650348589568018,0.484156126219736,0.5306666666666666,0.16894284269094587,0.25,0.3125
a,0.690464,2.63945,0.690464,2.63945,12.727272727272727,7.0,3,8,0,2,0.2987999999999999,l,2021-08-21 11:30:00,0,0,1,0,-1.948986,0.0,0.5,0.23646751134888555,0.8568738818272016,0.33599999999999997,0.11229135053110771,0.25,0.375
h,1.71102,1.52078,1.71102,1.52078,14.416666666666666,8.133333333333333,2,9,1,1,1.5185,d,2021-08-29 13:00:00,0,1,0,1,0.1902399999999999,0.3333333333333333,0.25,0.61871430023068,0.41988999914061825,0.3997142857142857,0.18108244815376828,0.16666666666666666,0.4375
a,1.82061,1.80386,1.82061,1.80386,10.85,11.9375,4,7,1,3,1.404,l,2021-09-13 19:00:00,0,0,1,0,0.01675,0.3333333333333333,0.75,0.6597609704707804,0.530468988038969,0.2652,0.4119878603945371,0.3333333333333333,0.3125
h,0.775574,1.09928,0.775574,1.09928,12.695652173913043,10.823529411764707,9,7,0,1,1.0198,l,2021-09-18 14:00:00,0,0,1,0,-0.323706,0.0,0.25,0.2683452566188458,0.2552402753146509,0.33480745341614904,0.34437204320271353,0.75,0.3125
a,0.428866,2.16233,0.428866,2.16233,14.08695652173913,9.076923076923077,9,17,2,2,0.2818,d,2021-09-25 14:00:00,0,1,0,1,-1.733464,0.6666666666666666,0.5,0.1384866112533497,0.6704974257611386,0.38727950310559006,0.23835648418349475,0.75,0.9375
h,0.584725,0.673617,0.584725,0.673617,7.6923076923076925,16.166666666666668,6,9,0,0,1.1850999999999998,d,2021-10-02 14:00:00,0,1,0,1,-0.0888919999999999,0.0,0.0,0.1968632238726745,0.08896436690911648,0.14610989010989012,0.6686899342438037,0.5,0.4375
a,1.07719,2.15712,1.07719,2.15712,23.466666666666665,8.529411764705882,6,18,0,2,0.5535,l,2021-10-16 14:00:00,0,0,1,0,-1.0799299999999998,0.0,0.5,0.3813148021169579,0.6684622536113562,0.7410285714285714,0.20512362759975003,0.5,1.0
a,0.673195,1.42567,0.673195,1.42567,9.727272727272727,6.333333333333333,4,6,2,2,0.7062999999999999,d,2021-10-23 14:00:00,0,1,0,1,-0.752475,0.6666666666666666,0.5,0.22999944904049707,0.3827373651356651,0.2228571428571428,0.07182599898836617,0.3333333333333333,0.25
h,2.72901,0.834312,2.72901,0.834312,16.263157894736842,9.210526315789474,2,2,3,1,2.609,w,2021-10-30 14:00:00,1,0,0,3,1.894698,1.0,0.25,1.0,0.15173634169016945,0.46935338345864663,0.24646593722546123,0.16666666666666666,0.0
a,0.674072,3.00585,0.674072,3.00585,15.904761904761905,13.6,5,16,1,1,0.1748,d,2021-11-06 15:00:00,0,1,0,1,-2.331778,0.3333333333333333,0.25,0.23032792727574272,1.0,0.45583673469387753,0.5128983308042487,0.4166666666666667,0.875
h,1.04224,1.74839,1.04224,1.74839,11.782608695652174,17.875,5,9,3,3,0.8682000000000001,d,2021-11-20 15:00:00,0,1,0,1,-0.70615,1.0,0.75,0.36822436389365737,0.5088008500066407,0.3003726708074534,0.7723823975720788,0.4166666666666667,0.4375
a,0.195537,0.711691,0.195537,0.711691,14.0,7.0,6,5,0,0,0.7197,d,2021-12-01 19:30:00,0,1,0,1,-0.516154,0.0,0.0,0.051093796941347004,0.10383713935265117,0.384,0.11229135053110771,0.5,0.1875
a,0.604599,1.70609,0.604599,1.70609,6.666666666666667,16.25,6,4,0,1,0.5245,l,2021-12-04 15:00:00,0,0,1,0,-1.1014910000000002,0.0,0.25,0.20430698264949496,0.4922772834162767,0.10742857142857143,0.6737481031866464,0.5,0.125
h,0.54801,0.998813,0.54801,0.998813,11.411764705882353,7.176470588235294,3,8,0,0,0.9123,d,2021-12-12 14:00:00,0,1,0,1,-0.4508029999999999,0.0,0.0,0.18311170915540753,0.21599504683630336,0.28638655462184875,0.12300276711595107,0.25,0.375
a,0.871738,1.80776,0.871738,1.80776,11.857142857142858,20.2,6,6,1,3,0.6896,l,2021-12-30 20:15:00,0,0,1,0,-0.936022,0.3333333333333333,0.75,0.3043632509337378,0.5319924374409174,0.30318367346938774,0.9135053110773899,0.5,0.25
a,0.960493,2.04186,0.960493,2.04186,8.619047619047619,6.166666666666667,2,8,1,3,0.6182,l,2022-01-02 14:00:00,0,0,1,0,-1.0813669999999995,0.3333333333333333,0.75,0.33760622216432545,0.6234384643630027,0.1810612244897959,0.06170966110268082,0.16666666666666666,0.375
a,0.388963,1.35507,0.388963,1.35507,24.785714285714285,6.0,5,11,0,0,0.5587,d,2022-01-23 14:00:00,0,1,0,1,-0.966107,0.0,0.0,0.1235410388234681,0.35515902467988025,0.7907755102040815,0.051593323216995425,0.4166666666666667,0.5625
