h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
a,3.00939,1.67926,2.09241,1.67926,11.619047619047619,24.5,10,5,4,2,2.2684,w,2021-08-15 13:00:00,1,0,0,3,0.4131500000000001,1.0,0.6666666666666666,0.919165632550385,0.5419921221160742,0.21553228621291445,0.7249354440327832,0.7142857142857143,0.2
h,2.28613,0.62676,2.28613,0.62676,23.357142857142858,12.909090909090908,5,5,4,1,2.4983,w,2021-08-23 19:00:00,1,0,0,3,1.65937,1.0,0.3333333333333333,0.6848868723756364,0.11748501419325902,0.5824607329842931,0.32412709105198156,0.35714285714285715,0.2
h,1.44748,1.67658,1.44748,1.67658,11.185185185185185,8.894736842105264,11,6,2,2,1.1347,d,2021-08-28 14:00:00,0,1,0,1,-0.2290999999999998,0.5,0.6666666666666666,0.4132309226195972,0.540911191903026,0.20196990954613375,0.18531255724356363,0.7857142857142857,0.25
a,0.725407,0.692135,0.725407,0.692135,7.7,23.916666666666668,1,4,0,0,1.3385999999999998,d,2021-09-11 14:00:00,0,1,0,1,0.033272,0.0,0.0,0.1793366561100967,0.14385285474475928,0.09302433015090852,0.704764043261854,0.07142857142857142,0.15
h,1.6671,1.8954,0.905935,1.8954,16.8,12.555555555555555,7,7,1,2,1.1842,l,2021-09-19 13:00:00,0,0,1,0,-0.989465,0.25,0.6666666666666666,0.4843703487036863,0.6291683371340667,0.3774869109947644,0.3119019996756608,0.5,0.3
a,1.98962,1.1967,1.98962,1.1967,20.333333333333332,13.642857142857142,5,8,2,1,1.9499,w,2021-09-25 14:00:00,1,0,0,3,0.7929199999999998,0.5,0.3333333333333333,0.5888411969900009,0.34736015062036524,0.4879375834103274,0.3495003929493657,0.35714285714285715,0.35
h,1.37258,1.30098,1.37258,1.30098,6.0,13.428571428571429,8,1,1,2,1.3847999999999998,l,2021-10-03 13:00:00,0,0,1,0,0.0715999999999998,0.25,0.6666666666666666,0.38896927516627644,0.38941962920867035,0.03988296889436402,0.34209049062535085,0.5714285714285714,0.0
a,2.03034,0.854165,2.03034,0.854165,11.307692307692308,18.41176470588235,9,8,1,0,2.28,w,2021-10-17 13:00:00,1,0,0,3,1.1761749999999995,0.25,0.0,0.6020312408391225,0.2092047660955752,0.20579943616592833,0.5144070427093033,0.6428571428571429,0.35
h,1.73468,0.672198,1.73468,0.672198,21.58823529411765,11.3,6,2,1,0,2.2542,w,2021-10-24 13:00:00,1,0,0,3,1.062482,0.25,0.0,0.5062608979012218,0.13581162129045318,0.5271653471983189,0.26848546087347036,0.42857142857142855,0.05
a,2.66391,0.687551,2.66391,0.687551,6.869565217391305,22.75,4,3,4,1,2.7567000000000004,w,2021-10-31 16:30:00,1,0,0,3,1.976359,1.0,0.3333333333333333,0.8072575689699684,0.14200398008184417,0.06706525086702106,0.6644212417199955,0.2857142857142857,0.1
h,1.25298,1.45641,1.25298,1.45641,20.6,6.636363636363637,3,16,3,2,1.2139,w,2021-11-07 16:30:00,1,0,0,3,-0.20343,0.75,0.6666666666666666,0.3502283801673827,0.4521095482437707,0.49627348321527565,0.10721904120354779,0.21428571428571427,0.75
a,0.436331,1.31903,0.436331,1.31903,11.714285714285714,21.692307692307693,7,5,0,1,0.6138,l,2021-11-20 15:00:00,0,0,1,0,-0.8826989999999999,0.0,0.3333333333333333,0.08569900592029547,0.3966997748599832,0.21850939328611022,0.6278467238386404,0.5,0.2
a,0.171763,2.72187,0.171763,2.72187,23.88235294117647,7.333333333333333,5,9,1,2,0.0579,l,2021-11-28 14:00:00,0,0,1,0,-2.550107,0.25,0.6666666666666666,0.0,0.9625102748870065,0.5988786028732405,0.13131993563115152,0.35714285714285715,0.4
h,1.14679,1.2607,1.14679,1.2607,13.375,3.5357142857142856,5,10,1,1,1.2522000000000002,d,2021-12-01 19:30:00,0,1,0,1,-0.1139099999999999,0.25,0.3333333333333333,0.31583125943216084,0.3731734094394247,0.2704226978749615,0.0,0.35714285714285715,0.45
h,2.0174,1.37049,1.25623,1.37049,12.6,9.45,4,13,3,2,1.8787000000000005,w,2021-12-04 12:30:00,1,0,0,3,-0.11426,0.75,0.6666666666666666,0.5978397092230215,0.4174552482791833,0.2461964890668309,0.20451330414280902,0.2857142857142857,0.6
a,0.998813,0.54801,0.998813,0.54801,7.176470588235294,11.411764705882353,8,3,0,0,1.7400000000000002,d,2021-12-12 14:00:00,0,1,0,1,0.4508029999999999,0.0,0.0,0.2678984716457786,0.08572260588074436,0.07665899744560589,0.27235023345815257,0.5714285714285714,0.1
a,0.338855,2.81482,0.338855,2.05365,13.444444444444445,9.090909090909092,0,13,0,2,0.0943,l,2021-12-15 20:00:00,0,0,1,0,-1.714795,0.0,0.6666666666666666,0.05412452865514352,1.0,0.27259350511583347,0.19209610418771755,0.0,0.6
h,1.53745,1.35643,1.53745,0.595257,9.555555555555555,9.363636363636363,10,2,2,3,1.5153,l,2021-12-26 15:00:00,0,0,1,0,0.942193,0.5,1.0,0.44237405241098904,0.41178439798237115,0.15102829962700612,0.20152688896373638,0.7142857142857143,0.05
a,2.84084,1.0143,2.07967,1.0143,4.724137931034483,9.043478260869565,6,3,4,1,2.5771,w,2021-12-28 15:00:00,1,0,0,3,1.0653700000000002,1.0,0.3333333333333333,0.864568827767245,0.2737923629860455,0.0,0.19045596770493162,0.42857142857142855,0.1
a,2.23146,2.69204,1.47029,2.69204,9.823529411764707,10.2,4,11,3,2,1.0835,w,2022-01-01 17:30:00,1,0,0,3,-1.22175,0.75,0.6666666666666666,0.6671781371783997,0.9504788762843104,0.15940506168590013,0.23044796227686087,0.2857142857142857,0.5
h,2.89217,0.343347,2.89217,0.343347,9.55,28.5,12,4,2,0,2.8644,w,2022-01-12 21:45:00,1,0,0,3,2.548823,0.5,0.0,0.8811956684051482,0.003175434166913379,0.15085463504773639,0.8632536207477266,0.8571428571428571,0.15
h,2.3549,2.26884,2.3549,2.26884,9.36,8.45,9,6,2,3,1.4292999999999998,l,2022-01-16 14:00:00,0,0,1,0,0.0860600000000002,0.5,1.0,0.7071628870000004,0.7797887023432792,0.14491530643671077,0.16993375996407317,0.6428571428571429,0.25
a,0.238027,1.75857,0.238027,1.75857,11.84,12.052631578947368,3,12,0,1,0.152,l,2022-01-22 15:00:00,0,0,1,0,-1.520543,0.0,0.3333333333333333,0.021464269784336947,0.5739803964432556,0.22243917462272866,0.2945111178079925,0.21428571428571427,0.55
h,0.905143,0.335474,0.905143,0.335474,7.7368421052631575,22.8,9,5,1,0,1.9581,w,2022-02-08 19:45:00,1,0,0,3,0.569669,0.25,0.0,0.23755683590542429,0.0,0.0941760005186974,0.6661502189289323,0.6428571428571429,0.2
a,0.745068,1.40693,0.745068,0.645761,15.857142857142858,11.318181818181818,7,3,2,2,0.7605,d,2022-02-13 16:30:00,0,1,0,1,0.0993069999999999,0.5,0.6666666666666666,0.18570525758646167,0.4321526725192853,0.34801355097012626,0.26911417985853825,0.5,0.1
