h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
h,0.84262,0.966305,0.84262,0.966305,4.0,44.1,9,4,2,1,1.1754,w,2023-08-12 11:30:00,1,0,0,3,-0.1236849999999999,0.3333333333333333,0.3333333333333333,0.1206953222629837,0.3641284903117289,0.0,1.0,0.20833333333333334,0.3076923076923077
a,2.20593,1.06916,1.4448,1.06916,9.6,14.375,7,10,1,0,2.2217,w,2023-08-21 19:00:00,1,0,0,3,0.37564,0.16666666666666666,0.0,0.4814908715399423,0.4040500932959576,0.36275303643724693,0.21803156811163216,0.125,0.7692307692307693
h,3.23088,0.849817,2.46971,0.849817,8.0,35.55555555555556,22,2,2,2,2.7578,d,2023-08-26 14:00:00,0,1,0,1,1.619893,0.3333333333333333,0.6666666666666666,0.7527405493325344,0.3189154458469307,0.2591093117408907,0.7752233532858033,0.75,0.15384615384615385
h,1.90973,0.966109,1.90973,0.966109,19.4375,26.1,11,4,3,1,2.1143,w,2023-09-03 15:30:00,1,0,0,3,0.943621,0.5,0.3333333333333333,0.40310250668100694,0.36405241589449194,1.0,0.5264783255175569,0.2916666666666667,0.3076923076923077
a,0.802605,0.28317,0.802605,0.28317,7.0,23.764705882352942,10,3,1,0,1.836,w,2023-09-17 15:30:00,1,0,0,3,0.5194350000000001,0.16666666666666666,0.0,0.1101054828982629,0.09898003613224311,0.19433198380566802,0.4650443043510438,0.25,0.23076923076923078
h,2.3429,2.21166,1.58173,2.21166,9.096774193548388,6.678571428571429,4,9,2,2,1.4902,d,2023-09-24 13:00:00,0,1,0,1,-0.6299300000000001,0.3333333333333333,0.6666666666666666,0.5177395357355142,0.8474940815267795,0.330155413347264,0.01556347118511135,0.0,0.6923076923076923
a,4.0742,0.644443,2.55187,0.644443,5.964285714285714,15.0,15,13,4,0,2.9419999999999997,w,2023-09-30 14:00:00,1,0,0,3,1.907427,0.6666666666666666,0.0,0.9759224394501488,0.2392026531651654,0.12724117987275882,0.2344732929200503,0.4583333333333333,1.0
h,0.386558,0.858071,0.386558,0.858071,12.571428571428571,15.368421052631579,9,7,1,0,0.7785,w,2023-10-08 15:30:00,1,0,0,3,-0.471513,0.16666666666666666,0.0,0.0,0.3221191103360836,0.5552342394447658,0.2441652570176442,0.20833333333333334,0.5384615384615384
a,1.05791,1.71838,1.05791,0.957211,9.3,31.363636363636363,5,8,2,2,0.7988,d,2023-10-21 16:30:00,0,1,0,1,0.1006989999999998,0.3333333333333333,0.6666666666666666,0.1776711192598783,0.6560349563499744,0.3433198380566802,0.6649475424495441,0.041666666666666664,0.6153846153846154
h,3.03496,0.0281554,2.27379,0.0281554,11.9375,30.923076923076923,9,1,5,0,2.9682,w,2023-10-28 14:00:00,1,0,0,3,2.2456346,0.8333333333333334,0.0,0.7008909597202365,0.0,0.5141700404858299,0.6533578511160577,0.20833333333333334,0.07692307692307693
a,0.535473,1.12355,0.535473,1.12355,8.95,8.125,7,4,0,1,0.6604,l,2023-11-04 17:30:00,0,0,1,0,-0.5880770000000001,0.0,0.3333333333333333,0.039409869523863446,0.42516074407921745,0.3206477732793522,0.05361432002745052,0.125,0.3076923076923077
h,2.63194,0.327706,2.63194,0.327706,9.842105263157896,19.692307692307693,14,2,3,1,2.9047,w,2023-11-11 15:00:00,1,0,0,3,2.304234,0.5,0.3333333333333333,0.5942330299246656,0.11626600677543601,0.37843596846366934,0.35791270378940515,0.4166666666666667,0.15384615384615385
a,1.82699,1.66315,1.82699,1.66315,7.666666666666667,8.523809523809524,4,4,1,0,1.4506,w,2023-11-25 17:30:00,1,0,0,3,0.1638399999999999,0.16666666666666666,0.0,0.3812056352818567,0.6345982723499846,0.23751686909581649,0.06410570633377449,0.0,0.3076923076923077
h,3.30368,1.07886,3.30368,1.07886,8.625,17.058823529411764,16,1,2,1,2.6851999999999996,w,2023-12-02 15:00:00,1,0,0,3,2.22482,0.3333333333333333,0.3333333333333333,0.7720068321202808,0.40781500067962406,0.29959514170040485,0.28863426875954545,0.5,0.07692307692307693
a,2.58815,0.526254,2.58815,0.526254,6.08,15.521739130434783,19,0,4,3,2.7039,w,2023-12-05 20:15:00,1,0,0,3,2.061896,0.6666666666666666,1.0,0.5826441491104429,0.19332939143648917,0.13473684210526315,0.24819855884707767,0.625,0.0
a,1.71667,0.628499,1.71667,0.628499,5.346153846153846,9.620689655172415,10,3,0,1,2.2739999999999996,l,2023-12-09 17:30:00,0,0,1,0,1.088171,0.0,0.3333333333333333,0.3520098067496563,0.2330142322038068,0.08720024914356896,0.09296106836207883,0.25,0.23076923076923078
h,2.76976,0.663054,2.76976,0.663054,13.76,19.416666666666668,19,3,2,0,2.6481999999999997,w,2023-12-17 14:00:00,1,0,0,3,2.106706,0.3333333333333333,0.0,0.6307066438505889,0.24642622958964142,0.6322267206477733,0.35066148156620536,0.625,0.23076923076923078
a,0.851681,0.982901,0.851681,0.982901,12.857142857142858,7.303030303030303,5,7,1,1,1.2014,d,2023-12-23 17:30:00,0,1,0,1,-0.13122,0.16666666666666666,0.3333333333333333,0.12309328638852998,0.370569975150835,0.573742047426258,0.03199096073395511,0.041666666666666664,0.5384615384615384
h,2.7884,1.59711,2.7884,0.835941,5.230769230769231,33.55555555555556,27,1,0,2,2.1643,l,2023-12-28 20:15:00,0,0,1,0,1.952459,0.0,0.6666666666666666,0.6356396591138251,0.6089658513585068,0.07972594207412022,0.7226098338988651,0.9583333333333334,0.07692307692307693
a,1.6591,1.52829,1.6591,1.52829,12.15,21.88235294117647,5,5,1,2,1.4644,l,2023-12-31 14:00:00,0,0,1,0,0.1308100000000001,0.16666666666666666,0.6666666666666666,0.33677409383632445,0.5822544156735656,0.5279352226720648,0.4155256978692198,0.041666666666666664,0.38461538461538464
h,3.52167,0.288083,3.52167,0.288083,9.772727272727273,20.25,18,0,5,0,2.9299999999999997,w,2024-01-20 12:30:00,1,0,0,3,3.233587,0.8333333333333334,0.0,0.8296971753194682,0.1008869423153311,0.3739418476260582,0.3725837813107629,0.5833333333333334,0.0
a,1.39143,0.631618,1.39143,0.631618,8.555555555555555,39.714285714285715,25,2,2,1,1.9622,w,2024-01-30 19:30:00,1,0,0,3,0.7598119999999999,0.3333333333333333,0.3333333333333333,0.2659361005149496,0.23422482458830737,0.29509671614934774,0.8846260682014999,0.875,0.15384615384615385
