h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
h,1.81736,1.46548,1.81736,1.46548,15.458333333333334,17.058823529411764,4,7,1,2,1.6047,l,2022-11-06 16:30:00,0,0,1,0,0.3518800000000002,0.16666666666666666,0.3333333333333333,0.5917816702681609,0.3231765769845548,0.44288956127080176,0.5015066160094327,0.2,0.4666666666666667
h,2.58046,1.71731,2.58046,1.71731,16.727272727272727,21.533333333333335,7,6,4,3,1.9404,w,2022-11-12 15:00:00,1,0,0,3,0.8631500000000001,0.6666666666666666,0.5,0.9536381728973227,0.39081755522840345,0.5004813643240269,0.7008166295471419,0.4,0.4
a,0.883787,2.25263,0.883787,2.25263,8.8125,11.583333333333334,5,7,2,2,0.3923999999999999,d,2022-12-26 12:30:00,0,1,0,1,-1.368843,0.3333333333333333,0.3333333333333333,0.14908810359404928,0.5346033173437076,0.14126323751891073,0.2576095025983668,0.26666666666666666,0.4666666666666667
h,0.569383,1.21733,0.569383,1.21733,10.272727272727273,17.27777777777778,6,7,0,2,0.7211000000000001,l,2023-01-01 14:00:00,0,0,1,0,-0.647947,0.0,0.3333333333333333,0.0,0.2565240385609713,0.20753678998762207,0.5112595892105914,0.3333333333333333,0.4666666666666667
a,1.66514,0.787525,1.66514,0.787525,14.235294117647058,14.75,9,8,4,0,2.1029,w,2023-01-04 20:00:00,1,0,0,3,0.877615,0.6666666666666666,0.0,0.5196000468502457,0.14107937091177397,0.387380973569458,0.39866369710467703,0.5333333333333333,0.5333333333333333
h,1.71032,2.04232,1.71032,2.04232,16.923076923076923,11.5,8,8,0,2,1.1281,l,2023-01-15 16:30:00,0,0,1,0,-0.3320000000000001,0.0,0.3333333333333333,0.5410240761895008,0.47811451881111106,0.5093680903060631,0.2538975501113586,0.4666666666666667,0.5333333333333333
a,1.16499,2.34166,1.16499,2.34166,19.58823529411765,12.619047619047619,8,11,2,4,0.5789,l,2023-01-19 19:00:00,0,0,1,0,-1.17667,0.3333333333333333,0.6666666666666666,0.28243253303819577,0.5585165774519151,0.6303283794607102,0.3037437692226111,0.4666666666666667,0.7333333333333333
a,0.993805,1.09339,0.993805,1.09339,12.952380952380953,9.275862068965518,7,7,1,0,1.2361,w,2023-01-23 20:00:00,1,0,0,3,-0.099585,0.16666666666666666,0.0,0.20125784374115338,0.22323403004910775,0.3291549600172898,0.15482681821672686,0.4,0.4666666666666667
h,1.42168,0.773747,1.42168,0.773747,20.214285714285715,5.8,3,5,1,0,1.944,w,2023-02-05 16:30:00,1,0,0,3,0.6479330000000001,0.16666666666666666,0.0,0.4041530751164025,0.1373786307368792,0.6587421655500324,0.0,0.13333333333333333,0.3333333333333333
a,1.11709,1.41208,1.11709,1.41208,16.1875,7.073170731707317,4,6,1,4,1.1009000000000002,l,2023-02-11 15:00:00,0,0,1,0,-0.2949900000000001,0.16666666666666666,0.6666666666666666,0.2597186993651033,0.3088334556796209,0.47598335854765506,0.0567113911673638,0.2,0.4
h,1.43042,0.365173,1.43042,0.365173,6.592592592592593,10.821428571428571,8,3,2,0,2.2909,w,2023-02-19 16:30:00,1,0,0,3,1.065247,0.3333333333333333,0.0,0.4082975199243947,0.027636562496390727,0.040511010253824156,0.2236716512885778,0.4666666666666667,0.2
h,0.926313,0.262281,0.926313,0.262281,11.48,8.033333333333333,5,5,2,0,2.1268,w,2023-02-26 13:30:00,1,0,0,3,0.6640320000000001,0.3333333333333333,0.0,0.1692536253222733,0.0,0.2623298033282905,0.09948032665181886,0.26666666666666666,0.3333333333333333
a,1.25588,0.562477,1.25588,0.562477,10.521739130434783,19.357142857142858,7,3,0,1,1.9382,l,2023-03-04 15:00:00,0,0,1,0,0.6934030000000001,0.0,0.16666666666666666,0.3255319138846963,0.08063197833812646,0.21883838716042886,0.6038816417435571,0.4,0.2
h,1.73482,1.62805,0.973653,0.866885,8.75,16.263157894736842,10,6,3,1,1.3958,w,2023-03-11 15:00:00,1,0,0,3,0.1067679999999999,0.5,0.16666666666666666,0.5526417990494332,0.3668425176314296,0.13842662632375188,0.46606493963193063,0.6,0.4
a,1.88473,2.52077,1.88473,1.7596,7.576923076923077,10.444444444444445,6,12,3,3,0.9445,d,2023-03-18 15:00:00,0,1,0,1,0.1251299999999999,0.5,0.5,0.6237280371691261,0.6066251253344378,0.0851856161992319,0.20687948527592182,0.3333333333333333,0.8
a,1.39177,0.823365,0.630599,0.823365,8.61111111111111,12.655172413793103,9,7,1,1,1.9082,d,2023-04-03 19:00:00,0,1,0,1,-0.192766,0.16666666666666666,0.16666666666666666,0.389969969371889,0.15070591524826896,0.13212304589006552,0.305352891482989,0.5333333333333333,0.4666666666666667
h,0.594139,1.47549,0.594139,1.47549,13.571428571428571,6.392857142857143,7,10,2,1,0.6321,w,2023-04-08 14:00:00,1,0,0,3,-0.881351,0.3333333333333333,0.16666666666666666,0.011739116208999515,0.32586524073478684,0.3572509185217203,0.026407890550429552,0.4,0.6666666666666666
h,2.30604,1.20598,2.30604,1.20598,8.909090909090908,13.157894736842104,8,5,2,3,2.0974,l,2023-04-15 14:00:00,0,0,1,0,1.1000599999999998,0.3333333333333333,0.5,0.8235101930106831,0.25347545378922975,0.14564709118415617,0.3277458680107842,0.4666666666666667,0.3333333333333333
a,0.883001,3.98532,0.883001,3.98532,14.166666666666666,14.176470588235293,2,12,1,6,0.1091,l,2023-04-23 13:00:00,0,0,1,0,-3.102319,0.16666666666666666,1.0,0.14871538807699186,1.0,0.3842662632375188,0.37311672998820905,0.06666666666666667,0.8
h,2.37239,1.96508,2.37239,1.96508,15.285714285714286,12.470588235294118,2,12,2,2,1.6641,d,2023-04-27 19:15:00,0,1,0,1,0.4073100000000003,0.3333333333333333,0.3333333333333333,0.8549728832864595,0.4573680264966335,0.43505511130322017,0.297130879077689,0.06666666666666667,0.8
a,1.44927,2.42911,1.44927,1.66794,27.733333333333334,8.75,3,7,3,4,0.6961,l,2023-04-30 15:30:00,0,0,1,0,-0.2186699999999999,0.5,0.6666666666666666,0.4172360536349959,0.5820054530720736,1.0,0.1314031180400891,0.13333333333333333,0.4666666666666667
h,1.15665,0.306669,1.15665,0.306669,7.814814814814815,10.793103448275861,1,4,1,0,2.1627,w,2023-05-06 14:00:00,1,0,0,3,0.8499809999999999,0.16666666666666666,0.0,0.2784777653381208,0.011922518136393424,0.0959825180702639,0.22240995315259962,0.0,0.26666666666666666
a,1.18505,1.79987,0.423878,1.79987,8.875,10.423076923076923,6,10,1,2,0.8294,l,2023-05-13 14:00:00,0,0,1,0,-1.375992,0.16666666666666666,0.3333333333333333,0.29194484000024656,0.41299298771782944,0.14409984871406958,0.20592770258694537,0.3333333333333333,0.6666666666666666
h,1.61667,1.15344,1.61667,1.15344,13.266666666666667,19.625,3,5,1,3,1.6936,l,2023-05-20 11:30:00,0,0,1,0,0.46323,0.16666666666666666,0.5,0.4966159232983712,0.2393633265727273,0.3434190620272315,0.6158129175946547,0.13333333333333333,0.3333333333333333
a,2.03315,1.19151,2.03315,1.19151,13.733333333333333,8.689655172413794,5,6,4,1,2.0183,w,2023-05-28 15:30:00,1,0,0,3,0.8416399999999999,0.6666666666666666,0.16666666666666666,0.6941077280618272,0.24958884395248077,0.36459909228441745,0.12871515244604873,0.26666666666666666,0.4
