h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
h,0.949316,1.61307,0.949316,1.61307,8.233333333333333,31.333333333333332,10,3,0,2,0.7955000000000001,l,2020-09-14 17:00:00,0,0,1,0,-0.663754,0.0,0.4,0.2615672863956898,0.2644867252775254,0.10630136986301368,0.8295496289765633,0.8181818181818182,0.125
a,0.849709,0.80527,0.0885404,0.80527,17.642857142857142,4.45,2,17,0,1,1.4646,l,2020-09-21 17:00:00,0,0,1,0,-0.7167296000000001,0.0,0.2,0.23112469847222872,0.06188851229508815,0.41565557729941294,0.0,0.09090909090909091,1.0
h,1.53278,1.46641,1.53278,1.46641,11.551724137931034,8.941176470588236,11,2,0,1,1.4471999999999998,l,2020-09-27 11:00:00,0,0,1,0,0.06637,0.0,0.2,0.4398896344251888,0.22770403907301412,0.2153991497401984,0.13858600526390855,0.9090909090909091,0.0625
a,0.144994,0.667131,0.144994,0.667131,19.347826086956523,13.916666666666666,3,4,1,2,0.658,l,2020-10-04 13:00:00,0,0,1,0,-0.5221370000000001,0.5,0.4,0.015744771875886226,0.027242913702390806,0.47170935080405013,0.29211667034016603,0.18181818181818182,0.1875
h,1.66363,1.35611,0.902464,0.594945,15.173913043478262,12.705882352941176,1,1,1,1,1.6344,d,2020-10-18 11:00:00,0,1,0,1,0.3075190000000001,0.5,0.2,0.47988092650089514,0.20004052967469416,0.33448481238832645,0.2547550208092935,0.0,0.0
a,1.39788,2.40286,0.636707,2.40286,19.65,14.166666666666666,8,7,1,2,0.6184,l,2020-10-24 19:00:00,0,0,1,0,-1.766153,0.5,0.4,0.39866055302654313,0.4625679862720775,0.48164383561643836,0.2998310190287268,0.6363636363636364,0.375
h,0.687544,1.89643,0.687544,1.89643,18.708333333333332,15.666666666666666,3,9,0,1,0.4224,l,2020-10-31 12:30:00,0,0,1,0,-1.208886,0.0,0.2,0.18156269710075817,0.33555410536009966,0.4506849315068493,0.34611711116009114,0.18181818181818182,0.5
a,0.743967,2.87622,0.743967,2.87622,29.375,14.5,5,14,1,4,0.1844,l,2020-11-07 17:30:00,0,0,1,0,-2.132253,0.5,0.8,0.19880708894475954,0.5812878304134078,0.8013698630136987,0.3101168172801411,0.36363636363636365,0.8125
h,0.692374,2.1142,0.692374,2.1142,14.5,14.941176470588236,7,10,0,1,0.3999,l,2020-11-22 14:00:00,0,0,1,0,-1.4218259999999998,0.0,0.2,0.1830388754784858,0.3901713532447064,0.3123287671232877,0.323730373789366,0.5454545454545454,0.5625
a,3.36544,1.71644,3.36544,1.71644,13.2,9.578947368421053,11,6,0,1,2.3808,l,2020-11-28 20:00:00,0,0,1,0,1.649,0.0,0.2,1.0,0.29041217374991285,0.26958904109589044,0.1582659536211037,0.9090909090909091,0.3125
h,0.290743,1.3904,0.290743,1.3904,17.428571428571427,5.55,3,5,1,2,0.4251,l,2020-12-06 14:15:00,0,0,1,0,-1.099657,0.5,0.4,0.060289600525042716,0.2086405454250876,0.40861056751467706,0.033943134229667174,0.18181818181818182,0.25
a,0.219115,2.27973,0.219115,2.27973,13.214285714285714,5.222222222222222,1,7,0,3,0.1313,l,2020-12-13 12:00:00,0,0,1,0,-2.060615,0.0,0.6,0.0383981502476358,0.43168668153757944,0.2700587084148728,0.02382876594910979,0.0,0.375
h,1.23525,1.78667,1.23525,1.78667,10.758620689655173,10.428571428571429,10,6,2,3,0.9158,l,2020-12-17 20:00:00,0,0,1,0,-0.55142,1.0,0.6,0.3489564351031795,0.30802602928068357,0.18932451582427967,0.18448313863786647,0.8181818181818182,0.3125
a,1.03713,2.90097,1.03713,2.90097,24.181818181818183,7.6,4,14,1,1,0.2956,d,2020-12-20 12:00:00,0,1,0,1,-1.86384,0.5,0.2,0.28840561518694763,0.5874951908631668,0.6306351183063513,0.0972007934758651,0.2727272727272727,0.8125
