h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
h,1.8678,0.633995,1.8678,0.633995,8.44,17.894736842105264,8,4,1,0,2.3222,w,2023-03-04 15:00:00,1,0,0,3,1.2338049999999998,0.3333333333333333,0.0,0.7403348367340069,0.09147658743164594,0.2471582482160347,0.3597099278659984,0.35294117647058826,0.17647058823529413
a,1.49478,2.36139,1.49478,2.36139,13.181818181818182,10.67741935483871,6,6,3,1,0.7435,w,2023-03-11 15:00:00,1,0,0,3,-0.8666100000000001,1.0,0.25,0.5683283386492635,0.4574428936040031,0.4800361245023341,0.14204061777939925,0.23529411764705882,0.29411764705882354
h,1.90027,1.64675,1.1391,1.64675,7.133333333333334,12.958333333333334,9,1,2,2,1.5468,d,2023-03-18 17:30:00,0,1,0,1,-0.5076499999999999,0.6666666666666666,0.5,0.7553073609761699,0.30603909711101024,0.18298586819644608,0.21083140783979895,0.4117647058823529,0.0
h,2.38024,0.765794,2.38024,0.765794,4.542857142857143,12.291666666666666,19,2,0,2,2.449,l,2023-04-01 16:30:00,0,0,1,0,1.614446,0.0,0.5,0.976630504201022,0.11939955420369894,0.05576365707889423,0.19072520167011228,1.0,0.058823529411764705
h,2.18903,0.202217,2.18903,0.202217,15.75,10.419354838709678,12,8,0,0,2.7888,d,2023-04-04 19:00:00,0,1,0,1,1.9868129999999995,0.0,0.0,0.8884599972609549,0.0,0.6061634252133762,0.13425757022984314,0.5882352941176471,0.4117647058823529
a,0.815308,0.601153,0.815308,0.601153,10.176470588235293,10.035714285714286,14,3,0,1,1.4924999999999995,l,2023-04-08 14:00:00,0,0,1,0,0.2141549999999999,0.0,0.25,0.25501109221036794,0.08451867367867541,0.3324389501148157,0.12268723614947623,0.7058823529411765,0.11764705882352941
h,0.46331,2.52107,0.46331,2.52107,15.55,10.375,6,11,1,2,0.2155,l,2023-04-15 14:00:00,0,0,1,0,-2.05776,0.3333333333333333,0.5,0.09269823147144363,0.49127273551601625,0.5963411221491535,0.13291985893226316,0.23529411764705882,0.5882352941176471
h,1.21124,0.695344,1.21124,0.695344,8.333333333333334,14.4,10,3,0,2,1.8125,l,2023-04-26 18:45:00,0,0,1,0,0.5158960000000001,0.0,0.5,0.4375827419870251,0.10447400083006839,0.2419196865817826,0.25431107868174635,0.47058823529411764,0.11764705882352941
a,0.785202,2.7832,0.785202,2.7832,23.76923076923077,12.458333333333334,8,13,1,3,0.2658,l,2023-05-02 19:00:00,0,0,1,0,-1.997998,0.3333333333333333,0.75,0.24112865257887553,0.5468076582389372,1.0,0.19575175321253396,0.35294117647058826,0.7058823529411765
a,1.76852,1.21755,1.76852,1.21755,6.3478260869565215,19.3125,13,9,3,1,1.8037,w,2023-05-06 14:00:00,1,0,0,3,0.5509700000000002,1.0,0.25,0.6945549720354565,0.21510868535852995,0.1444084170311654,0.4024686853946248,0.6470588235294118,0.47058823529411764
h,0.999181,1.96797,0.999181,1.96797,5.15,13.884615384615385,10,2,2,2,0.652,d,2023-05-13 14:00:00,0,1,0,1,-0.968789,0.6666666666666666,0.5,0.3397983712365221,0.37409284096732837,0.08558136280957046,0.23876743468133474,0.47058823529411764,0.058823529411764705
a,1.15648,1.20557,1.15648,1.20557,22.842105263157894,9.695652173913043,7,12,0,1,1.3201,l,2023-05-21 15:00:00,0,0,1,0,-0.04909,0.0,0.25,0.41233188188536685,0.21257059977419934,0.9544674615039066,0.11243119775391398,0.29411764705882354,0.6470588235294118
a,1.68364,4.92231,1.68364,4.16115,11.7,14.538461538461538,11,18,1,4,0.0826,l,2023-05-25 19:00:00,0,0,1,0,-2.47751,0.3333333333333333,1.0,0.6554152166404829,1.0,0.40726178816286546,0.2584869830400659,0.5294117647058824,1.0
h,2.01924,1.51899,2.01924,1.51899,6.724137931034483,16.333333333333332,17,5,1,1,1.7055999999999998,d,2023-05-28 15:30:00,0,1,0,1,0.5002499999999999,0.3333333333333333,0.25,0.8101666529099588,0.2789718338176811,0.16288966192711676,0.31261907657383753,0.8823529411764706,0.23529411764705882
