h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
h,1.44281,1.27062,1.44281,0.509456,9.344827586206897,12.695652173913043,3,6,1,3,1.4766,l,2020-09-14 19:15:00,0,0,1,0,0.933354,0.3333333333333333,0.75,0.42993030632202295,0.4166095301867606,0.21930761712090563,0.20318791874202263,0.1,0.46153846153846156
a,1.8766,0.520678,1.11546,0.520678,10.842105263157896,11.952380952380953,3,3,3,0,2.5109,w,2020-09-20 13:00:00,1,0,0,3,0.5947819999999999,1.0,0.0,0.5772761517731161,0.14949859399737497,0.27852756479200647,0.18041297768489623,0.1,0.23076923076923078
h,2.97659,1.57583,2.21546,0.814659,6.638888888888889,11.125,10,6,2,3,2.3391,l,2020-09-26 11:30:00,0,0,1,0,1.4008010000000002,0.6666666666666666,0.75,0.9509107596196501,0.5253178420753631,0.11228301472203914,0.15506078877137489,0.45,0.46153846153846156
a,1.16568,2.34034,1.16568,2.34034,9.166666666666666,9.06060606060606,7,10,2,4,0.5306,l,2020-10-03 14:00:00,0,0,1,0,-1.1746599999999998,0.6666666666666666,1.0,0.33579730613792136,0.7976175423537143,0.2122610415293342,0.09180467320232072,0.3,0.7692307692307693
a,1.0935,0.761169,1.0935,0.0,6.391304347826087,13.590909090909092,7,1,1,1,1.5263,d,2020-10-18 13:00:00,0,1,0,1,1.0935,0.3333333333333333,0.25,0.31127985962080496,0.23515558634494524,0.1024906136252902,0.2306199286529424,0.3,0.07692307692307693
h,0.546807,0.295654,0.546807,0.295654,10.708333333333334,14.421052631578947,4,4,1,1,1.5782999999999998,d,2020-10-26 17:30:00,0,1,0,1,0.251153,0.3333333333333333,0.25,0.12558414905303147,0.06935056747655029,0.27323665128543184,0.2560567674003631,0.15,0.3076923076923077
a,0.324457,1.97236,0.324457,1.21119,14.785714285714286,9.566666666666666,7,3,1,2,0.1921999999999999,l,2020-11-01 19:15:00,0,0,1,0,-0.886733,0.3333333333333333,0.5,0.050058321495802006,0.6665520968939718,0.43450419060175166,0.10731112648677142,0.3,0.23076923076923078
h,1.59022,0.326933,1.59022,0.326933,10.045454545454545,13.85,16,2,0,0,2.3829,d,2020-11-06 17:30:00,0,1,0,1,1.263287,0.0,0.0,0.48000119564161453,0.0804913796634498,0.2470186372625397,0.2385588613225264,0.75,0.15384615384615385
a,1.50038,1.76514,1.50038,1.76514,12.235294117647058,18.357142857142858,4,6,2,1,1.1105,w,2020-11-21 15:00:00,1,0,0,3,-0.2647599999999999,0.6666666666666666,0.25,0.4494851607968136,0.5927454182479373,0.3336306177052231,0.37666445445431307,0.15,0.46153846153846156
h,2.30722,0.28109,0.784881,0.28109,12.565217391304348,9.409090909090908,3,1,1,1,2.8297999999999996,d,2020-11-28 12:30:00,0,1,0,1,0.5037910000000001,0.3333333333333333,0.25,0.7235452404292626,0.0641632280894214,0.3466796595110487,0.10248276977544543,0.1,0.07692307692307693
