h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
a,1.29994,1.93258,1.29994,1.93258,20.047619047619047,8.947368421052632,9,11,1,1,0.9087,d,2023-08-13 15:30:00,0,1,0,1,-0.6326399999999999,0.25,0.3333333333333333,0.12364682162762192,0.6665177507473737,0.8555217831813576,0.0236941707979869,0.3181818181818182,0.5882352941176471
h,3.25448,1.3867,2.33406,1.3867,7.260869565217392,11.125,11,8,3,1,2.5404,w,2023-08-19 14:00:00,1,0,0,3,0.94736,0.75,0.3333333333333333,0.4425233030391921,0.4686510845640041,0.22978723404255322,0.05977290580589873,0.4090909090909091,0.4117647058823529
a,0.856121,1.62037,0.856121,1.62037,16.08695652173913,10.80952380952381,5,5,2,1,0.8074,w,2023-08-27 15:30:00,1,0,0,3,-0.7642490000000001,0.5,0.3333333333333333,0.05123927760007493,0.5533501097839572,0.6617021276595744,0.05454613467182203,0.13636363636363635,0.23529411764705882
h,2.73138,0.615503,2.73138,0.615503,8.551724137931034,67.875,11,3,3,0,2.705,w,2023-09-03 13:00:00,1,0,0,3,2.115877,0.75,0.0,0.35718133642485195,0.18911312867513463,0.29295671313279525,1.0,0.4090909090909091,0.11764705882352941
a,2.82701,0.538833,2.82701,0.538833,10.0,18.363636363636363,16,9,3,1,2.8023,w,2023-09-16 11:30:00,1,0,0,3,2.288177,0.75,0.3333333333333333,0.37278304215478764,0.16132233711603935,0.3638297872340426,0.17970175222192647,0.6363636363636364,0.47058823529411764
h,4.14262,1.53878,3.38145,1.53878,6.057142857142857,18.4,14,1,3,1,2.7253,w,2023-09-24 13:00:00,1,0,0,3,1.84267,0.75,0.3333333333333333,0.5874202906684408,0.5237759519216044,0.17088145896656534,0.1803042205241734,0.5454545454545454,0.0
a,1.12299,2.18823,1.12299,2.18823,16.0,7.517241379310345,7,18,1,2,0.6294,l,2023-09-30 16:30:00,0,0,1,0,-1.06524,0.25,0.6666666666666666,0.09477803747084979,0.7591839286798467,0.6574468085106383,0.0,0.22727272727272727,1.0
a,2.51029,2.23187,1.74913,2.23187,7.694444444444445,15.428571428571429,15,4,2,2,1.58,d,2023-10-08 13:00:00,0,1,0,1,-0.4827399999999997,0.5,0.6666666666666666,0.3211112630186878,0.77500224280061,0.2510047281323877,0.13107395354056783,0.5909090909090909,0.17647058823529413
h,2.28568,0.0937725,1.52459,0.0937725,3.3461538461538463,29.153846153846153,13,5,2,0,2.8639,w,2023-10-21 11:30:00,1,0,0,3,1.4308175,0.5,0.0,0.2844669137140674,0.0,0.03821603927986908,0.35847263498481097,0.5,0.23529411764705882
h,2.70428,0.642014,2.70428,0.642014,7.947368421052632,31.285714285714285,11,3,3,0,2.7153,w,2023-10-29 14:00:00,1,0,0,3,2.0622659999999997,0.75,0.0,0.35276006459298687,0.19872264576165055,0.2633818589025756,0.39379316677038595,0.4090909090909091,0.11764705882352941
a,3.03925,1.3411,3.03925,1.3411,3.769230769230769,21.705882352941178,14,1,1,1,2.4793,d,2023-11-05 16:30:00,0,1,0,1,1.69815,0.25,0.3333333333333333,0.407409268486708,0.4521223237045448,0.05891980360065467,0.23507567706079793,0.5454545454545454,0.0
h,1.56004,1.44954,1.56004,1.44954,6.592592592592593,10.590909090909092,11,8,3,0,1.4565,w,2023-11-12 14:00:00,1,0,0,3,0.1105,0.75,0.0,0.16608124241980288,0.4914288769413818,0.1970843183609141,0.050924152616647095,0.4090909090909091,0.4117647058823529
a,0.766278,1.79622,0.766278,1.79622,23.0,11.714285714285714,6,11,1,1,0.6095999999999999,d,2023-11-25 12:30:00,0,1,0,1,-1.029942,0.25,0.3333333333333333,0.036581701024788825,0.6170909562123764,1.0,0.06953611981106088,0.18181818181818182,0.5882352941176471
h,2.72831,1.51005,2.72831,1.51005,8.347826086956522,14.291666666666666,17,5,4,3,2.1870999999999996,w,2023-12-03 14:00:00,1,0,0,3,1.21826,1.0,1.0,0.3566804764793233,0.5133621076344933,0.28297872340425534,0.11223785379323477,0.6818181818181818,0.23529411764705882
