date,deep,deep_allowed,draws,h_a,loses,missed,npxG,npxGA,npxGD,ppda,ppda_allowed,pts,result,scored,wins,xG,xGA,xpts,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
2019-08-11 14:00:00,1,10,0,h,1,1,0.380551,1.13309,-0.752539,13.206896551724139,11.052631578947368,0,l,0,0,0.380551,1.13309,0.6213,0.0,0.2,0.10845477930402503,0.26694554231828516,0.1492163009404389,0.6208494871318007,0.07692307692307693,0.4090909090909091
2019-08-17 15:00:00,6,9,0,a,1,3,0.920429,2.09572,-1.175291,17.5,13.928571428571429,0,l,1,0,0.920429,2.09572,0.565,0.25,0.6,0.28783376183587367,0.5946215963310685,0.22727272727272727,0.8600551392070828,0.46153846153846156,0.36363636363636365
2019-08-25 16:30:00,5,8,0,a,0,0,0.51428,1.25927,-0.7449899999999999,32.3,4.842105263157895,3,w,1,1,0.51428,1.25927,0.6756,0.25,0.0,0.15288735843301637,0.3098967951312382,0.4963636363636363,0.10429035349994992,0.38461538461538464,0.3181818181818182
2019-08-31 15:00:00,2,6,1,h,0,1,1.04131,1.1068,-0.06549,19.6,12.0,1,d,1,0,1.04131,1.1068,1.3018,0.25,0.2,0.3279974854686803,0.2579965136572253,0.2654545454545455,0.6996466431095407,0.15384615384615385,0.22727272727272727
2019-09-14 11:30:00,4,19,0,a,1,3,0.291073,2.93281,-2.641737,41.9,6.958333333333333,0,l,1,0,0.291073,2.93281,0.0716,0.25,0.6,0.07872496516271024,0.8795642514047319,0.6709090909090909,0.280307148681707,0.3076923076923077,0.8181818181818182
2019-09-21 16:30:00,4,6,1,h,0,0,1.09807,1.21592,-0.1178499999999997,22.9,6.095238095238095,1,d,0,0,1.09807,1.21592,1.2702,0.0,0.0,0.3468564703662086,0.29514059914580854,0.32545454545454544,0.2085193957985477,0.3076923076923077,0.22727272727272727
2019-09-29 15:30:00,1,13,0,a,1,5,0.054134,1.82438,-1.770246,35.72727272727273,5.5588235294117645,0,l,0,0,0.054134,1.82438,0.12,0.0,1.0,0.0,0.5022583617592925,0.5586776859504132,0.16390323457461264,0.07692307692307693,0.5454545454545454
2019-10-06 16:30:00,1,5,0,h,0,0,0.650296,0.969204,-0.3189079999999999,28.454545454545453,6.818181818181818,3,w,1,1,0.650296,0.969204,1.0303,0.25,0.0,0.19807981244679712,0.21115929236977019,0.42644628099173554,0.268650077837357,0.07692307692307693,0.18181818181818182
2019-10-19 15:00:00,1,12,0,a,1,1,0.197082,2.30068,-2.103598,23.5,4.6521739130434785,0,l,0,0,0.197082,2.30068,0.1328,0.0,0.2,0.04749566901218924,0.6643892994261933,0.33636363636363636,0.08849285604547551,0.07692307692307693,0.5
2019-10-27 14:00:00,3,6,1,h,0,1,0.603104,1.93255,-1.329446,38.625,9.6,1,d,1,0,0.603104,1.93255,0.4095,0.25,0.2,0.18239987560246748,0.5390790704039045,0.6113636363636363,0.5000271812992662,0.23076923076923078,0.22727272727272727
2019-11-02 15:00:00,5,17,0,a,0,2,1.93192,1.53597,0.39595,14.470588235294118,4.166666666666667,3,w,3,1,1.93192,1.53597,1.6709999999999998,0.75,0.4,0.6239101094924222,0.40408455589636827,0.17219251336898395,0.048110899701005724,0.38461538461538464,0.7272727272727273
2019-11-09 15:00:00,5,10,0,h,0,1,2.3306,1.9213,0.4093,18.88235294117647,7.823529411764706,3,w,2,1,2.3306,1.9213,1.6707999999999998,0.5,0.2,0.7563748751539188,0.535249607777928,0.2524064171122995,0.35226963848871967,0.38461538461538464,0.4090909090909091
2019-11-25 20:00:00,3,14,0,a,1,2,0.69784,2.6985,-2.00066,17.6,7.333333333333333,0,l,0,0,0.69784,2.6985,0.2289,0.0,0.4,0.21387670423622773,0.7998059058142817,0.22909090909090912,0.31149768958956237,0.23076923076923078,0.5909090909090909
2019-11-30 12:30:00,2,12,1,h,0,2,0.208252,2.44389,-2.235638,38.55555555555556,4.115384615384615,1,d,2,0,0.208252,2.44389,0.1259,0.5,0.4,0.051206994968943806,0.7131375076631802,0.6101010101010101,0.04384552658540151,0.15384615384615385,0.5
2019-12-05 19:30:00,3,13,0,a,0,0,0.533775,1.09175,-0.557975,60.0,7.3125,3,w,2,1,0.533775,1.09175,0.8197,0.5,0.0,0.1593647352930818,0.25287354365536335,1.0,0.3097648817613482,0.23076923076923078,0.5454545454545454
2019-12-08 14:00:00,3,6,0,h,0,1,1.10449,1.89255,-0.78806,13.8,4.866666666666666,3,w,2,1,1.10449,1.89255,0.761,0.5,0.2,0.34898956908083384,0.5254632032893212,0.16,0.10633324272900241,0.23076923076923078,0.22727272727272727
2019-12-14 15:00:00,2,2,0,a,1,1,1.08726,1.43602,-0.3487600000000002,10.45,7.148148148148148,0,l,0,0,1.08726,1.43602,0.9981,0.0,0.2,0.343264757421489,0.3700619079438033,0.09909090909090908,0.29609495333876956,0.15384615384615385,0.045454545454545456
2019-12-21 15:00:00,6,14,0,h,0,0,0.714368,0.985368,-0.271,12.5,8.652173913043478,3,w,1,1,0.714368,0.985368,1.1211,0.25,0.0,0.21936827052210414,0.21666146427077332,0.13636363636363635,0.42119195906259976,0.46153846153846156,0.5909090909090909
2019-12-26 17:30:00,4,6,0,a,1,4,1.05018,1.99638,-0.9462000000000002,40.45454545454545,5.518518518518518,0,l,1,0,1.05018,1.99638,0.6888000000000001,0.25,0.8,0.3309446171818775,0.5608065903520008,0.6446280991735537,0.16055087433179302,0.3076923076923077,0.22727272727272727
2019-12-28 15:00:00,6,6,0,h,1,2,1.63211,2.82576,-1.19365,14.705882352941176,8.5,0,l,1,0,1.63211,2.82576,0.6507,0.25,0.4,0.5242957285528885,0.8431247870393284,0.1764705882352941,0.408534927969557,0.46153846153846156,0.22727272727272727
2020-01-01 15:00:00,2,16,0,h,1,3,0.780118,2.43642,-1.6563020000000002,39.92307692307692,3.588235294117647,0,l,0,0,0.780118,2.43642,0.276,0.0,0.6,0.24121425813684125,0.7105947444795317,0.6349650349650349,0.0,0.15384615384615385,0.6818181818181818
2020-01-11 15:00:00,2,2,1,a,0,1,0.184495,2.04805,-1.863555,16.695652173913043,4.733333333333333,1,d,1,0,0.184495,2.04805,0.1222999999999999,0.25,0.2,0.04331353294972998,0.5783948866972638,0.2126482213438735,0.09524327262843163,0.15384615384615385,0.045454545454545456
2020-01-18 17:30:00,3,11,0,h,0,0,0.892988,2.05436,-1.161372,23.272727272727273,4.233333333333333,3,w,1,1,0.892988,2.05436,0.5625,0.25,0.0,0.278716259993501,0.5805427897345893,0.3322314049586777,0.05365588475129111,0.23076923076923078,0.45454545454545453
2020-01-21 19:30:00,2,5,1,a,0,2,0.570931,2.05254,-1.4816090000000002,15.08695652173913,11.72,1,d,2,0,0.570931,2.05254,0.3611,0.5,0.4,0.1717101271685673,0.5799232677808758,0.183399209486166,0.676357705898342,0.15384615384615385,0.18181818181818182
2020-02-01 15:00:00,2,9,1,h,0,0,0.937293,2.39985,-1.462557,11.318181818181818,7.6923076923076925,1,d,0,0,0.937293,2.39985,0.412,0.0,0.0,0.2934369669329828,0.698146437970024,0.11487603305785124,0.34135530139879144,0.15384615384615385,0.36363636363636365
2020-02-16 16:30:00,4,16,0,a,1,4,1.16662,3.02257,-1.85595,19.555555555555557,5.655172413793103,0,l,0,0,1.16662,3.02257,0.3126,0.0,0.8,0.369632781407885,0.910118257209857,0.2646464646464647,0.17191703142720563,0.3076923076923077,0.6818181818181818
2020-02-22 15:00:00,2,8,0,a,1,1,0.164495,1.75552,-1.591025,9.65,6.878048780487805,0,l,0,0,0.164495,1.75552,0.2245,0.0,0.2,0.03666836561444872,0.4788186465215374,0.08454545454545455,0.2736294990022474,0.15384615384615385,0.3181818181818182
2020-02-29 15:00:00,5,1,1,h,0,0,1.11713,0.617612,0.4995179999999999,6.636363636363637,8.857142857142858,1,d,0,0,1.11713,0.617612,1.7626,0.0,0.0,0.3531893148367316,0.09147854360600584,0.029752066115702486,0.4382402050246574,0.38461538461538464,0.0
2020-03-07 15:00:00,4,4,0,a,0,0,2.30267,0.348871,1.953799,5.0,12.523809523809524,3,w,1,1,3.06384,0.348871,2.9078,0.25,0.0,1.0,0.0,0.0,0.7432143827903546,0.3076923076923077,0.13636363636363635
2020-06-21 13:00:00,4,4,0,h,0,0,2.15148,0.57107,1.58041,27.7,15.61111111111111,3,w,3,1,2.15148,0.57107,2.5711,0.75,0.0,0.6968607564991398,0.07563580142483241,0.4127272727272727,1.0,0.3076923076923077,0.13636363636363635
2020-06-24 17:00:00,3,8,1,h,0,1,0.661808,1.22985,-0.5680420000000002,9.470588235294118,9.91304347826087,1,d,1,0,0.661808,1.22985,0.8392999999999999,0.25,0.2,0.201904770764985,0.2998823248684623,0.08128342245989305,0.5260645024049541,0.23076923076923078,0.3181818181818182
2020-07-01 17:00:00,9,10,0,a,0,1,2.23457,1.27503,0.95954,17.88235294117647,10.391304347826088,3,w,4,1,2.23457,1.27503,2.0828,1.0,0.2,0.7244681041935659,0.3152614467743841,0.23422459893048128,0.5658437429830886,0.6923076923076923,0.4090909090909091
2020-07-05 13:15:00,13,4,1,h,0,2,1.49121,2.03065,-0.5394400000000001,17.0,12.96,1,d,2,0,1.49121,2.03065,0.95,0.5,0.4,0.47748052467583213,0.5724719845024201,0.21818181818181817,0.7794944278336505,1.0,0.13636363636363635
2020-07-08 17:00:00,1,23,0,a,1,5,0.21643,3.28662,-3.07019,33.333333333333336,6.384615384615385,0,l,0,0,0.21643,3.28662,0.0549,0.0,1.0,0.05392420389234032,1.0,0.5151515151515152,0.23258828695088551,0.07692307692307693,1.0
2020-07-11 11:30:00,1,11,0,a,1,2,1.49134,1.60621,-0.1148699999999998,12.083333333333334,6.25,0,l,1,0,1.49134,3.12855,0.3524,0.25,0.4,0.47752371826351153,0.9461934971299454,0.1287878787878788,0.22139168252242455,0.07692307692307693,0.45454545454545453
2020-07-15 17:00:00,5,7,0,h,1,3,1.05748,1.7498,-0.69232,17.733333333333334,11.74074074074074,0,l,1,0,1.05748,1.7498,0.7338,0.25,0.6,0.33337010325925526,0.476871577524152,0.23151515151515153,0.6780828123584307,0.38461538461538464,0.2727272727272727
2020-07-20 17:00:00,3,4,1,a,0,0,0.929091,0.855896,0.073195,15.428571428571429,6.730769230769231,1,d,0,0,0.929091,0.855896,1.3894,0.0,0.0,0.290711783808784,0.17258962559429006,0.18961038961038962,0.26137955548121355,0.23076923076923078,0.13636363636363635
2020-07-26 15:00:00,0,7,0,h,1,3,0.339294,0.56818,-0.228886,19.17391304347826,6.0,0,l,1,0,0.339294,0.56818,1.0681,0.25,0.6,0.0947467958664401,0.07465205502580377,0.25770750988142294,0.2005979885838543,0.0,0.2727272727272727
