h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
h,1.3333,1.78728,1.3333,1.78728,25.666666666666668,11.580645161290322,3,13,0,3,1.0335,l,2021-08-14 16:30:00,0,0,1,0,-0.45398,0.0,0.42857142857142855,0.738092057279443,0.3591200405458849,0.6067499999999999,0.22557489179031365,0.25,0.5789473684210527
a,0.0250088,2.43928,0.0250088,2.43928,27.583333333333332,7.617647058823529,0,16,0,5,0.0388,l,2021-08-21 14:00:00,0,0,1,0,-2.4142712,0.0,0.7142857142857143,0.0,0.5162522144912015,0.6628124999999998,0.10303049988631564,0.0,0.7368421052631579
h,1.44084,1.27371,0.679671,1.27371,10.96,8.772727272727273,2,3,1,2,1.5021,l,2021-08-28 14:00:00,0,0,1,0,-0.5940389999999999,0.3333333333333333,0.2857142857142857,0.7987623574693635,0.2353495335319336,0.17658,0.1387480548165253,0.16666666666666666,0.05263157894736842
a,0.577292,2.68515,0.577292,2.68515,19.363636363636363,12.5,5,13,0,1,0.2151,l,2021-09-11 14:00:00,0,0,1,0,-2.107858,0.0,0.14285714285714285,0.3115788314473675,0.5755069500861938,0.42238636363636356,0.25400331308669244,0.4166666666666667,0.5789473684210527
h,0.782665,2.42487,0.782665,2.42487,8.074074074074074,10.4,12,7,1,3,0.3517,l,2021-09-18 14:00:00,0,0,1,0,-1.6422049999999997,0.3333333333333333,0.42857142857142855,0.42744308252514823,0.5127794006467965,0.09216666666666665,0.1890668139149641,1.0,0.2631578947368421
a,0.800903,2.26681,0.800903,1.50564,14.0,10.607142857142858,4,6,0,2,0.2946999999999999,l,2021-09-25 14:00:00,0,0,1,0,-0.7047370000000001,0.0,0.2857142857142857,0.43773232313202726,0.4746868984783967,0.26549999999999996,0.19547211485367202,0.3333333333333333,0.21052631578947367
a,0.673617,0.584725,0.673617,0.584725,16.166666666666668,7.6923076923076925,9,6,0,0,1.4089,d,2021-10-02 14:00:00,0,1,0,1,0.0888919999999999,0.0,0.0,0.36592202157005754,0.06930396471948896,0.328875,0.10533916663127045,0.75,0.21052631578947367
h,1.16088,1.17572,1.16088,1.17572,24.0,5.913043478260869,6,15,0,0,1.3029,d,2021-10-16 14:00:00,0,1,0,1,-0.0148400000000001,0.0,0.0,0.6408187342485142,0.21173391738944658,0.5579999999999999,0.05032050512568122,0.5,0.6842105263157895
a,0.267429,3.10509,0.267429,2.34393,18.166666666666668,6.888888888888889,0,10,0,7,0.047,l,2021-10-23 11:30:00,0,0,1,0,-2.076501,0.0,1.0,0.13676498331877035,0.6767126021208506,0.38737499999999997,0.08049573593471994,0.0,0.42105263157894735
h,0.661887,1.16855,0.661887,1.16855,8.727272727272727,4.285714285714286,2,5,1,2,0.8668,l,2021-10-31 14:00:00,0,0,1,0,-0.506663,0.3333333333333333,0.2857142857142857,0.3593043665465522,0.21000594547658163,0.11127272727272723,0.0,0.16666666666666666,0.15789473684210525
