h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
h,1.06014,2.10585,1.06014,2.10585,17.294117647058822,6.136363636363637,5,8,1,0,0.6512,w,2021-08-15 15:30:00,1,0,0,3,-1.04571,0.2,0.0,0.2356552827077983,0.7098507915604207,0.2067799440571118,0.016563986432364546,0.25,0.36363636363636365
a,1.72636,1.51127,0.965189,1.51127,13.764705882352942,7.37037037037037,6,9,1,0,1.5867,w,2021-08-22 13:00:00,1,0,0,3,-0.5460809999999999,0.2,0.0,0.3954376896819494,0.4908845707955672,0.1441573080616207,0.05817630967201291,0.3,0.4090909090909091
h,0.920963,0.596016,0.920963,0.596016,11.523809523809524,19.25,16,4,1,0,1.6041999999999998,w,2021-08-29 13:00:00,1,0,0,3,0.324947,0.2,0.0,0.20227586441437953,0.15382360436562473,0.10439690425495962,0.45877297944087897,0.8,0.18181818181818182
a,0.0775646,2.89372,0.0775646,2.13255,12.761904761904763,6.035714285714286,1,7,0,3,0.0144,l,2021-09-11 11:30:00,0,0,1,0,-2.0549854,0.0,1.0,0.0,1.0,0.12636452735813988,0.013169958508803268,0.05,0.3181818181818182
h,0.70567,2.5869,0.70567,2.5869,14.9,9.3125,0,15,0,3,0.276,l,2021-09-19 15:30:00,0,0,1,0,-1.88123,0.0,1.0,0.15064121858464474,0.8870072726040695,0.16430092264017035,0.12366746437506798,0.0,0.6818181818181818
a,0.980166,1.44499,0.980166,1.44499,12.5,16.4,2,5,1,3,0.9357,l,2021-09-26 15:30:00,0,0,1,0,-0.464824,0.2,1.0,0.21647477444423555,0.46647560797762094,0.12171753016323635,0.36266724681823126,0.1,0.22727272727272727
h,1.78187,1.07395,1.78187,1.07395,7.85,7.2727272727272725,11,11,2,1,1.8999,w,2021-10-03 13:00:00,1,0,0,3,0.7079200000000001,0.4,0.3333333333333333,0.4087508916439667,0.32983255480968515,0.03921220723917672,0.05488365653708848,0.55,0.5
a,1.55008,0.645658,1.55008,0.645658,9.15,11.5625,10,3,3,2,2.1853,w,2021-10-17 15:30:00,1,0,0,3,0.904422,0.6,0.6666666666666666,0.3531596993763396,0.17210528409116013,0.06227821149751598,0.1995404111824214,0.5,0.13636363636363635
a,0.672198,1.73468,0.672198,1.73468,11.3,21.58823529411765,2,6,0,1,0.5223,l,2021-10-24 13:00:00,0,0,1,0,-1.062482,0.0,0.3333333333333333,0.14261348491372702,0.5731598632391003,0.10042583392476936,0.5376213359269522,0.1,0.2727272727272727
h,1.15787,1.38612,1.15787,1.38612,7.172413793103448,10.275862068965518,3,9,0,3,1.1688,l,2021-10-30 16:30:00,0,0,1,0,-0.22825,0.0,1.0,0.25909428879225055,0.4447955289025984,0.027189740828663038,0.1561532950483314,0.15,0.4090909090909091
a,0.801798,0.597906,0.801798,0.597906,9.041666666666666,10.419354838709678,3,9,0,0,1.5282,d,2021-11-07 14:00:00,0,1,0,1,0.2038919999999999,0.0,0.0,0.17369601012139116,0.1545196354417551,0.06035604447598769,0.1609920591754596,0.15,0.4090909090909091
h,2.31744,1.46689,2.31744,1.46689,9.59375,7.419354838709677,8,5,2,1,2.0156,w,2021-11-21 16:30:00,1,0,0,3,0.8505499999999999,0.4,0.3333333333333333,0.5371989473960398,0.4745407299708772,0.07015170333569909,0.059828130098988345,0.4,0.22727272727272727
h,2.07248,0.225492,2.07248,0.225492,17.5,15.8125,6,7,2,0,2.7792,w,2021-12-02 19:30:00,1,0,0,3,1.846988,0.4,0.0,0.4784491374047635,0.017370578729584925,0.21043293115684883,0.342855977374089,0.3,0.3181818181818182
h,2.00668,1.06562,2.00668,1.06562,24.05263157894737,22.545454545454547,3,9,3,0,2.0734,w,2021-12-05 14:00:00,1,0,0,3,0.9410599999999998,0.6,0.0,0.4626680405014896,0.3267648622889626,0.32669679877479363,0.5699000227445785,0.15,0.4090909090909091
h,2.79777,1.54944,2.79777,1.54944,21.181818181818183,6.638888888888889,11,13,2,2,2.2655000000000003,d,2021-12-19 16:30:00,0,1,0,1,1.24833,0.4,0.6666666666666666,0.6523985564469449,0.5049414523701147,0.2757597264339635,0.033509796100898034,0.55,0.5909090909090909
h,2.82148,0.178324,2.82148,0.178324,5.666666666666667,14.0,15,2,3,0,2.9006000000000003,w,2021-12-26 15:00:00,1,0,0,3,2.6431560000000003,0.6,0.0,0.6580850276867113,0.0,0.00047314880529927757,0.2817361035570543,0.75,0.09090909090909091
a,2.80917,0.353043,2.048,0.353043,7.642857142857143,8.142857142857142,10,0,1,1,2.8349,d,2021-12-28 15:00:00,0,1,0,1,1.694957,0.2,0.3333333333333333,0.6551326674605821,0.06434383787852674,0.0355368549122985,0.08422557536013424,0.5,0.0
a,1.93752,0.303514,1.93752,0.303514,5.64,31.77777777777778,20,0,1,0,2.621,w,2022-01-01 15:00:00,1,0,0,3,1.6340059999999998,0.2,0.0,0.44608110035209103,0.04610377270939487,0.0,0.8812260536398469,1.0,0.0
a,4.24711,1.95031,4.24711,1.95031,16.130434782608695,29.5,11,6,3,2,2.5865,w,2022-01-19 19:30:00,1,0,0,3,2.2968,0.6,0.6666666666666666,1.0,0.6525700118877689,0.18613262566729408,0.8044164037854891,0.55,0.2727272727272727
a,0.328818,1.04212,0.328818,1.04212,16.956521739130434,5.645161290322581,4,4,0,2,0.6659999999999999,l,2022-01-23 16:30:00,0,0,1,0,-0.7133019999999999,0.0,0.6666666666666666,0.06025918317138362,0.31811050763866483,0.20078995278797787,0.0,0.2,0.18181818181818182
h,1.74286,1.73293,1.74286,1.73293,10.842105263157896,9.48,4,7,2,3,1.3881,l,2022-02-09 19:45:00,0,0,1,0,0.0099299999999999,0.4,1.0,0.39939495562274,0.5725153900204611,0.09230137088640696,0.1293157837485043,0.2,0.3181818181818182
