name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points
Bénie Traoré,Sheffield Utd,Crystal Palace,2023-08-12,True,86,0.0,0.0,0.0,0.24,2,0.0,2.0,0.0,0,1,2.0,0.0,86.0,2.0
Bénie Traoré,Sheffield Utd,Nottingham Forest,2023-08-18,False,81,0.0,0.32,0.0,0.0,2,1.0,0.0,2.4,0,1,2.0,0.16,83.5,2.0
Bénie Traoré,Sheffield Utd,Manchester City,2023-08-27,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,0.5,0,1,2.0,0.11,85.67,1.0
Bénie Traoré,Sheffield Utd,Everton,2023-09-02,True,15,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,1.75,0.08,68.0,0.0
Bénie Traoré,Sheffield Utd,Tottenham,,False,0,,,,,0,,,0.0,0,0,1.4,0.06,54.4,1.0
Bénie Traoré,Sheffield Utd,Newcastle United,2023-09-24,True,45,0.0,0.0,0.0,0.1,1,0.0,1.0,2.7,0,0,1.2,0.06,52.83,0.0
Bénie Traoré,Sheffield Utd,West Ham,,False,0,,,,,0,,,0.0,0,0,0.8,0.0,45.29,0.0
Bénie Traoré,Sheffield Utd,Fulham,,False,0,,,,,0,,,0.0,0,0,0.4,0.0,39.62,1.0
Bénie Traoré,Sheffield Utd,Manchester United,2023-10-21,True,6,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0.4,0.0,35.89,0.0
Bénie Traoré,Sheffield Utd,Arsenal,,False,0,,,,,0,,,0.0,0,0,0.4,0.0,32.3,0.0
Bénie Traoré,Sheffield Utd,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0.2,0.0,29.36,0.0
Bénie Traoré,Sheffield Utd,Brighton,,False,0,,,,,0,,,0.0,0,0,0.2,0.0,26.92,0.0
Bénie Traoré,Sheffield Utd,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0.2,0.0,24.85,1.0
Bénie Traoré,Sheffield Utd,Burnley,2023-12-02,False,45,0.0,0.0,0.0,0.06,1,0.0,1.0,2.0,0,0,0.2,0.0,26.29,1.0
Bénie Traoré,Sheffield Utd,Liverpool,2023-12-06,True,15,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0.4,0.0,25.53,0.0
Bénie Traoré,Sheffield Utd,Brentford,,True,0,,,,,0,,,0.0,0,0,0.4,0.0,23.94,0.0
Bénie Traoré,Sheffield Utd,Chelsea,,False,0,,,,,0,,,0.0,0,0,0.4,0.0,22.53,0.0
Bénie Traoré,Sheffield Utd,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0.4,0.0,21.28,0.0
Bénie Traoré,Sheffield Utd,Luton,,True,0,,,,,0,,,0.0,0,0,0.2,0.0,20.16,0.0
Bénie Traoré,Sheffield Utd,Manchester City,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,19.15,0.0
Bénie Traoré,Sheffield Utd,West Ham,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,18.24,0.0
Bénie Traoré,Sheffield Utd,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,17.41,0.0
Bénie Traoré,Sheffield Utd,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,16.65,0.0
Bénie Traoré,Sheffield Utd,Luton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,15.96,0.0
Bénie Traoré,Sheffield Utd,Brighton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,15.32,0.0
Bénie Traoré,Sheffield Utd,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,14.73,0.0
Bénie Traoré,Sheffield Utd,Arsenal,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,14.19,0.0
Bénie Traoré,Sheffield Utd,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,13.68,0.0
Bénie Traoré,Sheffield Utd,Fulham,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,13.21,0.0
Bénie Traoré,Sheffield Utd,Liverpool,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,12.77,0.0
Bénie Traoré,Sheffield Utd,Chelsea,2024-04-07,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,12.35,0.0
Bénie Traoré,Sheffield Utd,Brentford,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,11.97,0.0
Bénie Traoré,Sheffield Utd,Burnley,2024-04-20,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,11.61,0.0
Bénie Traoré,Sheffield Utd,Manchester United,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,11.26,0.0
Bénie Traoré,Sheffield Utd,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,10.94,0.0
Bénie Traoré,Sheffield Utd,Nottingham Forest,2024-05-04,True,0,0.0,0.0,0.0,0.04,0,0.0,2.0,0.0,0,0,0.0,0.0,10.64,0.0
Bénie Traoré,Sheffield Utd,Everton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,10.35,0.0
Bénie Traoré,Sheffield Utd,Tottenham,2024-05-19,True,0,0.0,0.2,0.0,0.0,0,2.0,0.0,0.0,0,0,0.0,0.04,10.08,
