name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Dominic Solanke,Bournemouth,West Ham,2023-08-12,True,90,1,1.21,0,0.08,7,3,2,13.6,1,1,7.0,1.21,90.0,5.0,Bournemouth,False,Liverpool,7.33,-1.01
Dominic Solanke,Bournemouth,Liverpool,2023-08-19,False,90,0,0.15,1,0.09,5,3,2,5.6,0,1,6.0,1.18,90.0,2.0,Bournemouth,True,Tottenham,1.07,0.69
Dominic Solanke,Bournemouth,Tottenham,2023-08-26,True,90,0,0.08,0,0.02,2,1,1,2.3,0,1,4.67,0.81,90.0,7.0,Bournemouth,False,Brentford,3.04,-0.53
Dominic Solanke,Bournemouth,Brentford,2023-09-02,False,90,1,0.49,0,0.06,7,2,1,9.9,1,1,5.25,0.73,90.0,2.0,Bournemouth,True,Chelsea,1.07,-0.25
Dominic Solanke,Bournemouth,Chelsea,2023-09-17,True,90,0,0.29,0,0.0,2,4,0,5.4,0,1,4.6,0.64,90.0,6.0,Bournemouth,False,Brighton,0.42,-0.6
Dominic Solanke,Bournemouth,Brighton,2023-09-24,False,90,1,0.92,0,0.0,6,3,0,6.1,0,1,4.4,0.59,90.0,2.0,Bournemouth,True,Arsenal,2.53,-0.11
Dominic Solanke,Bournemouth,Arsenal,2023-09-30,True,90,0,0.21,0,0.14,2,2,2,4.4,0,1,3.8,0.4,90.0,1.0,Bournemouth,False,Everton,2.78,-0.24
Dominic Solanke,Bournemouth,Everton,2023-10-07,False,90,0,0.13,0,0.13,1,3,1,5.9,0,1,3.6,0.41,90.0,7.0,Bournemouth,True,Wolverhampton,1.01,0.05
Dominic Solanke,Bournemouth,Wolverhampton,2023-10-21,True,84,1,0.9,0,0.0,7,3,0,8.2,1,1,3.6,0.49,89.33,2.0,Bournemouth,True,Burnley,,0.39
Dominic Solanke,Bournemouth,Burnley,2023-10-28,True,90,0,0.19,0,0.0,2,2,0,3.7,0,1,3.6,0.47,89.4,2.0,Bournemouth,False,Manchester City,1.61,-1.32
Dominic Solanke,Bournemouth,Manchester City,2023-11-04,False,84,0,0.24,0,0.0,2,3,0,1.6,0,1,2.8,0.33,88.91,13.0,Bournemouth,True,Newcastle United,-1.09,0.55
Dominic Solanke,Bournemouth,Newcastle United,2023-11-11,True,90,2,1.36,0,0.34,13,4,3,19.2,3,1,5.0,0.56,89.0,2.0,Bournemouth,False,Sheffield,,-0.61
Dominic Solanke,Bournemouth,Sheffield,2023-11-25,False,90,0,0.78,0,0.09,2,4,1,3.1,0,1,5.2,0.69,89.08,6.0,Bournemouth,True,Aston Villa,-2.77,0.64
Dominic Solanke,Bournemouth,Aston Villa,2023-12-03,True,90,1,1.77,0,0.0,6,4,0,13.8,0,1,5.0,0.87,89.14,2.0,Bournemouth,False,Crystal Palace,3.33,0.38
Dominic Solanke,Bournemouth,Crystal Palace,2023-12-06,False,87,0,0.15,0,0.0,2,2,0,3.9,0,1,5.0,0.86,89.0,7.0,Bournemouth,False,Manchester United,2.68,-0.63
Dominic Solanke,Bournemouth,Manchester United,2023-12-09,False,90,1,0.85,0,0.0,7,5,0,8.0,1,1,6.0,0.98,89.06,17.0,Bournemouth,False,Nottingham Forest,-0.1,-0.55
Dominic Solanke,Bournemouth,Nottingham Forest,2023-12-23,False,90,3,0.79,0,0.04,17,6,1,20.0,3,1,6.8,0.87,89.12,6.0,Bournemouth,True,Fulham,-2.88,-0.13
Dominic Solanke,Bournemouth,Fulham,2023-12-26,True,90,1,0.97,0,0.0,6,3,0,7.2,0,1,7.6,0.9,89.17,2.0,Bournemouth,False,Tottenham,-1.42,-0.36
Dominic Solanke,Bournemouth,Tottenham,2023-12-31,False,90,0,0.9,0,0.0,2,9,0,8.3,0,1,6.8,0.73,89.21,2.0,Bournemouth,True,Liverpool,-2.32,0.18
Dominic Solanke,Bournemouth,Liverpool,2024-01-21,True,82,0,0.06,0,0.0,2,1,0,2.5,0,1,6.8,0.71,88.85,8.0,Bournemouth,False,West Ham,2.67,-0.22
Dominic Solanke,Bournemouth,West Ham,2024-02-01,False,90,1,0.35,0,0.49,8,1,2,9.4,2,1,7.0,0.61,88.9,2.0,Bournemouth,True,Nottingham Forest,,1.55
Dominic Solanke,Bournemouth,Nottingham Forest,2024-02-04,True,90,0,0.0,0,0.1,2,0,1,2.2,0,1,4.0,0.46,88.95,4.0,Bournemouth,False,Fulham,-1.43,0.86
Dominic Solanke,Bournemouth,Fulham,2024-02-10,False,90,0,0.77,1,0.47,4,5,2,7.3,0,1,3.6,0.62,89.0,12.0,Bournemouth,False,Newcastle United,-1.45,-0.41
Dominic Solanke,Bournemouth,Newcastle United,2024-02-17,False,90,1,1.77,1,0.13,12,3,2,16.3,3,1,5.6,0.99,89.04,2.0,Bournemouth,True,Manchester City,,-0.96
Dominic Solanke,Bournemouth,Manchester City,2024-02-24,True,90,0,0.16,0,0.09,2,3,2,7.4,0,1,5.6,1.01,89.08,2.0,Bournemouth,False,Burnley,,0.0
Dominic Solanke,Bournemouth,Burnley,2024-03-03,False,88,0,0.13,0,0.11,2,1,1,4.1,0,1,4.4,0.97,89.04,0.0,Bournemouth,True,Sheffield,,0.68
Dominic Solanke,Bournemouth,Sheffield,2024-03-09,True,90,0,0.82,0,0.18,0,3,3,8.2,0,1,4.0,1.13,89.07,8.0,Bournemouth,True,Luton,,
Dominic Solanke,Bournemouth,Luton,2024-03-13,True,90,1,0.53,0,0.24,8,3,4,11.1,2,1,4.8,0.88,89.11,7.0,Bournemouth,True,Everton,-5.04,0.53
