name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Divock Origi,Nott'm Forest,Liverpool,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Nott'm Forest,True,Aston Villa,-1.24,0.64
Divock Origi,Nott'm Forest,Aston Villa,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,1.0,Nott'm Forest,False,West Ham,5.53,-0.22
Divock Origi,Nott'm Forest,West Ham,2023-11-12,False,Sub,1,0.0,0.05,0.0,0.0,1,1.0,0.0,1.2,0,False,0.0,0.0,0.33,0,0,0,0,0,1.0,Nott'm Forest,True,Brighton,-4.68,-0.66
Divock Origi,Nott'm Forest,Brighton,2023-11-25,True,Sub,27,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6,0,False,0.33,0.02,7.0,0,0,0,0,0,1.0,Nott'm Forest,True,Everton,0.17,0.53
Divock Origi,Nott'm Forest,Everton,2023-12-02,True,Sub,8,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,False,0.5,0.01,7.2,0,0,0,0,0,1.0,Nott'm Forest,False,Fulham,3.69,0.86
Divock Origi,Nott'm Forest,Fulham,2023-12-06,False,FW,57,0.0,0.02,0.0,0.0,1,1.0,0.0,0.0,0,True,0.6,0.01,15.5,0,0,0,0,0,0.0,Nott'm Forest,False,Wolverhampton,1.27,-0.52
Divock Origi,Nott'm Forest,Wolverhampton,,False,,0,,,,,0,,,0.0,0,False,0.8,0.01,13.29,0,0,0,0,0,0.0,Nott'm Forest,True,Tottenham,5.64,0.69
Divock Origi,Nott'm Forest,Tottenham,,True,,0,,,,,0,,,0.0,0,False,0.8,0.01,11.62,0,0,0,0,0,1.0,Nott'm Forest,True,Bournemouth,0.55,1.22
Divock Origi,Nott'm Forest,Bournemouth,2023-12-23,True,AMR,25,0.0,0.0,0.0,0.09,1,0.0,1.0,1.5,0,True,0.6,0.0,13.11,0,0,0,0,0,0.0,Nott'm Forest,False,Newcastle United,1.35,-0.41
Divock Origi,Nott'm Forest,Newcastle United,,False,,0,,,,,0,,,0.0,0,False,0.6,0.0,11.8,0,0,0,0,0,0.0,Nott'm Forest,True,Manchester United,2.69,0.38
Divock Origi,Nott'm Forest,Manchester United,,True,,0,,,,,0,,,0.0,0,False,0.4,0.0,10.73,0,0,0,0,0,0.0,Nott'm Forest,False,Brentford,1.0,-0.53
Divock Origi,Nott'm Forest,Brentford,,False,,0,,,,,0,,,0.0,0,False,0.2,0.0,9.83,0,0,0,0,0,0.0,Nott'm Forest,True,Arsenal,-2.77,-0.11
Divock Origi,Nott'm Forest,Arsenal,,True,,0,,,,,0,,,0.0,0,False,0.2,0.0,9.08,0,0,0,0,0,0.0,Nott'm Forest,False,Bournemouth,1.05,0.19
Divock Origi,Nott'm Forest,Bournemouth,,False,,0,,,,,0,,,0.0,0,False,0.2,0.0,8.43,0,0,0,0,0,1.0,Nott'm Forest,True,Newcastle United,1.26,0.55
Divock Origi,Nott'm Forest,Newcastle United,2024-02-10,True,Sub,22,0.0,0.06,0.0,0.0,1,1.0,0.0,1.0,0,False,0.0,0.0,9.33,0,0,0,0,0,1.0,Nott'm Forest,True,West Ham,-1.34,0.49
Divock Origi,Nott'm Forest,West Ham,2024-02-17,True,Sub,23,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,False,0.2,0.01,10.19,0,0,0,0,0,4.0,Nott'm Forest,False,Aston Villa,2.3,0.29
Divock Origi,Nott'm Forest,Aston Villa,2024-02-24,False,Sub,45,0.0,0.0,1.0,0.71,4,0.0,3.0,6.1,0,False,0.4,0.01,12.24,0,0,0,0,0,2.0,Nott'm Forest,True,Liverpool,-3.15,0.18
Divock Origi,Nott'm Forest,Liverpool,2024-03-02,True,AMR,64,0.0,0.04,0.0,0.33,2,1.0,1.0,1.4,0,True,1.2,0.21,15.11,0,0,0,0,0,2.0,Nott'm Forest,False,Brighton,0.45,-0.6
Divock Origi,Nott'm Forest,Brighton,2024-03-10,False,FWR,60,0.0,0.42,0.0,0.0,2,2.0,0.0,2.5,0,True,1.6,0.22,17.47,0,0,0,0,0,2.0,Nott'm Forest,False,Luton,,
Divock Origi,Nott'm Forest,Luton,2024-03-16,False,AMR,74,0.0,0.65,0.0,0.09,2,3.0,1.0,4.1,0,True,2.0,0.3,20.3,0,0,0,0,0,1.0,Nott'm Forest,True,Crystal Palace,-1.59,0.88
Divock Origi,Nott'm Forest,Crystal Palace,2024-03-30,True,AMR,59,0.0,0.07,0.0,0.0,1,1.0,0.0,2.3,0,True,2.2,0.42,22.14,0,0,0,0,0,1.0,Nott'm Forest,True,Fulham,0.28,-0.13
Divock Origi,Nott'm Forest,Fulham,2024-04-02,True,Sub,20,0.0,0.16,0.0,0.0,1,2.0,0.0,0.8,0,False,2.2,0.44,22.05,0,0,0,0,0,1.0,Nott'm Forest,False,Tottenham,,-0.36
Divock Origi,Nott'm Forest,Tottenham,2024-04-07,False,Sub,22,0.0,0.02,0.0,0.0,1,1.0,0.0,0.0,0,False,1.6,0.27,22.04,0,0,0,0,0,1.0,Nott'm Forest,True,Wolverhampton,,0.05
Divock Origi,Nott'm Forest,Wolverhampton,2024-04-13,True,Sub,19,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,False,1.4,0.26,21.92,0,0,0,0,0,1.0,Nott'm Forest,False,Everton,0.64,-0.24
Divock Origi,Nott'm Forest,Everton,2024-04-21,False,Sub,10,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,False,1.2,0.18,21.44,0,0,0,0,0,0.0,Nott'm Forest,True,Manchester City,,-0.96
Divock Origi,Nott'm Forest,Manchester City,,True,,0,,,,,0,,,0.0,0,False,1.0,0.05,20.62,0,0,0,0,0,0.0,Nott'm Forest,False,Sheffield,,-0.61
