name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Dominic Calvert-Lewin,Everton,Fulham,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,2.0,1.0,6.48,1.25,0.03,1.0
Dominic Calvert-Lewin,Everton,Aston Villa,2023-08-20,False,37,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,1,0.5,0.0,18.5,2.0,1.0,6.48,1.25,0.03,0.0
Dominic Calvert-Lewin,Everton,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0.33,0.0,12.33,2.0,1.0,6.48,1.25,0.03,0.0
Dominic Calvert-Lewin,Everton,Sheffield,,False,0,,,,,0,,,0.0,0,0,0.25,0.0,9.25,2.0,1.0,6.48,1.25,0.03,1.0
Dominic Calvert-Lewin,Everton,Arsenal,2023-09-17,True,24,0.0,0.07,0.0,0.05,1,1.0,1.0,1.7,0,0,0.4,0.01,12.2,2.0,1.0,6.48,1.25,0.03,5.0
Dominic Calvert-Lewin,Everton,Brentford,2023-09-23,False,27,1.0,0.38,0.0,0.0,5,1.0,0.0,5.9,0,0,1.4,0.09,14.67,2.0,1.0,6.48,1.25,0.03,6.0
Dominic Calvert-Lewin,Everton,Luton,2023-09-30,True,90,1.0,1.57,0.0,0.0,6,6.0,0.0,10.8,0,1,2.4,0.4,25.43,2.0,1.0,6.48,1.25,0.03,2.0
Dominic Calvert-Lewin,Everton,Bournemouth,2023-10-07,True,82,0.0,0.59,0.0,0.0,2,3.0,0.0,2.0,0,1,2.8,0.52,32.5,2.0,1.0,6.48,1.25,0.03,2.0
Dominic Calvert-Lewin,Everton,Liverpool,2023-10-21,False,60,0.0,0.05,0.0,0.01,2,1.0,1.0,3.9,0,1,3.2,0.53,35.56,2.0,1.0,6.48,1.25,0.03,9.0
Dominic Calvert-Lewin,Everton,West Ham,2023-10-29,False,88,1.0,0.11,0.0,0.29,9,2.0,1.0,7.7,3,1,4.8,0.54,40.8,2.0,1.0,6.48,1.25,0.03,2.0
Dominic Calvert-Lewin,Everton,Brighton,2023-11-04,True,89,0.0,0.11,0.0,0.0,2,1.0,0.0,0.7,0,1,4.2,0.49,45.18,2.0,1.0,6.48,1.25,0.03,2.0
Dominic Calvert-Lewin,Everton,Crystal Palace,2023-11-11,False,76,0.0,0.0,0.0,0.06,2,0.0,1.0,1.9,0,1,3.4,0.17,47.75,2.0,1.0,6.48,1.25,0.03,2.0
Dominic Calvert-Lewin,Everton,Manchester United,2023-11-26,True,81,0.0,0.65,0.0,0.0,2,5.0,0.0,7.0,0,1,3.4,0.18,50.31,2.0,1.0,6.48,1.25,0.03,0.0
Dominic Calvert-Lewin,Everton,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,3.0,0.18,46.71,2.0,1.0,6.48,1.25,0.03,1.0
Dominic Calvert-Lewin,Everton,Newcastle United,2023-12-07,True,84,0.0,1.34,0.0,0.14,1,6.0,1.0,13.2,0,1,1.4,0.42,49.2,2.0,1.0,6.48,1.25,0.03,5.0
Dominic Calvert-Lewin,Everton,Chelsea,2023-12-10,True,66,0.0,0.58,0.0,0.0,5,1.0,0.0,2.6,0,1,2.0,0.52,50.25,2.0,1.0,6.48,1.25,0.03,2.0
Dominic Calvert-Lewin,Everton,Burnley,2023-12-16,False,81,0.0,0.39,0.0,0.0,2,1.0,0.0,3.0,0,1,2.0,0.59,52.06,2.0,1.0,6.48,1.25,0.03,2.0
Dominic Calvert-Lewin,Everton,Tottenham,2023-12-23,False,90,0.0,0.77,0.0,0.08,2,3.0,1.0,4.9,0,1,2.0,0.62,54.17,2.0,1.0,6.48,1.25,0.03,1.0
Dominic Calvert-Lewin,Everton,Manchester City,2023-12-27,True,25,0.0,0.37,0.0,0.0,1,1.0,0.0,0.3,0,0,2.2,0.69,52.63,2.0,1.0,6.48,1.25,0.03,2.0
Dominic Calvert-Lewin,Everton,Wolverhampton,2023-12-30,False,73,0.0,0.08,0.0,0.1,2,1.0,4.0,6.0,0,1,2.4,0.44,53.65,2.0,1.0,6.48,1.25,0.03,2.0
Dominic Calvert-Lewin,Everton,Aston Villa,2024-01-14,True,62,0.0,0.53,0.0,0.0,2,1.0,0.0,2.7,0,1,1.8,0.43,54.05,2.0,1.0,6.48,1.25,0.03,2.0
Dominic Calvert-Lewin,Everton,Fulham,2024-01-30,False,80,0.0,0.23,0.0,0.1,2,5.0,2.0,4.7,0,1,1.8,0.4,55.23,2.0,1.0,6.48,1.25,0.03,5.0
Dominic Calvert-Lewin,Everton,Tottenham,2024-02-03,True,84,0.0,0.88,1.0,0.96,5,5.0,1.0,5.7,0,1,2.4,0.62,56.48,2.0,1.0,6.48,1.25,0.03,2.0
Dominic Calvert-Lewin,Everton,Manchester City,2024-02-10,False,77,0.0,0.04,0.0,0.0,2,2.0,0.0,0.8,0,1,2.6,0.55,57.33,2.0,1.0,6.48,1.25,0.03,2.0
Dominic Calvert-Lewin,Everton,Crystal Palace,2024-02-19,True,90,0.0,0.48,0.0,0.06,2,3.0,1.0,3.8,0,1,2.6,0.63,58.64,2.0,1.0,6.48,1.25,0.03,2.0
Dominic Calvert-Lewin,Everton,Brighton,2024-02-24,False,67,0.0,0.0,0.0,0.0,2,0.0,0.0,1.4,0,1,2.6,0.53,58.96,2.0,1.0,6.48,1.25,0.03,1.0
Dominic Calvert-Lewin,Everton,West Ham,2024-03-02,True,16,0.0,0.16,0.0,0.01,1,2.0,1.0,3.9,0,0,2.4,0.51,57.37,2.0,1.0,6.48,1.25,0.03,1.0
Dominic Calvert-Lewin,Everton,Manchester United,2024-03-09,False,29,0.0,0.08,0.0,0.0,1,1.0,0.0,2.2,0,0,1.6,0.15,56.36,2.0,1.0,6.48,1.25,0.03,2.0
Dominic Calvert-Lewin,Everton,Bournemouth,2024-03-30,False,90,0.0,0.24,0.0,0.0,2,2.0,0.0,4.4,0,1,1.6,0.19,57.52,2.0,1.0,6.48,1.25,0.03,6.0
Dominic Calvert-Lewin,Everton,Newcastle United,2024-04-02,False,29,1.0,0.81,0.0,0.06,6,2.0,1.0,6.8,1,0,2.4,0.26,56.57,2.0,1.0,6.48,1.25,0.03,9.0
Dominic Calvert-Lewin,Everton,Burnley,2024-04-06,True,82,1.0,0.45,0.0,0.03,9,4.0,1.0,10.2,3,1,3.8,0.35,57.39,2.0,1.0,6.48,1.25,0.03,0.0
Dominic Calvert-Lewin,Everton,Chelsea,,False,0,,,,,0,,,0.0,0,0,3.6,0.32,55.59,2.0,1.0,6.48,1.25,0.03,2.0
Dominic Calvert-Lewin,Everton,Nottingham Forest,2024-04-21,True,66,0.0,0.28,0.0,0.0,2,2.0,0.0,3.1,0,1,3.8,0.36,55.91,2.0,1.0,6.48,1.25,0.03,6.0
Dominic Calvert-Lewin,Everton,Liverpool,2024-04-24,True,90,1.0,0.76,0.0,0.0,6,3.0,0.0,12.0,0,1,4.6,0.46,56.91,2.0,1.0,6.48,1.25,0.03,0.0
Dominic Calvert-Lewin,Everton,Brentford,,True,0,,,,,0,,,0.0,0,0,3.4,0.3,55.29,2.0,1.0,6.48,1.25,0.03,8.0
Dominic Calvert-Lewin,Everton,Luton,2024-05-03,False,79,1.0,0.9,0.0,0.0,8,2.0,0.0,9.5,2,1,3.2,0.39,55.94,2.0,1.0,6.48,1.25,0.03,4.0
Dominic Calvert-Lewin,Everton,Sheffield,2024-05-11,True,78,0.0,0.07,1.0,1.11,4,2.0,2.0,8.8,0,1,4.0,0.6,56.54,2.0,1.0,6.48,1.25,0.03,2.0
Dominic Calvert-Lewin,Everton,Arsenal,2024-05-19,False,74,0.0,0.65,0.0,0.0,2,4.0,0.0,2.9,0,1,4.0,0.67,57.0,2.0,1.0,6.48,1.25,0.03,2.0
