name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points
William Osula,Sheffield Utd,Crystal Palace,2023-08-12,True,90,0.0,0.15,0.0,0.0,1,2.0,0.0,0.0,0,1,1.0,0.15,90.0,2.0
William Osula,Sheffield Utd,Nottingham Forest,2023-08-18,False,73,0.0,0.05,0.0,0.0,2,1.0,0.0,1.1,0,1,1.5,0.1,81.5,1.0
William Osula,Sheffield Utd,Manchester City,2023-08-27,True,70,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,1.33,0.07,77.67,0.0
William Osula,Sheffield Utd,Everton,,True,0,,,,,0,,,0.0,0,0,1.0,0.05,58.25,0.0
William Osula,Sheffield Utd,Tottenham,,False,0,,,,,0,,,0.0,0,0,0.8,0.04,46.6,0.0
William Osula,Sheffield Utd,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0.6,0.01,38.83,0.0
William Osula,Sheffield Utd,West Ham,,False,0,,,,,0,,,0.0,0,0,0.2,0.0,33.29,0.0
William Osula,Sheffield Utd,Fulham,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,29.12,0.0
William Osula,Sheffield Utd,Manchester United,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,25.89,0.0
William Osula,Sheffield Utd,Arsenal,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,23.3,0.0
William Osula,Sheffield Utd,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,21.18,1.0
William Osula,Sheffield Utd,Brighton,2023-11-12,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0.2,0.0,19.5,1.0
William Osula,Sheffield Utd,Bournemouth,2023-11-25,True,9,0.0,0.14,0.0,0.0,1,3.0,0.0,3.3,0,0,0.4,0.03,18.69,0.0
William Osula,Sheffield Utd,Burnley,2023-12-02,False,45,0.0,0.49,0.0,0.0,0,3.0,0.0,4.3,0,0,0.4,0.13,20.57,2.0
William Osula,Sheffield Utd,Liverpool,2023-12-06,True,74,0.0,0.0,0.0,0.1,2,0.0,1.0,1.6,0,1,0.8,0.13,24.13,0.0
William Osula,Sheffield Utd,Brentford,2023-12-09,True,52,0.0,0.06,0.0,0.0,0,1.0,0.0,0.3,0,1,0.8,0.14,25.88,1.0
William Osula,Sheffield Utd,Chelsea,2023-12-16,False,32,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0.8,0.14,26.24,0.0
William Osula,Sheffield Utd,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0.6,0.11,24.78,1.0
William Osula,Sheffield Utd,Luton,2023-12-26,True,4,0.0,0.25,0.0,0.0,1,1.0,0.0,2.1,0,0,0.8,0.06,23.68,2.0
William Osula,Sheffield Utd,Manchester City,2023-12-30,False,66,0.0,0.15,0.0,0.0,2,2.0,0.0,2.6,0,1,0.8,0.09,25.8,4.0
William Osula,Sheffield Utd,West Ham,2024-01-21,True,45,0.0,0.34,0.0,0.0,4,3.0,0.0,2.7,0,1,1.6,0.15,26.71,1.0
William Osula,Sheffield Utd,Crystal Palace,2024-01-30,False,26,0.0,0.25,0.0,0.0,1,3.0,0.0,1.5,0,0,1.6,0.2,26.68,1.0
William Osula,Sheffield Utd,Aston Villa,2024-02-03,True,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,1,1.8,0.2,27.48,0.0
William Osula,Sheffield Utd,Luton,,False,0,,,,,0,,,0.0,0,0,1.6,0.15,26.33,1.0
William Osula,Sheffield Utd,Brighton,2024-02-18,True,30,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,1,1.4,0.12,26.48,1.0
William Osula,Sheffield Utd,Wolverhampton,2024-02-25,False,8,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0.8,0.05,25.77,1.0
William Osula,Sheffield Utd,Arsenal,2024-03-04,True,45,0.0,0.06,0.0,0.0,1,1.0,0.0,0.0,0,0,0.8,0.01,26.48,1.0
William Osula,Sheffield Utd,Bournemouth,2024-03-09,False,10,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0.8,0.01,25.89,0.0
William Osula,Sheffield Utd,Fulham,,True,0,,,,,0,,,0.0,0,0,0.8,0.01,25.0,1.0
William Osula,Sheffield Utd,Liverpool,2024-04-04,False,27,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0.8,0.01,25.07,0.0
William Osula,Sheffield Utd,Chelsea,,True,0,,,,,0,,,0.0,0,0,0.6,0.01,24.26,0.0
William Osula,Sheffield Utd,Brentford,,False,0,,,,,0,,,0.0,0,0,0.4,0.0,23.5,0.0
William Osula,Sheffield Utd,Burnley,,True,0,,,,,0,,,0.0,0,0,0.2,0.0,22.79,1.0
William Osula,Sheffield Utd,Manchester United,2024-04-24,False,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0.4,0.0,22.21,1.0
William Osula,Sheffield Utd,Newcastle United,2024-04-27,False,23,0.0,0.14,0.0,0.0,1,1.0,0.0,2.1,0,0,0.4,0.03,22.23,0.0
William Osula,Sheffield Utd,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0.4,0.03,21.61,0.0
William Osula,Sheffield Utd,Everton,,False,0,,,,,0,,,0.0,0,0,0.4,0.03,21.03,0.0
William Osula,Sheffield Utd,Tottenham,,True,0,,,,,0,,,0.0,0,0,0.4,0.03,20.47,
