name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points
Jay Rodriguez,Burnley,Manchester City,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,1.0
Jay Rodriguez,Burnley,Aston Villa,2023-08-27,True,9,0.0,0.39,0.0,0.0,1,2.0,0.0,0.1,0,0,0.5,0.2,4.5,0.0
Jay Rodriguez,Burnley,Tottenham,,True,0,,,,,0,,,0.0,0,0,0.33,0.13,3.0,0.0
Jay Rodriguez,Burnley,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0.25,0.1,2.25,1.0
Jay Rodriguez,Burnley,Manchester United,2023-09-23,True,17,0.0,0.1,0.0,0.0,1,1.0,0.0,1.2,0,0,0.4,0.1,5.2,1.0
Jay Rodriguez,Burnley,Newcastle United,2023-09-30,False,32,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0.6,0.1,9.67,1.0
Jay Rodriguez,Burnley,Luton,2023-10-03,False,10,0.0,0.07,0.0,0.0,1,2.0,0.0,0.6,0,0,0.6,0.03,9.71,0.0
Jay Rodriguez,Burnley,Chelsea,,True,0,,,,,0,,,0.0,0,0,0.6,0.03,8.5,0.0
Jay Rodriguez,Burnley,Brentford,,False,0,,,,,0,,,0.0,0,0,0.6,0.03,7.56,1.0
Jay Rodriguez,Burnley,Bournemouth,2023-10-28,False,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0.6,0.01,11.3,2.0
Jay Rodriguez,Burnley,Crystal Palace,2023-11-04,True,90,0.0,0.52,0.0,0.04,2,3.0,1.0,6.9,0,1,0.8,0.12,18.45,2.0
Jay Rodriguez,Burnley,Arsenal,2023-11-11,False,90,0.0,0.08,0.0,0.0,2,2.0,0.0,3.7,0,1,1.0,0.12,24.42,9.0
Jay Rodriguez,Burnley,West Ham,2023-11-25,True,90,1.0,0.76,0.0,0.07,9,1.0,1.0,7.5,3,1,2.8,0.27,29.46,6.0
Jay Rodriguez,Burnley,Sheffield,2023-12-02,True,75,1.0,0.46,0.0,0.0,6,2.0,0.0,5.7,0,1,4.0,0.36,32.71,2.0
Jay Rodriguez,Burnley,Wolverhampton,2023-12-05,False,90,0.0,0.4,0.0,0.0,2,1.0,0.0,2.8,0,1,4.2,0.44,36.53,5.0
Jay Rodriguez,Burnley,Brighton,2023-12-09,False,77,0.0,0.9,1.0,0.04,5,2.0,1.0,7.5,0,1,4.8,0.72,39.06,1.0
Jay Rodriguez,Burnley,Everton,2023-12-16,True,45,0.0,0.23,0.0,0.0,1,2.0,0.0,1.4,0,1,4.6,0.75,39.41,1.0
Jay Rodriguez,Burnley,Fulham,2023-12-23,False,25,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,3.0,0.6,38.61,0.0
Jay Rodriguez,Burnley,Liverpool,,True,0,,,,,0,,,0.0,0,0,1.8,0.51,36.58,0.0
Jay Rodriguez,Burnley,Aston Villa,,False,0,,,,,0,,,0.0,0,0,1.4,0.43,34.75,0.0
Jay Rodriguez,Burnley,Luton,,True,0,,,,,0,,,0.0,0,0,0.4,0.05,33.1,0.0
Jay Rodriguez,Burnley,Manchester City,,False,0,,,,,0,,,0.0,0,0,0.2,0.0,31.59,0.0
Jay Rodriguez,Burnley,Fulham,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,30.22,0.0
Jay Rodriguez,Burnley,Liverpool,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,28.96,1.0
Jay Rodriguez,Burnley,Arsenal,2024-02-17,True,27,0.0,0.0,0.0,0.02,1,0.0,1.0,1.6,0,0,0.2,0.0,28.88,1.0
Jay Rodriguez,Burnley,Crystal Palace,2024-02-24,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0.4,0.0,27.81,1.0
Jay Rodriguez,Burnley,Bournemouth,2024-03-03,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0.6,0.0,26.81,0.0
Jay Rodriguez,Burnley,West Ham,,False,0,,,,,0,,,0.0,0,0,0.6,0.0,25.86,0.0
Jay Rodriguez,Burnley,Brentford,,True,0,,,,,0,,,0.0,0,0,0.6,0.0,24.97,1.0
Jay Rodriguez,Burnley,Chelsea,2024-03-30,False,21,0.0,0.65,0.0,0.0,1,3.0,0.0,1.3,0,0,0.6,0.13,24.83,1.0
Jay Rodriguez,Burnley,Wolverhampton,2024-04-02,True,17,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0.6,0.13,24.58,1.0
Jay Rodriguez,Burnley,Everton,2024-04-06,False,6,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0.6,0.13,24.0,1.0
Jay Rodriguez,Burnley,Brighton,2024-04-13,True,28,0.0,0.06,0.0,0.0,1,1.0,0.0,1.2,0,0,0.8,0.14,24.12,0.0
Jay Rodriguez,Burnley,Sheffield,,False,0,,,,,0,,,0.0,0,0,0.8,0.14,23.41,0.0
Jay Rodriguez,Burnley,Manchester United,,False,0,,,,,0,,,0.0,0,0,0.6,0.01,22.74,0.0
Jay Rodriguez,Burnley,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0.4,0.01,22.11,0.0
Jay Rodriguez,Burnley,Tottenham,,False,0,,,,,0,,,0.0,0,0,0.2,0.01,21.51,1.0
Jay Rodriguez,Burnley,Nottingham Forest,2024-05-19,True,15,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0.2,0.0,21.34,
