name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points
Romelu Lukaku Bolingoli,Chelsea,Liverpool,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Romelu Lukaku Bolingoli,Chelsea,West Ham,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Romelu Lukaku Bolingoli,Chelsea,Luton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Romelu Lukaku Bolingoli,Chelsea,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Romelu Lukaku Bolingoli,Chelsea,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Romelu Lukaku Bolingoli,Chelsea,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Romelu Lukaku Bolingoli,Chelsea,Fulham,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Romelu Lukaku Bolingoli,Chelsea,Burnley,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Romelu Lukaku Bolingoli,Chelsea,Arsenal,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Romelu Lukaku Bolingoli,Chelsea,Brentford,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Romelu Lukaku Bolingoli,Chelsea,Tottenham,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Romelu Lukaku Bolingoli,Chelsea,Manchester City,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Romelu Lukaku Bolingoli,Chelsea,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Romelu Lukaku Bolingoli,Chelsea,Brighton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Romelu Lukaku Bolingoli,Chelsea,Manchester United,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Romelu Lukaku Bolingoli,Chelsea,Everton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Romelu Lukaku Bolingoli,Chelsea,Sheffield,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Romelu Lukaku Bolingoli,Chelsea,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Romelu Lukaku Bolingoli,Chelsea,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Romelu Lukaku Bolingoli,Chelsea,Luton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Romelu Lukaku Bolingoli,Chelsea,Fulham,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Romelu Lukaku Bolingoli,Chelsea,Liverpool,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Romelu Lukaku Bolingoli,Chelsea,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Romelu Lukaku Bolingoli,Chelsea,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Romelu Lukaku Bolingoli,Chelsea,Manchester City,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Romelu Lukaku Bolingoli,Chelsea,Brentford,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Romelu Lukaku Bolingoli,Chelsea,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Romelu Lukaku Bolingoli,Chelsea,Burnley,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Romelu Lukaku Bolingoli,Chelsea,Manchester United,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Romelu Lukaku Bolingoli,Chelsea,Sheffield,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Romelu Lukaku Bolingoli,Chelsea,Everton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Romelu Lukaku Bolingoli,Chelsea,Arsenal,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Romelu Lukaku Bolingoli,Chelsea,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Romelu Lukaku Bolingoli,Chelsea,Tottenham,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Romelu Lukaku Bolingoli,Chelsea,West Ham,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Romelu Lukaku Bolingoli,Chelsea,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Romelu Lukaku Bolingoli,Chelsea,Brighton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Romelu Lukaku Bolingoli,Chelsea,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,
