name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Evan Ferguson,Brighton,Luton,2023-08-12,True,12,1.0,0.81,0.0,0.07,5,2.0,1.0,8.0,0,0,5.0,0.81,12.0,6.0,2.0,5.68,0.69,0.07,1.0
Evan Ferguson,Brighton,Wolverhampton,2023-08-19,False,23,0.0,0.06,0.0,0.0,1,1.0,0.0,0.8,0,0,3.0,0.43,17.5,6.0,2.0,5.68,0.69,0.07,2.0
Evan Ferguson,Brighton,West Ham,2023-08-26,True,90,0.0,0.6,0.0,0.0,2,6.0,0.0,8.4,0,1,2.67,0.49,41.67,6.0,2.0,5.68,0.69,0.07,17.0
Evan Ferguson,Brighton,Newcastle United,2023-09-02,True,80,3.0,0.76,0.0,0.0,17,4.0,0.0,15.9,3,1,6.25,0.56,51.25,6.0,2.0,5.68,0.69,0.07,1.0
Evan Ferguson,Brighton,Manchester United,2023-09-16,False,5,0.0,0.09,0.0,0.0,1,1.0,0.0,2.2,0,0,5.2,0.46,42.0,6.0,2.0,5.68,0.69,0.07,1.0
Evan Ferguson,Brighton,Bournemouth,2023-09-24,True,45,0.0,0.02,0.0,0.12,1,1.0,1.0,2.6,0,1,4.4,0.3,42.5,6.0,2.0,5.68,0.69,0.07,1.0
Evan Ferguson,Brighton,Aston Villa,2023-09-30,False,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,4.4,0.29,42.86,6.0,2.0,5.68,0.69,0.07,1.0
Evan Ferguson,Brighton,Liverpool,2023-10-08,True,59,0.0,0.06,0.0,0.31,1,1.0,1.0,1.7,0,1,4.2,0.19,44.88,6.0,2.0,5.68,0.69,0.07,2.0
Evan Ferguson,Brighton,Manchester City,2023-10-21,False,74,0.0,0.0,0.0,0.0,2,0.0,0.0,0.4,0,0,1.2,0.03,48.11,6.0,2.0,5.68,0.69,0.07,8.0
Evan Ferguson,Brighton,Fulham,2023-10-29,True,77,1.0,0.13,0.0,0.0,8,2.0,0.0,6.1,2,1,2.6,0.04,51.0,6.0,2.0,5.68,0.69,0.07,2.0
Evan Ferguson,Brighton,Everton,2023-11-04,False,67,0.0,0.0,0.0,0.06,2,0.0,1.0,1.5,0,1,2.8,0.04,52.45,6.0,2.0,5.68,0.69,0.07,0.0
Evan Ferguson,Brighton,Sheffield,,True,0,,,,,0,,,0.0,0,0,2.6,0.04,48.08,6.0,2.0,5.68,0.69,0.07,5.0
Evan Ferguson,Brighton,Nottingham Forest,2023-11-25,False,76,1.0,0.07,0.0,0.0,5,1.0,0.0,6.5,0,1,3.4,0.04,50.23,6.0,2.0,5.68,0.69,0.07,2.0
Evan Ferguson,Brighton,Chelsea,2023-12-03,False,90,0.0,0.13,0.0,0.0,2,2.0,0.0,2.8,0,1,3.4,0.07,53.07,6.0,2.0,5.68,0.69,0.07,1.0
Evan Ferguson,Brighton,Brentford,2023-12-06,True,21,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,2.0,0.04,50.93,6.0,2.0,5.68,0.69,0.07,2.0
Evan Ferguson,Brighton,Burnley,2023-12-09,True,90,0.0,0.09,0.0,0.05,2,2.0,1.0,4.3,0,1,2.0,0.06,53.38,6.0,2.0,5.68,0.69,0.07,1.0
Evan Ferguson,Brighton,Arsenal,2023-12-17,False,59,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0,1,2.2,0.06,53.71,6.0,2.0,5.68,0.69,0.07,0.0
Evan Ferguson,Brighton,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,1.2,0.04,50.72,6.0,2.0,5.68,0.69,0.07,4.0
Evan Ferguson,Brighton,Tottenham,2023-12-28,True,21,0.0,0.0,0.0,0.0,4,0.0,0.0,0.4,0,0,1.6,0.02,49.16,6.0,2.0,5.68,0.69,0.07,1.0
Evan Ferguson,Brighton,West Ham,2024-01-02,False,23,0.0,0.31,0.0,0.0,1,3.0,0.0,1.2,0,0,1.6,0.08,47.85,6.0,2.0,5.68,0.69,0.07,1.0
Evan Ferguson,Brighton,Wolverhampton,2024-01-22,True,25,0.0,0.03,0.0,0.0,1,1.0,0.0,0.6,0,0,1.4,0.07,46.76,6.0,2.0,5.68,0.69,0.07,1.0
Evan Ferguson,Brighton,Luton,2024-01-30,False,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,1.4,0.07,46.68,6.0,2.0,5.68,0.69,0.07,2.0
Evan Ferguson,Brighton,Crystal Palace,2024-02-03,True,68,0.0,0.07,0.0,0.0,2,1.0,0.0,2.5,0,1,1.8,0.08,47.61,6.0,2.0,5.68,0.69,0.07,1.0
Evan Ferguson,Brighton,Tottenham,2024-02-10,False,7,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,1.2,0.08,45.92,6.0,2.0,5.68,0.69,0.07,1.0
Evan Ferguson,Brighton,Sheffield,2024-02-18,False,24,0.0,0.07,0.0,0.0,1,1.0,0.0,2.0,0,0,1.2,0.03,45.04,6.0,2.0,5.68,0.69,0.07,2.0
Evan Ferguson,Brighton,Everton,2024-02-24,True,74,0.0,0.02,0.0,0.04,2,1.0,1.0,2.8,0,1,1.4,0.03,46.15,6.0,2.0,5.68,0.69,0.07,2.0
Evan Ferguson,Brighton,Fulham,2024-03-02,False,90,0.0,0.66,0.0,0.0,2,3.0,0.0,3.7,0,1,1.6,0.16,47.78,6.0,2.0,5.68,0.69,0.07,1.0
Evan Ferguson,Brighton,Nottingham Forest,2024-03-10,True,59,0.0,0.0,0.0,0.0,1,0.0,0.0,1.2,0,1,1.4,0.15,48.18,6.0,2.0,5.68,0.69,0.07,1.0
Evan Ferguson,Brighton,Liverpool,2024-03-31,False,7,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,1.4,0.15,46.76,6.0,2.0,5.68,0.69,0.07,0.0
Evan Ferguson,Brighton,Brentford,,False,0,,,,,0,,,0.0,0,0,1.2,0.14,45.2,6.0,2.0,5.68,0.69,0.07,0.0
Evan Ferguson,Brighton,Arsenal,,True,0,,,,,0,,,0.0,0,0,0.8,0.13,43.74,6.0,2.0,5.68,0.69,0.07,0.0
Evan Ferguson,Brighton,Burnley,,False,0,,,,,0,,,0.0,0,0,0.4,0.0,42.38,6.0,2.0,5.68,0.69,0.07,0.0
Evan Ferguson,Brighton,Manchester City,,True,0,,,,,0,,,0.0,0,0,0.2,0.0,41.09,6.0,2.0,5.68,0.69,0.07,0.0
