name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Wout Weghorst,Burnley,Arsenal,2022-01-23,False,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,2.0,Burnley,True,Watford,,
Wout Weghorst,Burnley,Watford,2022-02-05,True,90,0,0.38,0,0.0,2,2,0,3.1,0,1.0,0.19,45.0,5.0,Burnley,True,Manchester United,,
Wout Weghorst,Burnley,Manchester United,2022-02-08,True,90,0,0.16,1,0.52,5,3,1,5.8,0,2.33,0.51,60.0,2.0,Burnley,True,Liverpool,,
Wout Weghorst,Burnley,Liverpool,2022-02-13,True,74,0,0.5,0,0.03,2,3,2,4.7,0,2.25,0.51,63.5,12.0,Burnley,False,Brighton,,
Wout Weghorst,Burnley,Brighton,2022-02-19,False,87,1,0.1,1,0.2,12,1,2,9.7,3,4.2,0.63,68.2,2.0,Burnley,True,Tottenham,,
Wout Weghorst,Burnley,Tottenham,2022-02-23,True,88,0,0.02,0,0.0,2,1,0,1.2,0,4.6,0.63,71.5,2.0,Burnley,False,Crystal Palace,,
Wout Weghorst,Burnley,Crystal Palace,2022-02-26,False,90,0,0.12,0,0.0,2,1,0,3.4,0,4.6,0.58,74.14,1.0,Burnley,True,Leeds United,,
Wout Weghorst,Burnley,Leeds United,2022-03-01,True,90,0,0.58,0,0.0,1,1,0,1.8,0,3.8,0.47,76.12,2.0,Burnley,True,Chelsea,,
Wout Weghorst,Burnley,Chelsea,2022-03-05,True,77,0,0.13,0,0.0,2,1,0,1.8,0,3.8,0.39,76.22,2.0,Burnley,False,Brentford,,
Wout Weghorst,Burnley,Brentford,2022-03-12,False,66,0,0.0,0,0.0,2,0,0,0.3,0,1.8,0.17,75.2,1.0,Burnley,True,Manchester City,,
Wout Weghorst,Burnley,Manchester City,2022-04-02,True,80,0,0.0,0,0.0,1,0,0,0.0,0,1.6,0.17,75.64,2.0,Burnley,True,Everton,,
Wout Weghorst,Burnley,Everton,2022-04-06,True,79,0,0.02,0,0.05,2,1,1,2.0,0,1.6,0.15,75.92,1.0,Burnley,False,Norwich,,
Wout Weghorst,Burnley,Norwich,2022-04-10,False,55,0,0.06,0,0.0,1,1,0,2.9,0,1.6,0.04,74.31,8.0,Burnley,False,West Ham,,
Wout Weghorst,Burnley,West Ham,2022-04-17,False,90,1,0.69,0,0.1,8,1,1,9.7,3,2.8,0.15,75.43,2.0,Burnley,True,Southampton,,
Wout Weghorst,Burnley,Southampton,2022-04-21,True,77,0,0.89,0,0.11,2,2,1,5.2,0,2.8,0.33,75.53,5.0,Burnley,True,Wolverhampton,,
Wout Weghorst,Burnley,Wolverhampton,2022-04-24,True,90,0,0.29,1,0.71,5,5,3,12.8,0,3.6,0.59,76.44,1.0,Burnley,False,Watford,,
Wout Weghorst,Burnley,Watford,2022-04-30,False,59,0,0.06,0,0.0,1,1,0,2.0,0,3.4,0.6,75.41,2.0,Burnley,True,Aston Villa,,
Wout Weghorst,Burnley,Aston Villa,2022-05-07,True,90,0,0.17,0,0.06,2,3,2,4.7,0,3.6,0.62,76.22,1.0,Burnley,False,Tottenham,,
Wout Weghorst,Burnley,Tottenham,2022-05-15,False,12,0,0.0,0,0.08,1,0,1,1.5,0,2.2,0.48,72.84,1.0,Burnley,False,Aston Villa,,
Wout Weghorst,Burnley,Aston Villa,2022-05-19,False,19,0,0.53,0,0.0,1,1,0,2.3,0,2.0,0.41,70.15,1.0,Burnley,True,Newcastle United,,
Wout Weghorst,Burnley,Newcastle United,2022-05-22,True,45,0,0.68,0,0.0,1,2,0,0.0,0,1.2,0.29,68.95,0.0,Man Utd,True,Manchester City,,
