name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Ashley Fletcher,Watford,Aston Villa,,True,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Watford,False,Brighton,,
Ashley Fletcher,Watford,Brighton,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Watford,False,Tottenham,,
Ashley Fletcher,Watford,Tottenham,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Watford,True,Wolverhampton,,
Ashley Fletcher,Watford,Wolverhampton,,True,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Watford,False,Norwich,,
Ashley Fletcher,Watford,Norwich,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Watford,True,Newcastle United,,
Ashley Fletcher,Watford,Newcastle United,,True,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Watford,False,Leicester City,,
Ashley Fletcher,Watford,Leicester City,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Watford,True,Liverpool,,
Ashley Fletcher,Watford,Liverpool,,True,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Watford,False,Everton,,
Ashley Fletcher,Watford,Everton,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.0,1.0,Watford,True,Southampton,,
Ashley Fletcher,Watford,Southampton,2021-10-30,True,8,0.0,0.42,0.0,0.0,1,1.0,0.0,2.0,0,0.2,0.08,0.8,1.0,Watford,False,Arsenal,,
Ashley Fletcher,Watford,Arsenal,2021-11-07,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0.4,0.08,0.82,0.0,Watford,True,Manchester United,,
Ashley Fletcher,Watford,Manchester United,,True,0,,,,,0,,,0.0,0,0.4,0.08,0.75,1.0,Watford,False,Leeds United,,
Ashley Fletcher,Watford,Leeds United,2021-11-28,False,19,0.0,0.02,0.0,0.0,1,1.0,0.0,0.8,0,0.6,0.09,2.15,0.0,Watford,True,Chelsea,,
Ashley Fletcher,Watford,Chelsea,,True,0,,,,,0,,,0.0,0,0.6,0.09,2.0,0.0,Watford,True,Manchester City,,
Ashley Fletcher,Watford,Manchester City,,True,0,,,,,0,,,0.0,0,0.4,0.0,1.87,0.0,Watford,False,Brentford,,
Ashley Fletcher,Watford,Brentford,,False,0,,,,,0,,,0.0,0,0.2,0.0,1.75,0.0,Watford,True,West Ham,,
Ashley Fletcher,Watford,West Ham,,True,0,,,,,0,,,0.0,0,0.2,0.0,1.65,0.0,Watford,True,Tottenham,,
Ashley Fletcher,Watford,Tottenham,,True,0,,,,,0,,,0.0,0,0.0,0.0,1.56,0.0,Watford,False,Newcastle United,,
Ashley Fletcher,Watford,Newcastle United,,False,0,,,,,0,,,0.0,0,0.0,0.0,1.47,0.0,Watford,True,Norwich,,
Ashley Fletcher,Watford,Norwich,,True,0,,,,,0,,,0.0,0,0.0,0.0,1.4,0.0,Watford,False,Burnley,,
Ashley Fletcher,Watford,Burnley,,False,0,,,,,0,,,0.0,0,0.0,0.0,1.33,0.0,Watford,False,West Ham,,
Ashley Fletcher,Watford,West Ham,,False,0,,,,,0,,,0.0,0,0.0,0.0,1.27,0.0,Watford,True,Brighton,,
Ashley Fletcher,Watford,Brighton,,True,0,,,,,0,,,0.0,0,0.0,0.0,1.22,0.0,Watford,False,Aston Villa,,
Ashley Fletcher,Watford,Aston Villa,,False,0,,,,,0,,,0.0,0,0.0,0.0,1.17,0.0,Watford,True,Crystal Palace,,
Ashley Fletcher,Watford,Crystal Palace,,True,0,,,,,0,,,0.0,0,0.0,0.0,1.12,0.0,Watford,False,Manchester United,,
Ashley Fletcher,Watford,Manchester United,,False,0,,,,,0,,,0.0,0,0.0,0.0,1.08,0.0,Watford,True,Arsenal,,
Ashley Fletcher,Watford,Arsenal,,True,0,,,,,0,,,0.0,0,0.0,0.0,1.04,0.0,Watford,False,Wolverhampton,,
Ashley Fletcher,Watford,Wolverhampton,,False,0,,,,,0,,,0.0,0,0.0,0.0,1.0,0.0,Watford,False,Southampton,,
Ashley Fletcher,Watford,Southampton,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.97,0.0,Watford,False,Liverpool,,
Ashley Fletcher,Watford,Liverpool,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.93,0.0,Watford,True,Leicester City,,
Ashley Fletcher,Watford,Leicester City,,True,0,,,,,0,,,0.0,0,0.0,0.0,0.9,0.0,Watford,True,Brentford,,
Ashley Fletcher,Watford,Brentford,,True,0,,,,,0,,,0.0,0,0.0,0.0,0.88,0.0,Watford,False,Manchester City,,
Ashley Fletcher,Watford,Manchester City,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.85,0.0,Watford,True,Burnley,,
Ashley Fletcher,Watford,Burnley,,True,0,,,,,0,,,0.0,0,0.0,0.0,0.82,0.0,Watford,False,Crystal Palace,,
Ashley Fletcher,Watford,Crystal Palace,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.8,0.0,Watford,True,Everton,,
Ashley Fletcher,Watford,Everton,,True,0,,,,,0,,,0.0,0,0.0,0.0,0.78,0.0,Watford,True,Leeds United,,
Ashley Fletcher,Watford,Leeds United,,True,0,,,,,0,,,0.0,0,0.0,0.0,0.76,0.0,Watford,False,Chelsea,,
Ashley Fletcher,Watford,Chelsea,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.74,,Fulham,False,Tottenham,,
