name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Joelinton Cássio Apolinário de Lira,Newcastle,West Ham,2021-08-15,True,5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,1.0,0.0,5.0,1.0,Newcastle,False,Aston Villa,,
Joelinton Cássio Apolinário de Lira,Newcastle,Aston Villa,2021-08-21,False,12,0.0,0.05,0.0,0.0,1,1.0,0.0,2.5,0,1.0,0.02,8.5,1.0,Newcastle,True,Southampton,,
Joelinton Cássio Apolinário de Lira,Newcastle,Southampton,2021-08-28,True,21,0.0,0.0,0.0,0.09,1,0.0,1.0,2.1,0,1.0,0.02,12.67,2.0,Newcastle,False,Manchester United,,
Joelinton Cássio Apolinário de Lira,Newcastle,Manchester United,2021-09-11,False,90,0.0,0.19,0.0,0.0,2,3.0,0.0,3.6,0,1.25,0.06,32.0,5.0,Newcastle,True,Leicester City,,
Joelinton Cássio Apolinário de Lira,Newcastle,Leicester City,2021-09-17,True,90,0.0,0.45,1.0,0.11,5,2.0,2.0,8.0,0,2.0,0.34,43.6,2.0,Newcastle,False,Watford,,
Joelinton Cássio Apolinário de Lira,Newcastle,Watford,2021-09-25,False,90,0.0,0.07,0.0,0.13,2,1.0,2.0,5.6,0,2.2,0.35,51.33,2.0,Newcastle,False,Wolverhampton,,
Joelinton Cássio Apolinário de Lira,Newcastle,Wolverhampton,2021-10-02,False,90,0.0,0.09,0.0,0.0,2,3.0,0.0,4.4,0,2.4,0.36,56.86,1.0,Newcastle,True,Tottenham,,
Joelinton Cássio Apolinário de Lira,Newcastle,Tottenham,2021-10-17,True,90,0.0,0.0,0.0,0.05,1,0.0,1.0,3.4,0,2.4,0.36,61.0,0.0,Newcastle,False,Crystal Palace,,
Joelinton Cássio Apolinário de Lira,Newcastle,Crystal Palace,2021-10-23,False,9,0.0,0.0,0.0,0.0,0,0.0,0.0,0.4,0,2.0,0.32,55.22,0.0,Newcastle,True,Chelsea,,
Joelinton Cássio Apolinário de Lira,Newcastle,Chelsea,,True,0,,,,,0,,,0.0,0,1.0,0.03,49.7,1.0,Newcastle,False,Brighton,,
Joelinton Cássio Apolinário de Lira,Newcastle,Brighton,2021-11-06,False,16,0.0,0.0,0.0,0.0,1,0.0,0.0,1.3,0,0.8,0.02,46.64,9.0,Newcastle,True,Brentford,,
Joelinton Cássio Apolinário de Lira,Newcastle,Brentford,2021-11-20,True,90,1.0,0.17,0.0,0.09,9,4.0,2.0,14.4,3,2.2,0.03,50.25,2.0,Newcastle,False,Arsenal,,
Joelinton Cássio Apolinário de Lira,Newcastle,Arsenal,2021-11-27,False,66,0.0,0.0,0.0,0.0,2,0.0,0.0,0.8,0,2.4,0.03,51.46,2.0,Newcastle,True,Norwich,,
Joelinton Cássio Apolinário de Lira,Newcastle,Norwich,2021-11-30,True,90,0.0,0.04,0.0,0.0,2,2.0,0.0,1.0,0,2.8,0.04,54.21,2.0,Newcastle,True,Burnley,,
Joelinton Cássio Apolinário de Lira,Newcastle,Burnley,2021-12-04,True,90,0.0,0.08,0.0,0.06,2,1.0,1.0,3.8,0,3.2,0.06,56.6,2.0,Newcastle,False,Leeds United,,
Joelinton Cássio Apolinário de Lira,Newcastle,Leeds United,2021-12-12,False,90,0.0,0.03,0.0,0.09,2,1.0,2.0,6.0,0,3.4,0.06,58.69,1.0,Newcastle,False,Liverpool,,
Joelinton Cássio Apolinário de Lira,Newcastle,Liverpool,2021-12-16,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.6,0,1.8,0.03,60.53,2.0,Newcastle,True,Manchester City,,
Joelinton Cássio Apolinário de Lira,Newcastle,Manchester City,2021-12-19,True,90,0.0,0.02,0.0,0.0,2,1.0,0.0,1.7,0,1.8,0.03,62.17,1.0,Newcastle,True,Manchester United,,
Joelinton Cássio Apolinário de Lira,Newcastle,Manchester United,2021-12-27,True,90,0.0,0.05,0.0,0.16,1,2.0,3.0,7.0,0,1.6,0.03,63.63,2.0,Newcastle,True,Watford,,
Joelinton Cássio Apolinário de Lira,Newcastle,Watford,2022-01-15,True,90,0.0,0.49,0.0,0.11,2,2.0,1.0,5.2,0,1.6,0.12,64.95,1.0,Newcastle,False,Leicester City,,
Joelinton Cássio Apolinário de Lira,Newcastle,Leicester City,2022-01-22,False,41,0.0,0.21,0.0,0.07,1,3.0,1.0,5.2,0,1.4,0.15,63.81,2.0,Newcastle,True,Everton,,
Joelinton Cássio Apolinário de Lira,Newcastle,Everton,2022-02-08,True,90,0.0,0.16,0.0,0.24,2,2.0,2.0,6.9,0,1.6,0.19,65.0,1.0,Newcastle,True,Aston Villa,,
Joelinton Cássio Apolinário de Lira,Newcastle,Aston Villa,2022-02-13,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.1,0,1.4,0.18,66.09,2.0,Newcastle,False,West Ham,,
Joelinton Cássio Apolinário de Lira,Newcastle,West Ham,2022-02-19,False,90,0.0,0.3,0.0,0.16,2,2.0,2.0,8.2,0,1.6,0.23,67.08,7.0,Newcastle,False,Brentford,,
Joelinton Cássio Apolinário de Lira,Newcastle,Brentford,2022-02-26,False,90,1.0,0.13,0.0,0.03,7,2.0,1.0,10.9,1,2.6,0.16,68.0,1.0,Newcastle,True,Brighton,,
Joelinton Cássio Apolinário de Lira,Newcastle,Brighton,2022-03-05,True,90,0.0,0.0,0.0,0.04,1,0.0,1.0,2.6,0,2.6,0.12,68.85,0.0,Newcastle,False,Southampton,,
Joelinton Cássio Apolinário de Lira,Newcastle,Southampton,,False,0,,,,,0,,,0.0,0,2.2,0.08,66.3,0.0,Newcastle,False,Chelsea,,
Joelinton Cássio Apolinário de Lira,Newcastle,Chelsea,,False,0,,,,,0,,,0.0,0,2.0,0.08,63.93,2.0,Newcastle,False,Everton,,
Joelinton Cássio Apolinário de Lira,Newcastle,Everton,2022-03-17,False,90,0.0,0.02,0.0,0.0,2,1.0,0.0,1.9,0,2.0,0.03,64.83,0.0,Newcastle,False,Tottenham,,
Joelinton Cássio Apolinário de Lira,Newcastle,Tottenham,2022-04-03,False,58,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,0.6,0.0,64.6,2.0,Newcastle,True,Wolverhampton,,
Joelinton Cássio Apolinário de Lira,Newcastle,Wolverhampton,2022-04-08,True,90,0.0,0.04,0.0,0.09,2,1.0,1.0,4.0,0,0.8,0.01,65.42,2.0,Newcastle,True,Leeds United,,
Joelinton Cássio Apolinário de Lira,Newcastle,Leeds United,2022-04-17,True,90,0.0,0.1,0.0,0.14,2,3.0,3.0,7.3,0,1.2,0.03,66.19,2.0,Newcastle,True,Crystal Palace,,
Joelinton Cássio Apolinário de Lira,Newcastle,Crystal Palace,2022-04-20,True,90,0.0,0.23,0.0,0.18,2,3.0,2.0,6.0,0,1.6,0.08,66.91,13.0,Newcastle,False,Norwich,,
Joelinton Cássio Apolinário de Lira,Newcastle,Norwich,2022-04-23,False,66,2.0,0.8,0.0,0.0,13,3.0,0.0,13.2,3,3.8,0.23,66.88,1.0,Newcastle,True,Liverpool,,
Joelinton Cássio Apolinário de Lira,Newcastle,Liverpool,2022-04-30,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0,4.0,0.23,67.54,2.0,Newcastle,False,Manchester City,,
Joelinton Cássio Apolinário de Lira,Newcastle,Manchester City,2022-05-08,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.6,0,4.0,0.22,68.17,5.0,Newcastle,True,Arsenal,,
