name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Teemu Pukki,Norwich,Liverpool,2021-08-14,True,76,0.0,0.31,0.0,0.0,2,1.0,0.0,2.3,0,2.0,0.31,76.0,2.0,Norwich,False,Manchester City,,
Teemu Pukki,Norwich,Manchester City,2021-08-21,False,76,0.0,0.0,0.0,0.0,2,0.0,0.0,0.3,0,2.0,0.15,76.0,7.0,Norwich,True,Leeds United,,
Teemu Pukki,Norwich,Leeds United,2021-08-28,True,72,1.0,0.94,0.0,0.02,7,2.0,1.0,8.3,1,3.67,0.42,74.67,2.0,Norwich,False,Arsenal,,
Teemu Pukki,Norwich,Arsenal,2021-09-11,False,90,0.0,0.26,0.0,0.0,2,3.0,0.0,6.7,0,3.25,0.38,78.5,6.0,Norwich,True,Watford,,
Teemu Pukki,Norwich,Watford,2021-09-18,True,90,1.0,0.49,0.0,0.02,6,4.0,1.0,8.5,0,3.8,0.4,80.8,2.0,Norwich,False,Everton,,
Teemu Pukki,Norwich,Everton,2021-09-25,False,90,0.0,0.05,0.0,0.01,2,1.0,1.0,4.2,0,3.8,0.35,82.33,2.0,Norwich,False,Burnley,,
Teemu Pukki,Norwich,Burnley,2021-10-02,False,79,0.0,0.1,0.0,0.01,2,1.0,1.0,4.3,0,3.8,0.37,81.86,1.0,Norwich,True,Brighton,,
Teemu Pukki,Norwich,Brighton,2021-10-16,True,89,0.0,0.59,0.0,0.0,1,2.0,0.0,3.3,0,2.6,0.3,82.75,2.0,Norwich,False,Chelsea,,
Teemu Pukki,Norwich,Chelsea,2021-10-23,False,90,0.0,0.0,0.0,0.24,2,0.0,1.0,2.0,0,2.6,0.25,83.56,2.0,Norwich,True,Leicester City,,
Teemu Pukki,Norwich,Leicester City,2021-10-31,True,90,0.0,0.06,0.0,0.0,2,1.0,0.0,0.5,0,1.8,0.16,84.2,9.0,Norwich,False,Brentford,,
Teemu Pukki,Norwich,Brentford,2021-11-06,False,77,1.0,0.89,0.0,0.0,9,2.0,0.0,6.0,3,3.2,0.33,83.55,8.0,Norwich,True,Southampton,,
Teemu Pukki,Norwich,Southampton,2021-11-20,True,90,1.0,0.14,0.0,0.0,8,2.0,0.0,9.6,2,4.4,0.34,84.08,2.0,Norwich,True,Wolverhampton,,
Teemu Pukki,Norwich,Wolverhampton,2021-11-27,True,90,0.0,0.69,0.0,0.02,2,5.0,1.0,10.4,0,4.6,0.36,84.54,8.0,Norwich,False,Newcastle United,,
Teemu Pukki,Norwich,Newcastle United,2021-11-30,False,90,1.0,0.18,0.0,0.01,8,3.0,1.0,7.4,2,5.8,0.39,84.93,1.0,Norwich,False,Tottenham,,
Teemu Pukki,Norwich,Tottenham,2021-12-05,False,90,0.0,0.22,0.0,0.56,1,2.0,1.0,4.8,0,5.6,0.42,85.27,2.0,Norwich,True,Manchester United,,
Teemu Pukki,Norwich,Manchester United,2021-12-11,True,90,0.0,0.2,0.0,0.02,2,2.0,1.0,6.3,0,4.2,0.29,85.56,2.0,Norwich,True,Aston Villa,,
Teemu Pukki,Norwich,Aston Villa,2021-12-14,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,0.6,0,3.0,0.26,85.82,2.0,Norwich,True,Arsenal,,
Teemu Pukki,Norwich,Arsenal,2021-12-26,True,90,0.0,0.0,0.0,0.03,2,0.0,1.0,1.2,0,3.0,0.12,86.06,0.0,Norwich,False,Crystal Palace,,
Teemu Pukki,Norwich,Crystal Palace,,False,0,,,,,0,,,0.0,0,1.4,0.08,81.53,2.0,Norwich,False,West Ham,,
Teemu Pukki,Norwich,West Ham,2022-01-12,False,90,0.0,0.0,0.0,0.03,2,0.0,2.0,4.6,0,1.6,0.04,81.95,1.0,Norwich,True,Everton,,
Teemu Pukki,Norwich,Everton,2022-01-15,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,1.4,0.0,82.33,5.0,Norwich,False,Watford,,
Teemu Pukki,Norwich,Watford,2022-01-21,False,86,0.0,0.0,1.0,0.66,5,0.0,2.0,4.9,0,2.0,0.2,82.5,9.0,Norwich,True,Crystal Palace,,
Teemu Pukki,Norwich,Crystal Palace,2022-02-09,True,90,1.0,0.18,0.0,0.0,9,2.0,0.0,7.1,3,3.4,0.24,82.83,2.0,Norwich,True,Manchester City,,
Teemu Pukki,Norwich,Manchester City,2022-02-12,True,90,0.0,0.08,0.0,0.0,2,1.0,0.0,2.7,0,3.8,0.25,83.12,2.0,Norwich,False,Liverpool,,
Teemu Pukki,Norwich,Liverpool,2022-02-19,False,90,0.0,0.49,0.0,0.0,2,2.0,0.0,2.0,0,3.8,0.35,83.4,1.0,Norwich,False,Southampton,,
Teemu Pukki,Norwich,Southampton,2022-02-25,False,90,0.0,0.09,0.0,0.08,1,1.0,1.0,5.0,0,3.8,0.37,83.65,8.0,Norwich,True,Brentford,,
Teemu Pukki,Norwich,Brentford,2022-03-05,True,90,1.0,0.26,0.0,0.06,8,4.0,1.0,11.7,2,4.4,0.22,83.89,7.0,Norwich,True,Chelsea,,
Teemu Pukki,Norwich,Chelsea,2022-03-10,True,90,1.0,0.8,0.0,0.0,7,2.0,0.0,6.2,1,4.0,0.34,84.11,5.0,Norwich,False,Leicester City,,
Teemu Pukki,Norwich,Leicester City,2022-03-13,False,90,0.0,0.55,1.0,0.49,5,2.0,1.0,8.3,0,4.6,0.64,84.31,2.0,Norwich,False,Brighton,,
Teemu Pukki,Norwich,Brighton,2022-04-02,False,90,0.0,0.02,0.0,0.33,2,1.0,1.0,2.2,0,4.6,0.54,84.5,9.0,Norwich,True,Burnley,,
