name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Liam Delap,Man City,Brentford,,True,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,1.0,Man City,False,Norwich,,
Liam Delap,Man City,Norwich,2022-02-12,False,8,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0.02,0.5,0.0,4.0,0.0,Man City,True,Tottenham,,
Liam Delap,Man City,Tottenham,,True,0,,,,,0,,,0.0,0,0.14,0.33,0.0,2.67,0.0,Man City,False,Everton,,
Liam Delap,Man City,Everton,,False,0,,,,,0,,,0.0,0,0.09,0.25,0.0,2.0,0.0,Man City,True,Manchester United,,
Liam Delap,Man City,Manchester United,,True,0,,,,,0,,,0.0,0,0.1,0.2,0.0,1.6,0.0,Man City,False,Crystal Palace,,
Liam Delap,Man City,Crystal Palace,,False,0,,,,,0,,,0.0,0,0.21,0.2,0.0,1.33,0.0,Man City,False,Burnley,,
Liam Delap,Man City,Burnley,,False,0,,,,,0,,,0.0,0,0.18,0.0,0.0,1.14,0.0,Man City,True,Liverpool,,
Liam Delap,Man City,Liverpool,,True,0,,,,,0,,,0.0,0,0.18,0.0,0.0,1.0,0.0,Man City,True,Brighton,,
Liam Delap,Man City,Brighton,,True,0,,,,,0,,,0.0,0,0.22,0.0,0.0,0.89,0.0,Man City,True,Watford,,
Liam Delap,Man City,Watford,,True,0,,,,,0,,,0.0,0,0.22,0.0,0.0,0.8,0.0,Man City,False,Leicester City,,
Liam Delap,Man City,Leicester City,,False,0,,,,,0,,,0.0,0,0.22,0.0,0.0,0.73,0.0,Man City,True,Newcastle United,,
Liam Delap,Man City,Newcastle United,,True,0,,,,,0,,,0.0,0,0.22,0.0,0.0,0.67,0.0,Man City,False,Wolverhampton,,
Liam Delap,Man City,Wolverhampton,,False,0,,,,,0,,,0.0,0,0.22,0.0,0.0,0.62,0.0,Man City,False,West Ham,,
Liam Delap,Man City,West Ham,,False,0,,,,,0,,,0.0,0,0.2,0.0,0.0,0.57,0.0,Man City,True,Aston Villa,,
Liam Delap,Man City,Aston Villa,,True,0,,,,,0,,,0.0,0,0.21,0.0,0.0,0.53,,Man City,False,West Ham,,
